uuid,id,league,fullName,firstName,lastName,position,jersey,active,weight,height,age,dateOfBirth,experience_years,birthCity,birthState,birthCountry,debutYear,college,collegeId,college_source,draftYear,draftRound,draftPick,draftTeam,team,processed_ts,is_latest
13559_nfl,13559,nfl,Justin Drescher,Justin,Drescher,LS,49.0,False,235.0,73.0,37.0,1988-01-01T08:00Z,8.0,Colorado Springs,CO,,2010.0,Colorado,38.0,collegeAthlete,,,,,ARI,2025-10-11T16:21:53.132055,1
8612_nfl,8612,nfl,Joel Dreessen,Joel,Dreessen,TE,81.0,False,245.0,76.0,43.0,1982-07-26T07:00Z,8.0,Ida Grove,IA,,2005.0,Colorado State,36.0,collegeAthlete,2005.0,6.0,198.0,NYJ,DEN,2025-10-11T16:21:53.132055,1
440_nfl,440,nfl,Troy Drayton,Troy,Drayton,TE,87.0,False,263.0,75.0,55.0,1970-06-29T07:00Z,8.0,Harrisburg,PA,,1993.0,Penn State,213.0,direct,,,,,KC,2025-10-11T16:21:53.132055,1
4035858_nfl,4035858,nfl,Josh Drayden,Josh,Drayden,CB,38.0,False,185.0,70.0,27.0,1998-04-10T07:00Z,,Desoto,TX,USA,,California,25.0,collegeAthlete,,,,,WSH,2025-10-11T16:21:53.132055,1
7412_nfl,7412,nfl,Forey Duckett,Forey,Duckett,CB,,False,195.0,75.0,55.0,1970-02-05T08:00Z,1.0,Oakland,CA,,1993.0,Nevada,2440.0,direct,,,,,CIN,2025-10-11T16:21:53.132055,1
316_nfl,316,nfl,Shane Dronett,Shane,Dronett,DT,75.0,False,300.0,78.0,54.0,1971-01-12T08:00Z,11.0,Orange,TX,,1992.0,Texas,251.0,direct,,,,,ATL,2025-10-11T16:21:53.132055,1
671_nfl,671,nfl,Tyronne Drakeford,Tyronne,Drakeford,CB,33.0,False,185.0,71.0,54.0,1971-06-21T07:00Z,8.0,Camden,SC,,1994.0,Virginia Tech,259.0,direct,,,,,SF,2025-10-11T16:21:53.132055,1
4036434_nfl,4036434,nfl,Clifton Duck,Clifton,Duck,CB,38.0,False,170.0,70.0,27.0,1998-05-03T07:00Z,,Matthews,NC,USA,2019.0,App State,2026.0,collegeAthlete,,,,,CHI,2025-10-11T16:21:53.132055,1
3051750_nfl,3051750,nfl,Zach Cunningham,Zach,Cunningham,LB,52.0,True,230.0,75.0,30.0,1994-12-02T08:00Z,9.0,Pinson,AL,USA,2017.0,Vanderbilt,238.0,collegeAthlete,2017.0,2.0,57.0,HOU,DET,2025-10-11T16:21:53.132055,1
9365_nfl,9365,nfl,Walter Curry,Walter,Curry,DE,68.0,False,309.0,76.0,44.0,1981-06-18T07:00Z,1.0,Daytona Beach,FL,,2006.0,UAlbany,399.0,direct,,,,,JAX,2025-10-11T16:21:53.132055,1
4362606_nfl,4362606,nfl,Max Duffy,Max,Duffy,P,,False,190.0,73.0,32.0,1993-04-11T07:00Z,,Perth,,Australia,,Kentucky,96.0,collegeAthlete,,,,,DEN,2025-10-11T16:21:53.132055,1
4243926_nfl,4243926,nfl,Corey Dublin,Corey,Dublin,OT,59.0,False,299.0,75.0,,,,New Orleans,LA,USA,,Tulane,2655.0,collegeAthlete,,,,,CHI,2025-10-11T16:21:53.132055,1
190_nfl,190,nfl,Roger Duffy,Roger,Duffy,OG,62.0,False,298.0,74.0,58.0,1967-07-16T07:00Z,12.0,Pittsburgh,PA,,1990.0,Penn State,213.0,direct,,,,,PIT,2025-10-11T16:21:53.132055,1
2197_nfl,2197,nfl,Ron Dugans,Ron,Dugans,WR,81.0,False,205.0,74.0,48.0,1977-04-27T07:00Z,3.0,Tallahassee,FL,,2000.0,Florida State,52.0,collegeAthlete,,,,,CIN,2025-10-11T16:21:53.132055,1
3047558_nfl,3047558,nfl,Thomas Duarte,Thomas,Duarte,TE,83.0,False,241.0,74.0,30.0,1995-03-30T08:00Z,2.0,Fullerton,CA,,2016.0,UCLA,26.0,collegeAthlete,2016.0,7.0,231.0,MIA,ATL,2025-10-11T16:21:53.132055,1
2515405_nfl,2515405,nfl,Kurtis Drummond,Kurtis,Drummond,S,23.0,False,200.0,73.0,33.0,1992-01-29T08:00Z,4.0,Youngstown,OH,,2015.0,Michigan State,127.0,collegeAthlete,,,,,HOU,2025-10-11T16:21:53.132055,1
4273_nfl,4273,nfl,Eddie Drummond,Eddie,Drummond,WR,,False,188.0,69.0,45.0,1980-04-12T08:00Z,7.0,Pittsburgh,PA,,2002.0,Penn State,213.0,direct,,,,,KC,2025-10-11T16:21:53.132055,1
4363551_nfl,4363551,nfl,Dylan Drummond,Dylan,Drummond,WR,81.0,False,190.0,72.0,25.0,2000-01-17T08:00Z,1.0,Cleveland,OH,USA,,Eastern Michigan,2199.0,collegeAthlete,,,,,ATL,2025-10-11T16:21:53.132055,1
4567240_nfl,4567240,nfl,Dontario Drummond,Dontario,Drummond,WR,19.0,False,220.0,73.0,28.0,1997-08-22T07:00Z,1.0,Laurel,MS,USA,,Ole Miss,145.0,collegeAthlete,,,,,DAL,2025-10-11T16:21:53.132055,1
1228_nfl,1228,nfl,Jim Druckenmiller,Jim,Druckenmiller,QB,,False,234.0,77.0,53.0,1972-09-19T07:00Z,3.0,Allentown,PA,,1997.0,Virginia Tech,259.0,direct,,,,,SF,2025-10-11T16:21:53.132055,1
7473_nfl,7473,nfl,Darren Drozdov,Darren,Drozdov,DT,,False,281.0,75.0,56.0,1969-04-07T08:00Z,2.0,Wilmington,DE,,,Maryland,120.0,direct,,,,,DEN,2025-10-11T16:21:53.132055,1
2212_nfl,2212,nfl,Reuben Droughns,Reuben,Droughns,RB,22.0,False,220.0,71.0,47.0,1978-08-21T07:00Z,9.0,Anaheim,CA,USA,2000.0,Oregon,2483.0,collegeAthlete,2000.0,3.0,81.0,DET,NYG,2025-10-11T16:21:53.132055,1
4422420_nfl,4422420,nfl,Austin Droogsma,Austin,Droogsma,G,66.0,False,331.0,75.0,30.0,1995-03-04T08:00Z,,,,,2019.0,Florida State,52.0,direct,,,,,NYG,2025-10-11T16:21:53.132055,1
13357_nfl,13357,nfl,Jim Dray,Jim,Dray,TE,81.0,False,255.0,77.0,38.0,1986-12-31T08:00Z,8.0,New Milford,NJ,,2010.0,Stanford,24.0,collegeAthlete,2010.0,7.0,233.0,ARI,ARI,2025-10-11T16:21:53.132055,1
4431534_nfl,4431534,nfl,Ethan Downs,Ethan,Downs,DE,,False,263.0,76.0,22.0,2002-10-13T07:00Z,,Weatherford,OK,USA,,Oklahoma,201.0,collegeAthlete,,,,,KC,2025-10-11T16:21:53.132055,1
4571627_nfl,4571627,nfl,Ethan Driskell,Ethan,Driskell,OT,75.0,False,313.0,80.0,25.0,2000-06-29T07:00Z,2.0,Louisville,KY,USA,,Marshall,276.0,collegeAthlete,,,,,KC,2025-10-11T16:21:53.132055,1
14518_nfl,14518,nfl,Shaun Draughn,Shaun,Draughn,RB,25.0,False,214.0,71.0,37.0,1987-12-07T08:00Z,6.0,Tarboro,NC,,2011.0,North Carolina,153.0,collegeAthlete,,,,,NYG,2025-10-11T16:21:53.132055,1
614_nfl,614,nfl,Gary Downs,Gary,Downs,RB,45.0,False,218.0,73.0,53.0,1972-06-06T07:00Z,,Columbus,GA,USA,1994.0,NC State,152.0,direct,,,,,ATL,2025-10-11T16:21:53.132055,1
4257567_nfl,4257567,nfl,Armagedon Draughn,Armagedon,Draughn,S,36.0,False,191.0,76.0,31.0,1994-04-06T07:00Z,1.0,,,,2017.0,Albany State,2013.0,direct,,,,,NYJ,2025-10-11T16:21:53.132055,1
3932668_nfl,3932668,nfl,Jack Driscoll,Jack,Driscoll,OT,75.0,False,312.0,77.0,28.0,1997-04-01T08:00Z,5.0,Madison,CT,USA,2020.0,Auburn,2.0,collegeAthlete,2020.0,4.0,145.0,PHI,PHI,2025-10-11T16:21:53.132055,1
11318_nfl,11318,nfl,Harry Douglas,Harry,Douglas,WR,83.0,False,183.0,72.0,41.0,1984-09-16T07:00Z,10.0,Tampa,FL,,2008.0,Louisville,97.0,collegeAthlete,2008.0,3.0,84.0,ATL,TEN,2025-10-11T16:21:53.132055,1
12780_nfl,12780,nfl,Dominic Douglas,Dominic,Douglas,LB,,False,235.0,74.0,38.0,1987-01-13T08:00Z,2.0,Clinton,MS,USA,2009.0,Mississippi State,344.0,collegeAthlete,,,,,STL,2025-10-11T16:21:53.132055,1
4427095_nfl,4427095,nfl,DeMario Douglas,DeMario,Douglas,WR,3.0,True,192.0,68.0,24.0,2000-12-08T08:00Z,3.0,Jacksonville,FL,USA,,Liberty,2335.0,collegeAthlete,2023.0,6.0,210.0,NE,NE,2025-10-11T16:21:53.132055,1
4250945_nfl,4250945,nfl,Colton Dowell,Colton,Dowell,WR,14.0,False,212.0,75.0,26.0,1999-04-19T07:00Z,3.0,Lebanon,TN,USA,,UT Martin,2630.0,collegeAthlete,2023.0,7.0,228.0,TEN,TEN,2025-10-11T16:21:53.132055,1
4877527_nfl,4877527,nfl,Christian Dowell,Christian,Dowell,DT,,False,320.0,74.0,,,,Memphis,TN,USA,,UT Martin,2630.0,collegeAthlete,,,,,DEN,2025-10-11T16:21:53.132055,1
3929818_nfl,3929818,nfl,Andrew Dowell,Andrew,Dowell,LB,40.0,False,225.0,73.0,28.0,1996-11-16T08:00Z,4.0,North Ridgeville,OH,USA,2019.0,Michigan State,127.0,collegeAthlete,,,,,NO,2025-10-11T16:21:53.132055,1
4038815_nfl,4038815,nfl,Rico Dowdle,Rico,Dowdle,RB,5.0,True,215.0,71.0,27.0,1998-06-14T07:00Z,6.0,Asheville,NC,USA,2020.0,South Carolina,2579.0,collegeAthlete,,,,,CAR,2025-10-11T16:21:53.132055,1
8079_nfl,8079,nfl,Corey Dowden,Corey,Dowden,DB,20.0,False,190.0,71.0,56.0,1968-10-18T07:00Z,2.0,New Orleans,LA,,,Tulane,2655.0,direct,,,,,CHI,2025-10-11T16:21:53.132055,1
7364_nfl,7364,nfl,Marcus Dowdell,Marcus,Dowdell,WR,84.0,False,188.0,72.0,55.0,1970-05-22T07:00Z,3.0,Birmingham,AL,,1992.0,Tennessee State,2634.0,direct,,,,,ARI,2025-10-11T16:21:53.132055,1
11920_nfl,11920,nfl,Leger Douzable,Leger,Douzable,DT,92.0,False,284.0,76.0,39.0,1986-05-31T07:00Z,8.0,Tampa,FL,,2008.0,UCF,2116.0,collegeAthlete,,,,,SF,2025-10-11T16:21:53.132055,1
6965_nfl,6965,nfl,Maurice Douglass,Maurice,Douglass,DB,24.0,False,210.0,71.0,61.0,1964-02-12T08:00Z,10.0,Muncie,IN,,1986.0,Kentucky,96.0,direct,,,,,NYG,2025-10-11T16:21:53.132055,1
9558_nfl,9558,nfl,Robert Douglas,Robert,Douglas,RB,24.0,False,230.0,73.0,43.0,1982-07-25T07:00Z,2.0,St. Louis,MO,,2006.0,Memphis,235.0,collegeAthlete,,,,,NYG,2025-10-11T16:21:53.132055,1
4688813_nfl,4688813,nfl,Josh Downs,Josh,Downs,WR,1.0,True,171.0,69.0,24.0,2001-08-12T07:00Z,3.0,Suwanee,GA,USA,,North Carolina,153.0,collegeAthlete,2023.0,3.0,79.0,IND,IND,2025-10-11T16:21:53.132055,1
15344_nfl,15344,nfl,Marcus Dowtin,Marcus,Dowtin,LB,38.0,False,230.0,74.0,36.0,1989-01-22T08:00Z,3.0,Upper Marlboro,MD,USA,2012.0,North Alabama,2453.0,collegeAthlete,,,,,SEA,2025-10-11T16:21:53.132055,1
2727_nfl,2727,nfl,Tony Driver,Tony,Driver,DB,25.0,False,207.0,73.0,48.0,1977-08-04T07:00Z,2.0,Louisville,KY,,2001.0,Notre Dame,87.0,collegeAthlete,2001.0,6.0,15.0,BUF,BUF,2025-10-11T16:21:53.132055,1
4040812_nfl,4040812,nfl,Sage Doxtater,Sage,Doxtater,OT,77.0,False,350.0,79.0,26.0,1998-10-20T07:00Z,,London,ON,Canada,,New Mexico State,166.0,collegeAthlete,,,,,NO,2025-10-11T16:21:53.132055,1
7713_nfl,7713,nfl,Omar Douglas,Omar,Douglas,WR,82.0,False,170.0,70.0,53.0,1972-06-03T07:00Z,4.0,New Orleans,LA,,,Minnesota,135.0,direct,,,,,NYG,2025-10-11T16:21:53.132055,1
2120_nfl,2120,nfl,Marques Douglas,Marques,Douglas,DT,99.0,False,290.0,74.0,48.0,1977-03-15T08:00Z,10.0,Greensboro,NC,,1999.0,Howard,47.0,direct,,,,,TEN,2025-10-11T16:21:53.132055,1
4366636_nfl,4366636,nfl,Willie Drew,Willie,Drew,CB,34.0,False,185.0,72.0,25.0,2000-07-05T07:00Z,,Smithfield,VA,USA,,Virginia State,330.0,collegeAthlete,,,,,CAR,2025-10-11T16:21:53.132055,1
797_nfl,797,nfl,Hugh Douglas,Hugh,Douglas,DE,53.0,False,281.0,74.0,54.0,1971-08-23T07:00Z,10.0,Mansfield,OH,,1995.0,Culver-Stockton College,510.0,direct,,,,,PHI,2025-10-11T16:21:53.132055,1
6609_nfl,6609,nfl,Willie Drewrey,Willie,Drewrey,WR,,False,158.0,67.0,62.0,1963-04-28T08:00Z,7.0,Columbus,NJ,,1985.0,West Virginia,277.0,direct,,,,,HOU,2025-10-11T16:21:53.132055,1
2574630_nfl,2574630,nfl,Jeff Driskel,Jeff,Driskel,QB,,False,231.0,76.0,32.0,1993-04-23T07:00Z,8.0,Oviedo,FL,USA,2016.0,Louisiana Tech,2348.0,collegeAthlete,2016.0,6.0,207.0,SF,LV,2025-10-11T16:21:53.132055,1
15188_nfl,15188,nfl,Tommie Draheim,Tommie,Draheim,C,60.0,False,309.0,76.0,36.0,1988-12-23T08:00Z,1.0,Kennewick,WA,,2012.0,San Diego State,21.0,collegeAthlete,,,,,ARI,2025-10-11T16:21:53.132055,1
4032605_nfl,4032605,nfl,Oscar Draguicevich III,Oscar,Draguicevich III,P,15.0,False,185.0,72.0,,,,Hutto,TX,USA,,Washington State,265.0,collegeAthlete,,,,,CAR,2025-10-11T16:21:53.132055,1
2495_nfl,2495,nfl,Scott Dragos,Scott,Dragos,RB,45.0,False,245.0,74.0,49.0,1975-10-28T08:00Z,2.0,Rochester,MA,,,Boston College,103.0,direct,,,,,CHI,2025-10-11T16:21:53.132055,1
1547_nfl,1547,nfl,Chris Draft,Chris,Draft,LB,,False,234.0,71.0,49.0,1976-02-26T08:00Z,12.0,Anaheim,CA,,1998.0,Stanford,24.0,direct,1998.0,6.0,157.0,CHI,BUF,2025-10-11T16:21:53.132055,1
16861_nfl,16861,nfl,Dakota Dozier,Dakota,Dozier,G,78.0,False,312.0,76.0,34.0,1991-04-30T07:00Z,9.0,West Columbia,SC,USA,2014.0,Furman,231.0,collegeAthlete,2014.0,4.0,137.0,NYJ,CHI,2025-10-11T16:21:53.132055,1
4038986_nfl,4038986,nfl,Tommy Doyle,Tommy,Doyle,OT,72.0,False,320.0,80.0,27.0,1998-05-06T07:00Z,4.0,Edina,MN,USA,,Miami (OH),193.0,collegeAthlete,2021.0,5.0,161.0,BUF,BUF,2025-10-11T16:21:53.132055,1
4242456_nfl,4242456,nfl,Joe Doyle,Joe,Doyle,P,,False,199.0,73.0,,,,Knoxville,TN,USA,,Memphis,235.0,collegeAthlete,,,,,HOU,2025-10-11T16:21:53.132055,1
16504_nfl,16504,nfl,Jack Doyle,Jack,Doyle,TE,84.0,False,262.0,78.0,35.0,1990-05-05T07:00Z,9.0,Indianapolis,IN,USA,2013.0,Western Kentucky,98.0,collegeAthlete,,,,,IND,2025-10-11T16:21:53.132055,1
8266_nfl,8266,nfl,Todd Doxzon,Todd,Doxzon,WR,17.0,False,186.0,73.0,50.0,1975-03-28T07:00Z,2.0,Sioux City,IA,,,Iowa State,66.0,direct,,,,,MIA,2025-10-11T16:21:53.132055,1
16701_nfl,16701,nfl,Jacob Dombrowski,Jacob,Dombrowski,P,4.0,False,190.0,73.0,34.0,1991-03-18T08:00Z,,,,,2014.0,Harvard,108.0,collegeAthlete,,,,,BUF,2025-10-11T16:21:53.132055,1
3133361_nfl,3133361,nfl,Joe Dineen Jr.,Joe,Dineen Jr.,LB,45.0,False,235.0,74.0,29.0,1996-03-26T08:00Z,,,,,2019.0,Kansas,2305.0,collegeAthlete,,,,,JAX,2025-10-11T16:21:53.132055,1
1196_nfl,1196,nfl,Corey Dillon,Corey,Dillon,RB,28.0,False,225.0,73.0,50.0,1974-10-24T07:00Z,10.0,Seattle,WA,USA,1997.0,Washington,264.0,direct,,,,,NE,2025-10-11T16:21:53.132055,1
13212_nfl,13212,nfl,Boobie Dixon,Boobie,Dixon,RB,26.0,False,233.0,73.0,38.0,1987-09-24T07:00Z,6.0,Jackson,MS,,2010.0,Mississippi State,344.0,collegeAthlete,2010.0,6.0,173.0,SF,BUF,2025-10-11T16:21:53.132055,1
16895_nfl,16895,nfl,Ahmad Dixon,Ahmad,Dixon,DB,26.0,False,212.0,72.0,34.0,1991-09-05T07:00Z,,Waco,TX,,2014.0,Baylor,239.0,collegeAthlete,2014.0,7.0,248.0,DAL,MIN,2025-10-11T16:21:53.132055,1
7915_nfl,7915,nfl,Nate Dingle,Nate,Dingle,LB,53.0,False,245.0,74.0,54.0,1971-07-23T07:00Z,3.0,East Machias,ME,,,Cincinnati,2132.0,direct,,,,,STL,2025-10-11T16:21:53.132055,1
4035443_nfl,4035443,nfl,Michael Divinity Jr.,Michael,Divinity Jr.,LB,,False,241.0,74.0,28.0,1997-05-13T07:00Z,,,,USA,2020.0,LSU,99.0,collegeAthlete,,,,,SEA,2025-10-11T16:21:53.132055,1
6917_nfl,6917,nfl,Mark Dennis,Mark,Dennis,OT,74.0,False,288.0,78.0,60.0,1965-04-15T08:00Z,10.0,Junction City,KS,,1987.0,Illinois,356.0,direct,,,,,CAR,2025-10-11T16:21:53.132055,1
3115269_nfl,3115269,nfl,Kenya Dennis,Kenya,Dennis,-,,False,200.0,71.0,31.0,1994-01-07T08:00Z,,Leland,MS,USA,,Missouri,142.0,collegeAthlete,,,,,CLE,2025-10-11T16:21:53.132055,1
3912597_nfl,3912597,nfl,Jackson Dennis,Jackson,Dennis,G,62.0,False,308.0,79.0,,,,,,,2020.0,Holy Cross,107.0,collegeAthlete,,,,,ARI,2025-10-11T16:21:53.132055,1
744_nfl,744,nfl,Ken Dilger,Ken,Dilger,TE,85.0,False,250.0,77.0,54.0,1971-02-02T08:00Z,10.0,Mariah Hill,IN,,1995.0,Illinois,356.0,direct,,,,,TB,2025-10-11T16:21:53.132055,1
649_nfl,649,nfl,Trent Dilfer,Trent,Dilfer,QB,12.0,False,247.0,76.0,53.0,1972-03-13T08:00Z,13.0,Santa Cruz,CA,USA,1994.0,Fresno State,278.0,direct,,,,,SF,2025-10-11T16:21:53.132055,1
10661_nfl,10661,nfl,Zac Diles,Zac,Diles,LB,54.0,False,245.0,72.0,40.0,1985-06-11T07:00Z,8.0,Tulare,CA,USA,2007.0,Kansas State,2306.0,collegeAthlete,2007.0,7.0,218.0,HOU,CLE,2025-10-11T16:21:53.132055,1
3042468_nfl,3042468,nfl,Christian DiLauro,Christian,DiLauro,OT,61.0,False,300.0,78.0,30.0,1994-11-11T08:00Z,2.0,Uniontown,OH,USA,2018.0,Illinois,356.0,collegeAthlete,,,,,MIN,2025-10-11T16:21:53.132055,1
4431268_nfl,4431268,nfl,Chimere Dike,Chimere,Dike,WR,17.0,True,196.0,73.0,22.0,2002-12-14T08:00Z,,Waukesha,WI,USA,,Florida,57.0,collegeAthlete,2025.0,4.0,103.0,TEN,TEN,2025-10-11T16:21:53.132055,1
9924_nfl,9924,nfl,John DiGiorgio,John,DiGiorgio,LB,52.0,False,229.0,74.0,43.0,1982-06-29T07:00Z,4.0,,,,2006.0,Johnson & Wales (Miami),543.0,direct,,,,,BUF,2025-10-11T16:21:53.132055,1
3125898_nfl,3125898,nfl,Vontae Diggs,Vontae,Diggs,LB,48.0,False,230.0,74.0,29.0,1995-11-07T08:00Z,,,,,2018.0,UConn,41.0,collegeAthlete,,,,,WSH,2025-10-11T16:21:53.132055,1
4040966_nfl,4040966,nfl,Trevon Diggs,Trevon,Diggs,CB,7.0,True,195.0,74.0,27.0,1998-09-20T07:00Z,6.0,Gaithersburg,MD,USA,2020.0,Alabama,333.0,collegeAthlete,2020.0,2.0,51.0,DAL,DAL,2025-10-11T16:21:53.132055,1
2976212_nfl,2976212,nfl,Stefon Diggs,Stefon,Diggs,WR,8.0,True,191.0,72.0,31.0,1993-11-29T08:00Z,11.0,Gaithersburg,MD,USA,2015.0,Maryland,120.0,collegeAthlete,2015.0,5.0,146.0,MIN,NE,2025-10-11T16:21:53.132055,1
12947_nfl,12947,nfl,Antonio Dixon,Antonio,Dixon,DT,90.0,False,325.0,75.0,40.0,1985-07-17T07:00Z,4.0,Miami,FL,,2009.0,Miami,2390.0,collegeAthlete,,,,,PHI,2025-10-11T16:21:53.132055,1
2973432_nfl,2973432,nfl,Daniel Dillon,Daniel,Dillon,LS,48.0,False,225.0,75.0,32.0,1993-05-03T07:00Z,,,,,2016.0,Campbell,2097.0,collegeAthlete,,,,,ARI,2025-10-11T16:21:53.132055,1
4035624_nfl,4035624,nfl,Landon Dickerson,Landon,Dickerson,G,69.0,True,332.0,78.0,27.0,1998-09-30T07:00Z,5.0,Hickory,NC,USA,,Alabama,333.0,collegeAthlete,2021.0,2.0,37.0,PHI,PHI,2025-10-11T16:21:53.132055,1
3843469_nfl,3843469,nfl,Derrick Dillon,Derrick,Dillon,WR,80.0,False,185.0,71.0,29.0,1995-10-28T07:00Z,2.0,Franklinton,LA,USA,2020.0,LSU,99.0,collegeAthlete,,,,,CLE,2025-10-11T16:21:53.132055,1
10341_nfl,10341,nfl,DeDe Dorsey,DeDe,Dorsey,RB,,False,203.0,71.0,41.0,1984-08-01T07:00Z,5.0,Broken Arrow,OK,USA,2006.0,Lindenwood,2815.0,direct,,,,,CIN,2025-10-11T16:21:53.132055,1
2518993_nfl,2518993,nfl,Sean Donnelly,Sean,Donnelly,OT,71.0,False,333.0,79.0,34.0,1991-09-18T07:00Z,,,,,2015.0,Tulane,2655.0,collegeAthlete,,,,,NYG,2025-10-11T16:21:53.132055,1
3127292_nfl,3127292,nfl,Will Dissly,Will,Dissly,TE,89.0,True,265.0,76.0,29.0,1996-07-08T07:00Z,8.0,Bozeman,MT,USA,2018.0,Washington,264.0,collegeAthlete,2018.0,4.0,120.0,SEA,LAC,2025-10-11T16:21:53.132055,1
155_nfl,155,nfl,Charles Dimry,Charles,Dimry,CB,27.0,False,176.0,72.0,59.0,1966-01-31T08:00Z,12.0,San Diego,CA,,1988.0,Concordia-Irvine,506.0,direct,,,,,SD,2025-10-11T16:21:53.132055,1
11625_nfl,11625,nfl,Lamar Divens,Lamar,Divens,DT,92.0,False,343.0,75.0,39.0,1985-11-12T08:00Z,4.0,Fayetteville,TN,USA,2008.0,Tennessee State,2634.0,collegeAthlete,,,,,SF,2025-10-11T16:21:53.132055,1
17059_nfl,17059,nfl,Steele Divitto,Steele,Divitto,LB,48.0,False,237.0,74.0,33.0,1991-10-24T07:00Z,,,,,2014.0,Boston College,103.0,collegeAthlete,,,,,NYJ,2025-10-11T16:21:53.132055,1
4574125_nfl,4574125,nfl,Hunter Dimick,Hunter,Dimick,DE,79.0,False,,,,,,,,,,,,,,,,,KC,2025-10-11T16:21:53.132055,1
4574124_nfl,4574124,nfl,Hunter Dimick,Hunter,Dimick,DE,79.0,False,,,,,,,,,,,,,,,,,KC,2025-10-11T16:21:53.132055,1
2971636_nfl,2971636,nfl,Hunter Dimick,Hunter,Dimick,DE,79.0,False,268.0,75.0,31.0,1993-10-29T07:00Z,1.0,,,,2017.0,Utah,254.0,collegeAthlete,,,,,KC,2025-10-11T16:21:53.132055,1
14332_nfl,14332,nfl,Patrick DiMarco,Patrick,DiMarco,FB,42.0,False,234.0,73.0,36.0,1989-04-30T07:00Z,8.0,Altamonte Springs,FL,,2011.0,South Carolina,2579.0,collegeAthlete,,,,,BUF,2025-10-11T16:21:53.132055,1
17498_nfl,17498,nfl,Nicholas DiMarco,Nicholas,DiMarco,LB,47.0,False,237.0,74.0,33.0,1992-01-28T08:00Z,,,,,2014.0,William Penn,2912.0,direct,,,,,BAL,2025-10-11T16:21:53.132055,1
16256_nfl,16256,nfl,Jayson DiManche,Jayson,DiManche,LB,46.0,False,244.0,73.0,35.0,1990-09-22T07:00Z,3.0,Trenton,NJ,,2013.0,Southern Illinois,79.0,collegeAthlete,,,,,SF,2025-10-11T16:21:53.132055,1
17138_nfl,17138,nfl,Anthony Dima,Anthony,Dima,OL,75.0,False,295.0,78.0,34.0,1990-10-21T07:00Z,,,,,2015.0,Massachusetts,113.0,collegeAthlete,,,,,KC,2025-10-11T16:21:53.132055,1
3139590_nfl,3139590,nfl,Kano Dillon,Kano,Dillon,TE,85.0,False,256.0,77.0,,,,Ocala,FL,USA,2019.0,Oregon,2483.0,collegeAthlete,,,,,WSH,2025-10-11T16:21:53.132055,1
2976629_nfl,2976629,nfl,K.J. Dillon,K.J.,Dillon,S,20.0,False,205.0,73.0,32.0,1993-05-11T07:00Z,2.0,Orlando,FL,,2016.0,West Virginia,277.0,collegeAthlete,2016.0,5.0,159.0,HOU,ARI,2025-10-11T16:21:53.132055,1
2577553_nfl,2577553,nfl,Quandre Diggs,Quandre,Diggs,S,28.0,True,197.0,69.0,32.0,1993-01-22T08:00Z,11.0,Angleton,TX,USA,2015.0,Texas,251.0,collegeAthlete,2015.0,6.0,200.0,DET,TEN,2025-10-11T16:21:53.132055,1
1034_nfl,1034,nfl,James Dexter,James,Dexter,OT,64.0,False,320.0,79.0,52.0,1973-03-03T08:00Z,5.0,,,,1996.0,South Carolina,2579.0,direct,,,,,CAR,2025-10-11T16:21:53.132055,1
4034841_nfl,4034841,nfl,JoJo Domann,JoJo,Domann,LB,47.0,False,230.0,73.0,28.0,1997-06-28T07:00Z,2.0,Colorado Springs,CO,USA,,Nebraska,158.0,collegeAthlete,,,,,TEN,2025-10-11T16:21:53.132055,1
2229_nfl,2229,nfl,Na'il Diggs,Na'il,Diggs,LB,58.0,False,240.0,76.0,47.0,1978-07-08T07:00Z,12.0,Phoenix,AZ,,2000.0,Ohio State,194.0,direct,2000.0,4.0,98.0,GB,SD,2025-10-11T16:21:53.132055,1
13354_nfl,13354,nfl,Phillip Dillard,Phillip,Dillard,LB,53.0,False,250.0,74.0,38.0,1986-12-10T08:00Z,2.0,Tulsa,OK,,2010.0,Nebraska,158.0,collegeAthlete,2010.0,4.0,115.0,NYG,SD,2025-10-11T16:21:53.132055,1
12564_nfl,12564,nfl,Jarett Dillard,Jarett,Dillard,WR,16.0,False,190.0,71.0,39.0,1985-12-21T08:00Z,4.0,San Antonio,TX,,2009.0,Rice,242.0,collegeAthlete,2009.0,5.0,144.0,JAX,ARI,2025-10-11T16:21:53.132055,1
3916165_nfl,3916165,nfl,Scottie Dill,Scottie,Dill,OT,69.0,False,295.0,79.0,29.0,1996-09-23T07:00Z,,,,,2020.0,Memphis,235.0,collegeAthlete,,,,,ATL,2025-10-11T16:21:53.132055,1
4897_nfl,4897,nfl,Kris Dielman,Kris,Dielman,OG,68.0,False,320.0,76.0,44.0,1981-02-03T08:00Z,9.0,Goshen,IN,,2003.0,Indiana,84.0,collegeAthlete,,,,,SD,2025-10-11T16:21:53.132055,1
3999151_nfl,3999151,nfl,Todd Devoe,Todd,Devoe,-,,False,198.0,74.0,45.0,1980-04-05T08:00Z,,Fort Lauderdale,FL,USA,,,,,,,,,DEN,2025-10-11T16:21:53.132055,1
14240_nfl,14240,nfl,Pat Devlin,Pat,Devlin,QB,3.0,False,220.0,75.0,37.0,1988-04-12T07:00Z,4.0,Downingtown,PA,,2011.0,Delaware,48.0,collegeAthlete,,,,,CLE,2025-10-11T16:21:53.132055,1
