uuid,id,league,fullName,firstName,lastName,position,jersey,active,weight,height,age,dateOfBirth,experience_years,birthCity,birthState,birthCountry,debutYear,college,college_source,draftYear,draftRound,draftPick,draftTeam,team,processed_ts,collegeId,is_latest
5106268_nba,5106268,nba,Nae'Qwan Tomlin,Nae'Qwan,Tomlin,F,30.0,True,210.0,81.0,24.0,2000-12-19T08:00Z,1.0,Harlem,NY,USA,,Memphis,collegeAthlete,,,,,CLE,2025-10-11T21:14:14.357443,235.0,0
4277964_nba,4277964,nba,Xavier Tillman,Xavier,Tillman,F,26.0,True,245.0,79.0,26.0,1999-01-12T08:00Z,5.0,Grand Rapids,MI,USA,2020.0,Michigan State,collegeAthlete,2020.0,2.0,35.0,SAC,BOS,2025-10-11T21:14:14.357443,127.0,0
5105623_nba,5105623,nba,Kel'el Ware,Kel'el,Ware,C,7.0,True,230.0,84.0,21.0,2004-04-20T07:00Z,1.0,North Little Rock,AR,USA,,Indiana,collegeAthlete,2024.0,1.0,15.0,MIA,MIA,2025-10-11T21:14:14.357443,84.0,0
4277843_nba,4277843,nba,Gary Trent Jr.,Gary,Trent Jr.,SG,5.0,True,204.0,77.0,26.0,1999-01-18T08:00Z,7.0,Columbus,OH,USA,2018.0,Duke,collegeAthlete,2018.0,2.0,37.0,SAC,MIL,2025-10-11T21:14:14.357443,150.0,0
3907498_nba,3907498,nba,Matisse Thybulle,Matisse,Thybulle,SG,4.0,True,201.0,77.0,28.0,1997-03-04T08:00Z,6.0,Issaquah,WA,USA,2019.0,Washington,collegeAthlete,2019.0,1.0,20.0,BOS,POR,2025-10-11T21:14:14.357443,264.0,0
4702233_nba,4702233,nba,JT Thor,JT,Thor,F,21.0,False,203.0,81.0,23.0,2002-08-26T07:00Z,3.0,Anchorage,AK,USA,,Auburn,collegeAthlete,2021.0,2.0,37.0,DET,WSH,2025-10-11T21:14:14.357443,2.0,0
6474_nba,6474,nba,Tristan Thompson,Tristan,Thompson,C,13.0,False,254.0,81.0,34.0,1991-03-13T08:00Z,13.0,Brampton,ON,Canada,2011.0,Texas,collegeAthlete,2011.0,1.0,4.0,CLE,CLE,2025-10-11T21:14:14.357443,251.0,0
6475_nba,6475,nba,Klay Thompson,Klay,Thompson,SG,31.0,True,220.0,77.0,35.0,1990-02-08T08:00Z,14.0,Los Angeles,CA,USA,2011.0,Washington State,collegeAthlete,2011.0,1.0,11.0,GS,DAL,2025-10-11T21:14:14.357443,265.0,0
4278516_nba,4278516,nba,Ethan Thompson,Ethan,Thompson,G,55.0,True,195.0,77.0,26.0,1999-05-04T07:00Z,1.0,Los Angeles,CA,USA,,Oregon State,collegeAthlete,,,,,MIA,2025-10-11T21:14:14.357443,204.0,0
4684742_nba,4684742,nba,Ausar Thompson,Ausar,Thompson,F,9.0,True,205.0,78.0,22.0,2003-01-30T08:00Z,2.0,Oakland,CA,USA,,,,2023.0,1.0,5.0,DET,DET,2025-10-11T21:14:14.357443,,0
5060631_nba,5060631,nba,Adou Thiero,Adou,Thiero,F,1.0,True,220.0,80.0,,,,Pittsburgh,PA,USA,,Arkansas,collegeAthlete,2025.0,2.0,36.0,BKN,LAL,2025-10-11T21:14:14.357443,8.0,0
3074752_nba,3074752,nba,Terry Rozier,Terry,Rozier,SG,2.0,True,190.0,73.0,31.0,1994-03-17T08:00Z,10.0,Youngstown,OH,USA,2015.0,Louisville,collegeAthlete,2015.0,1.0,16.0,BOS,MIA,2025-10-11T21:14:14.357443,97.0,0
4593043_nba,4593043,nba,John Tonje,John,Tonje,F,17.0,True,218.0,77.0,24.0,2001-04-23T07:00Z,,Omaha,NE,USA,,Wisconsin,collegeAthlete,2025.0,2.0,53.0,UTAH,UTAH,2025-10-11T21:14:14.357443,275.0,0
4684272_nba,4684272,nba,Ja'Kobe Walter,Ja'Kobe,Walter,G,14.0,True,180.0,77.0,21.0,2004-09-04T07:00Z,1.0,Mckinney,TX,USA,,Baylor,collegeAthlete,2024.0,1.0,19.0,TOR,TOR,2025-10-11T21:14:14.357443,239.0,0
4897471_nba,4897471,nba,Saint Thomas,Saint,Thomas,F,38.0,True,235.0,79.0,22.0,2003-05-01T07:00Z,,Omaha,NE,USA,,USC,collegeAthlete,,,,,PHI,2025-10-11T21:14:14.357443,30.0,0
4432827_nba,4432827,nba,Oscar Tshiebwe,Oscar,Tshiebwe,C,34.0,True,255.0,80.0,25.0,1999-11-27T08:00Z,2.0,Lubumbashi,,Congo,,Kentucky,collegeAthlete,,,,,UTAH,2025-10-11T21:14:14.357443,96.0,0
3912848_nba,3912848,nba,Dean Wade,Dean,Wade,PF,32.0,True,228.0,81.0,28.0,1996-11-20T08:00Z,6.0,Wichita,KS,USA,2019.0,Kansas State,collegeAthlete,,,,,CLE,2025-10-11T21:14:14.357443,2306.0,0
4683692_nba,4683692,nba,Cason Wallace,Cason,Wallace,G,22.0,True,195.0,75.0,21.0,2003-11-07T08:00Z,2.0,Dallas,TX,USA,,Kentucky,collegeAthlete,2023.0,1.0,10.0,DAL,OKC,2025-10-11T21:14:14.357443,96.0,0
6478_nba,6478,nba,Nikola Vucevic,Nikola,Vucevic,C,9.0,True,260.0,82.0,34.0,1990-10-24T07:00Z,14.0,Simi Valley,CA,USA,2011.0,USC,collegeAthlete,2011.0,1.0,16.0,PHI,CHI,2025-10-11T21:14:14.357443,30.0,0
4277890_nba,4277890,nba,Lonnie Walker IV,Lonnie,Walker IV,G,16.0,False,205.0,76.0,26.0,1998-12-14T08:00Z,6.0,Reading,PA,USA,2018.0,Miami,collegeAthlete,2018.0,1.0,18.0,SA,PHI,2025-10-11T21:14:14.357443,2390.0,0
4432129_nba,4432129,nba,Tyson Walker,Tyson,Walker,G,2.0,True,185.0,73.0,25.0,2000-09-18T07:00Z,,Westbury,NY,USA,,Michigan State,collegeAthlete,,,,,MEL,2025-10-11T21:14:14.357443,127.0,0
5106060_nba,5106060,nba,Jarace Walker,Jarace,Walker,F,5.0,True,235.0,79.0,22.0,2003-09-04T07:00Z,2.0,New Freedom,PA,USA,,Houston,collegeAthlete,2023.0,1.0,8.0,WSH,IND,2025-10-11T21:14:14.357443,248.0,0
4432446_nba,4432446,nba,Jabari Walker,Jabari,Walker,F,33.0,True,237.0,79.0,23.0,2002-07-30T07:00Z,3.0,Inglewood,CA,USA,,Colorado,collegeAthlete,2022.0,2.0,57.0,POR,PHI,2025-10-11T21:14:14.357443,38.0,0
3150844_nba,3150844,nba,Moritz Wagner,Moritz,Wagner,C,21.0,True,245.0,83.0,28.0,1997-04-26T07:00Z,7.0,Berlin,,Germany,2018.0,Michigan,collegeAthlete,2018.0,1.0,25.0,LAL,ORL,2025-10-11T21:14:14.357443,130.0,0
4566434_nba,4566434,nba,Franz Wagner,Franz,Wagner,SF,22.0,True,220.0,82.0,24.0,2001-08-27T07:00Z,4.0,Berlin,,Germany,,Michigan,collegeAthlete,2021.0,1.0,8.0,ORL,ORL,2025-10-11T21:14:14.357443,130.0,0
4997537_nba,4997537,nba,Tristan Vukcevic,Tristan,Vukcevic,PF,0.0,True,220.0,84.0,22.0,2003-03-11T08:00Z,2.0,Siena,,Italy,,,,2023.0,2.0,42.0,WSH,WSH,2025-10-11T21:14:14.357443,,0
4997539_nba,4997539,nba,Luke Travers,Luke,Travers,G,33.0,True,207.0,79.0,24.0,2001-09-03T07:00Z,1.0,,,,,,,2022.0,2.0,56.0,CLE,CLE,2025-10-11T21:14:14.357443,,0
3137259_nba,3137259,nba,Gabe Vincent,Gabe,Vincent,PG,7.0,True,200.0,74.0,29.0,1996-06-14T07:00Z,6.0,Modesto,CA,USA,2019.0,UC Santa Barbara,collegeAthlete,,,,,LAL,2025-10-11T21:14:14.357443,2540.0,0
3033_nba,3033,nba,P.J. Tucker,P.J.,Tucker,PF,17.0,False,245.0,77.0,40.0,1985-05-05T07:00Z,13.0,Raleigh,NC,USA,2006.0,Texas,collegeAthlete,2006.0,2.0,35.0,TOR,NY,2025-10-11T21:14:14.357443,251.0,0
4395630_nba,4395630,nba,Devin Vassell,Devin,Vassell,SG,24.0,True,205.0,77.0,25.0,2000-08-23T07:00Z,5.0,Suwanee,GA,USA,2020.0,Florida State,collegeAthlete,2020.0,1.0,11.0,SA,SA,2025-10-11T21:14:14.357443,52.0,0
2991230_nba,2991230,nba,Fred VanVleet,Fred,VanVleet,PG,5.0,True,197.0,72.0,31.0,1994-02-25T08:00Z,9.0,Rockford,IL,USA,2016.0,Wichita State,collegeAthlete,,,,,HOU,2025-10-11T21:14:14.357443,2724.0,0
4278077_nba,4278077,nba,Jarred Vanderbilt,Jarred,Vanderbilt,PF,2.0,True,214.0,80.0,26.0,1999-04-03T08:00Z,7.0,Houston,TX,USA,2018.0,Kentucky,collegeAthlete,2018.0,2.0,41.0,ORL,LAL,2025-10-11T21:14:14.357443,96.0,0
6477_nba,6477,nba,Jonas Valanciunas,Jonas,Valanciunas,C,17.0,True,265.0,83.0,33.0,1992-05-06T07:00Z,13.0,Utena,,Lithuania,2012.0,,,2011.0,1.0,5.0,TOR,DEN,2025-10-11T21:14:14.357443,,0
4279532_nba,4279532,nba,Stanley Umude,Stanley,Umude,G,17.0,True,210.0,78.0,26.0,1999-04-12T07:00Z,3.0,San Antonio,TX,USA,,Arkansas,collegeAthlete,,,,,SA,2025-10-11T21:14:14.357443,8.0,0
4683747_nba,4683747,nba,Jaylon Tyson,Jaylon,Tyson,F,20.0,True,215.0,78.0,22.0,2002-12-02T08:00Z,1.0,Plano,TX,USA,,California,collegeAthlete,2024.0,1.0,20.0,CLE,CLE,2025-10-11T21:14:14.357443,25.0,0
5023693_nba,5023693,nba,Tyrese Proctor,Tyrese,Proctor,G,24.0,True,183.0,77.0,21.0,2004-04-01T08:00Z,,Sydney,NSW,Australia,,Duke,collegeAthlete,2025.0,2.0,49.0,CLE,CLE,2025-10-11T21:14:14.357443,150.0,0
4432164_nba,4432164,nba,Jaden Springer,Jaden,Springer,G,9.0,True,202.0,76.0,23.0,2002-09-25T07:00Z,4.0,Charlotte,NC,USA,,Tennessee,collegeAthlete,2021.0,1.0,28.0,PHI,NO,2025-10-11T21:14:14.357443,2633.0,0
2990962_nba,2990962,nba,Taurean Prince,Taurean,Prince,PF,12.0,True,218.0,78.0,31.0,1994-03-22T08:00Z,9.0,San Marcos,TX,USA,2016.0,Baylor,collegeAthlete,2016.0,1.0,12.0,UTAH,MIL,2025-10-11T21:14:14.357443,239.0,0
3012_nba,3012,nba,Kyle Lowry,Kyle,Lowry,PG,7.0,True,196.0,72.0,39.0,1986-03-25T08:00Z,19.0,Philadelphia,PA,USA,2006.0,Villanova,collegeAthlete,2006.0,1.0,24.0,MEM,PHI,2025-10-11T21:14:14.357443,222.0,0
2530530_nba,2530530,nba,T.J. McConnell,T.J.,McConnell,PG,9.0,True,190.0,73.0,33.0,1992-03-25T08:00Z,10.0,Pittsburgh,PA,USA,2015.0,Arizona,collegeAthlete,,,,,IND,2025-10-11T21:14:14.357443,12.0,0
4397071_nba,4397071,nba,Mac McClung,Mac,McClung,G,8.0,False,185.0,74.0,26.0,1999-01-06T08:00Z,2.0,Gate City,VA,USA,,Texas Tech,direct,,,,,ORL,2025-10-11T21:14:14.357443,2641.0,0
4897449_nba,4897449,nba,Malevy Leons,Malevy,Leons,F,17.0,True,203.0,81.0,26.0,1999-09-23T07:00Z,1.0,IJmuiden,,Netherlands,,Bradley,collegeAthlete,,,,,OKC,2025-10-11T21:14:14.357443,71.0,0
4433144_nba,4433144,nba,Caleb Love,Caleb,Love,G,2.0,True,205.0,76.0,24.0,2001-09-27T07:00Z,,Saint Louis,MO,USA,,Arizona,collegeAthlete,,,,,POR,2025-10-11T21:14:14.357443,12.0,0
4067017_nba,4067017,nba,A.J. Lawson,A.J.,Lawson,G,0.0,True,179.0,78.0,25.0,2000-07-15T07:00Z,3.0,Brampton,ON,Canada,,South Carolina,collegeAthlete,,,,,TOR,2025-10-11T21:14:14.357443,2579.0,0
3136196_nba,3136196,nba,Trey Lyles,Trey,Lyles,PF,41.0,False,234.0,81.0,29.0,1995-11-05T08:00Z,9.0,Indianapolis,IN,USA,2015.0,Kentucky,collegeAthlete,2015.0,1.0,12.0,UTAH,SAC,2025-10-11T21:14:14.357443,96.0,0
4433622_nba,4433622,nba,Chris Livingston,Chris,Livingston,F,24.0,True,220.0,78.0,21.0,2003-10-15T07:00Z,2.0,Akron,OH,USA,,Kentucky,collegeAthlete,2023.0,2.0,58.0,MIL,MIL,2025-10-11T21:14:14.357443,96.0,0
4431775_nba,4431775,nba,Seth Lundy,Seth,Lundy,G,5.0,False,220.0,76.0,25.0,2000-04-02T08:00Z,1.0,Paulsboro,NJ,USA,,Penn State,collegeAthlete,2023.0,2.0,46.0,ATL,LAC,2025-10-11T21:14:14.357443,213.0,0
5106035_nba,5106035,nba,RJ Luis Jr.,RJ,Luis Jr.,G,12.0,True,215.0,79.0,22.0,2002-11-27T08:00Z,,Miami,FL,USA,,St. John's,collegeAthlete,,,,,BOS,2025-10-11T21:14:14.357443,2599.0,0
4596528_nba,4596528,nba,Lawson Lovering,Lawson,Lovering,C,34.0,True,233.0,85.0,22.0,2003-05-09T07:00Z,,Cheyenne,WY,USA,,Utah,collegeAthlete,,,,,MEM,2025-10-11T21:14:14.357443,254.0,0
4702972_nba,4702972,nba,Chris Manon,Chris,Manon,G,30.0,True,215.0,77.0,23.0,2001-12-09T08:00Z,,New Milford,NJ,USA,,Vanderbilt,collegeAthlete,,,,,LAL,2025-10-11T21:14:14.357443,238.0,0
3449_nba,3449,nba,Kevin Love,Kevin,Love,PF,42.0,True,251.0,80.0,37.0,1988-09-07T07:00Z,17.0,Santa Monica,CA,USA,2008.0,UCLA,collegeAthlete,2008.0,1.0,5.0,MEM,UTAH,2025-10-11T21:14:14.357443,26.0,0
3448_nba,3448,nba,Brook Lopez,Brook,Lopez,C,,True,282.0,85.0,37.0,1988-04-01T08:00Z,17.0,North Hollywood,CA,USA,2008.0,Stanford,collegeAthlete,2008.0,1.0,10.0,NJ,LAC,2025-10-11T21:14:14.357443,24.0,0
4397537_nba,4397537,nba,Taevion Kinsey,Taevion,Kinsey,G,,True,190.0,77.0,25.0,2000-03-10T08:00Z,,Columbus,OH,USA,,Marshall,collegeAthlete,,,,,GS,2025-10-11T21:14:14.357443,276.0,0
3155535_nba,3155535,nba,Kevon Looney,Kevon,Looney,F,55.0,True,222.0,81.0,29.0,1996-02-06T08:00Z,10.0,Milwaukee,WI,USA,2015.0,UCLA,collegeAthlete,2015.0,1.0,30.0,GS,NO,2025-10-11T21:14:14.357443,26.0,0
4277957_nba,4277957,nba,Isaiah Livers,Isaiah,Livers,PF,18.0,True,232.0,78.0,27.0,1998-07-28T07:00Z,3.0,Kalamazoo,MI,USA,,Michigan,collegeAthlete,2021.0,2.0,42.0,DET,PHX,2025-10-11T21:14:14.357443,130.0,0
2595209_nba,2595209,nba,Damion Lee,Damion,Lee,SG,10.0,False,210.0,78.0,32.0,1992-10-21T07:00Z,7.0,Baltimore,MD,USA,2017.0,Louisville,collegeAthlete,,,,,PHX,2025-10-11T21:14:14.357443,97.0,0
4683688_nba,4683688,nba,Dereck Lively II,Dereck,Lively II,C,2.0,True,230.0,85.0,21.0,2004-02-12T08:00Z,2.0,Philadelphia,PA,USA,,Duke,collegeAthlete,2023.0,1.0,12.0,OKC,DAL,2025-10-11T21:14:14.357443,150.0,0
6606_nba,6606,nba,Damian Lillard,Damian,Lillard,PG,0.0,True,195.0,74.0,35.0,1990-07-15T07:00Z,13.0,Oakland,CA,USA,2012.0,Weber State,collegeAthlete,2012.0,1.0,6.0,POR,POR,2025-10-11T21:14:14.357443,2692.0,0
4432821_nba,4432821,nba,E.J. Liddell,E.J.,Liddell,F,9.0,True,240.0,79.0,24.0,2000-12-18T08:00Z,2.0,Belleville,IL,USA,,Ohio State,collegeAthlete,2022.0,2.0,41.0,NO,BKN,2025-10-11T21:14:14.357443,194.0,0
4432819_nba,4432819,nba,Tre Mann,Tre,Mann,PG,23.0,True,178.0,75.0,24.0,2001-02-03T08:00Z,4.0,Gainesville,FL,USA,,Florida,collegeAthlete,2021.0,1.0,18.0,OKC,CHA,2025-10-11T21:14:14.357443,57.0,0
4897197_nba,4897197,nba,Augustas Marciulionis,Augustas,Marciulionis,G,96.0,True,200.0,76.0,23.0,2002-03-21T08:00Z,,Vilnius,,Lithuania,,Saint Mary's,collegeAthlete,,,,,LAL,2025-10-11T21:14:14.357443,2608.0,0
2991043_nba,2991043,nba,Caris LeVert,Caris,LeVert,SG,8.0,True,205.0,78.0,31.0,1994-08-25T07:00Z,9.0,Pickerington,OH,USA,2016.0,Michigan,collegeAthlete,2016.0,1.0,20.0,IND,DET,2025-10-11T21:14:14.357443,130.0,0
4683634_nba,4683634,nba,Bennedict Mathurin,Bennedict,Mathurin,SG,0.0,True,210.0,77.0,23.0,2002-06-19T07:00Z,3.0,Montreal,PQ,Canada,,Arizona,collegeAthlete,2022.0,1.0,6.0,IND,IND,2025-10-11T21:14:14.357443,12.0,0
4431671_nba,4431671,nba,Jaden McDaniels,Jaden,McDaniels,PF,3.0,True,185.0,81.0,25.0,2000-09-29T07:00Z,5.0,Seattle,WA,USA,2020.0,Washington,collegeAthlete,2020.0,1.0,28.0,LAL,MIN,2025-10-11T21:14:14.357443,264.0,0
4411057_nba,4411057,nba,Kevin McCullar Jr.,Kevin,McCullar Jr.,PG,9.0,True,210.0,78.0,24.0,2001-03-15T08:00Z,1.0,San Antonio,TX,USA,,Kansas,direct,2024.0,2.0,56.0,PHX,NY,2025-10-11T21:14:14.357443,2305.0,0
4432394_nba,4432394,nba,Cameron Matthews,Cameron,Matthews,F,,True,235.0,79.0,23.0,2001-12-23T08:00Z,,Olive Branch,MS,USA,,Mississippi State,collegeAthlete,,,,,HOU,2025-10-11T21:14:14.357443,344.0,0
4278580_nba,4278580,nba,Sandro Mamukelashvili,Sandro,Mamukelashvili,PF,54.0,True,240.0,81.0,26.0,1999-05-23T07:00Z,4.0,Tbilisi,,Georgia,,Seton Hall,collegeAthlete,2021.0,2.0,54.0,IND,TOR,2025-10-11T21:14:14.357443,2550.0,0
2490149_nba,2490149,nba,CJ McCollum,CJ,McCollum,SG,3.0,True,190.0,75.0,34.0,1991-09-19T07:00Z,12.0,Canton,OH,USA,2013.0,Lehigh,collegeAthlete,2013.0,1.0,10.0,POR,WSH,2025-10-11T21:14:14.357443,2329.0,0
4684737_nba,4684737,nba,Jaylen Martin,Jaylen,Martin,G,,False,216.0,78.0,21.0,2004-01-28T08:00Z,,Tallahassee,FL,USA,,,,,,,,PHI,2025-10-11T21:14:14.357443,,0
4066240_nba,4066240,nba,Braxton Key,Braxton,Key,F,22.0,True,225.0,80.0,28.0,1997-02-14T08:00Z,4.0,Charlotte,NC,USA,,Virginia,collegeAthlete,,,,,MEM,2025-10-11T21:14:14.357443,258.0,0
4432872_nba,4432872,nba,Emanuel Miller,Emanuel,Miller,F,20.0,True,215.0,79.0,25.0,2000-06-19T07:00Z,1.0,Scarborough,ON,Canada,,TCU,collegeAthlete,,,,,CHI,2025-10-11T21:14:14.357443,2628.0,0
4997538_nba,4997538,nba,Karlo Matkovic,Karlo,Matkovic,C,17.0,True,231.0,82.0,24.0,2001-03-30T08:00Z,1.0,,,,,,,2022.0,2.0,52.0,NO,NO,2025-10-11T21:14:14.357443,,0
3913180_nba,3913180,nba,Garrison Mathews,Garrison,Mathews,G,14.0,True,215.0,78.0,28.0,1996-10-24T07:00Z,6.0,Franklin,TN,USA,2019.0,Lipscomb,collegeAthlete,,,,,NY,2025-10-11T21:14:14.357443,288.0,0
4066336_nba,4066336,nba,Lauri Markkanen,Lauri,Markkanen,PF,23.0,True,240.0,84.0,28.0,1997-05-22T07:00Z,8.0,Jyvaskyla,,Finland,2017.0,Arizona,collegeAthlete,2017.0,1.0,7.0,MIN,UTAH,2025-10-11T21:14:14.357443,12.0,0
4683934_nba,4683934,nba,Jahmai Mashack,Jahmai,Mashack,G,21.0,False,197.0,75.0,22.0,2002-11-10T08:00Z,,Fontana,CA,USA,,Tennessee,collegeAthlete,2025.0,2.0,59.0,HOU,MEM,2025-10-11T21:14:14.357443,2633.0,0
5241365_nba,5241365,nba,Mitch Mascari,Mitch,Mascari,G,,True,200.0,77.0,25.0,2000-08-21T07:00Z,,Geneva,IL,USA,,Drake,collegeAthlete,,,,,SAC,2025-10-11T21:14:14.357443,2181.0,0
4431828_nba,4431828,nba,KJ Martin,KJ,Martin,F,99.0,False,215.0,78.0,24.0,2001-01-06T08:00Z,4.0,West Hills,CA,USA,2020.0,,,2020.0,2.0,52.0,SAC,UTAH,2025-10-11T21:14:14.357443,,0
3138161_nba,3138161,nba,Cody Martin,Cody,Martin,SF,17.0,False,205.0,78.0,30.0,1995-09-28T07:00Z,5.0,Mocksville,NC,USA,2019.0,Nevada,collegeAthlete,2019.0,2.0,36.0,CHA,PHX,2025-10-11T21:14:14.357443,2440.0,0
3907823_nba,3907823,nba,Terance Mann,Terance,Mann,SG,14.0,True,215.0,77.0,28.0,1996-10-18T07:00Z,5.0,Brooklyn,NY,USA,2019.0,Florida State,collegeAthlete,2019.0,2.0,48.0,LAC,BKN,2025-10-11T21:14:14.357443,52.0,0
3138160_nba,3138160,nba,Caleb Martin,Caleb,Martin,SF,16.0,True,205.0,77.0,30.0,1995-09-28T07:00Z,6.0,Mocksville,NC,USA,2019.0,Nevada,collegeAthlete,,,,,DAL,2025-10-11T21:14:14.357443,2440.0,0
4702656_nba,4702656,nba,Alijah Martin,Alijah,Martin,G,55.0,True,210.0,74.0,23.0,2001-12-26T08:00Z,,Summit,MS,USA,,Florida,collegeAthlete,2025.0,2.0,39.0,TOR,TOR,2025-10-11T21:14:14.357443,57.0,0
4278594_nba,4278594,nba,Naji Marshall,Naji,Marshall,SF,13.0,True,220.0,78.0,27.0,1998-01-24T08:00Z,5.0,Atlantic City,NJ,USA,2020.0,Xavier,collegeAthlete,,,,,DAL,2025-10-11T21:14:14.357443,2752.0,0
5214989_nba,5214989,nba,Bogoljub Markovic,Bogoljub,Markovic,F,,False,210.0,83.0,20.0,2005-07-12T07:00Z,,,,,,,,2025.0,2.0,47.0,MIL,MIL,2025-10-11T21:14:14.357443,,0
5184016_nba,5184016,nba,Malique Lewis,Malique,Lewis,F,33.0,False,195.0,79.0,20.0,2004-11-10T08:00Z,,,,,,,,,,,,,2025-10-11T21:14:14.357443,,0
4601025_nba,4601025,nba,Pelle Larsson,Pelle,Larsson,G,9.0,True,215.0,77.0,24.0,2001-02-23T08:00Z,1.0,Nacka,,Sweden,,Arizona,collegeAthlete,2024.0,2.0,44.0,HOU,MIA,2025-10-11T21:14:14.357443,12.0,0
2528588_nba,2528588,nba,Doug McDermott,Doug,McDermott,SF,7.0,True,225.0,78.0,33.0,1992-01-03T08:00Z,11.0,Grand Forks,ND,USA,2014.0,Creighton,collegeAthlete,2014.0,1.0,11.0,DEN,SAC,2025-10-11T21:14:14.357443,156.0,0
4997528_nba,4997528,nba,Nikola Jovic,Nikola,Jovic,F,5.0,True,205.0,82.0,22.0,2003-06-09T07:00Z,3.0,,,,,,,2022.0,1.0,27.0,MIA,MIA,2025-10-11T21:14:14.357443,,0
5107818_nba,5107818,nba,Isaac Jones,Isaac,Jones,C,3.0,True,245.0,81.0,25.0,2000-04-11T07:00Z,1.0,Spanaway,WA,USA,,Washington State,collegeAthlete,,,,,SAC,2025-10-11T21:14:14.357443,265.0,0
6446_nba,6446,nba,Cory Joseph,Cory,Joseph,PG,10.0,False,200.0,74.0,34.0,1991-08-20T07:00Z,13.0,Toronto,ON,Canada,2011.0,Texas,collegeAthlete,2011.0,1.0,29.0,SA,ORL,2025-10-11T21:14:14.357443,251.0,0
3950760_nba,3950760,nba,Kylor Kelley,Kylor,Kelley,C,50.0,True,230.0,84.0,28.0,1997-08-26T07:00Z,1.0,Gervais,OR,USA,,Oregon State,collegeAthlete,,,,,LAL,2025-10-11T21:14:14.357443,204.0,0
4432645_nba,4432645,nba,Trevor Keels,Trevor,Keels,G,18.0,False,221.0,76.0,22.0,2003-08-26T07:00Z,1.0,Clinton,MD,USA,,Duke,collegeAthlete,2022.0,2.0,42.0,NY,MIA,2025-10-11T21:14:14.357443,150.0,0
5159895_nba,5159895,nba,Yuki Kawamura,Yuki,Kawamura,G,17.0,True,159.0,68.0,24.0,2001-05-02T07:00Z,1.0,,,,,,,,,,,CHI,2025-10-11T21:14:14.357443,,0
4433599_nba,4433599,nba,Arthur Kaluma,Arthur,Kaluma,F,97.0,False,223.0,78.0,23.0,2002-03-01T08:00Z,,Glendale,AZ,USA,,Texas,collegeAthlete,,,,,LAL,2025-10-11T21:14:14.357443,251.0,0
4397916_nba,4397916,nba,Jason Preston,Jason,Preston,G,1.0,True,181.0,75.0,26.0,1999-08-10T07:00Z,4.0,Orlando,FL,USA,,Ohio,collegeAthlete,2021.0,2.0,33.0,ORL,LAC,2025-10-11T21:14:14.357443,195.0,0
4065660_nba,4065660,nba,Mfiondu Kabengele,Mfiondu,Kabengele,C,27.0,False,250.0,82.0,28.0,1997-08-14T07:00Z,3.0,Burlington,ON,Canada,2019.0,Florida State,collegeAthlete,2019.0,1.0,27.0,BKN,CLE,2025-10-11T21:14:14.357443,52.0,0
4432817_nba,4432817,nba,Johnny Juzang,Johnny,Juzang,G,33.0,True,226.0,77.0,24.0,2001-03-17T08:00Z,3.0,Tarzana,CA,USA,,UCLA,collegeAthlete,,,,,MIN,2025-10-11T21:14:14.357443,26.0,0
3442_nba,3442,nba,DeAndre Jordan,DeAndre,Jordan,C,6.0,False,265.0,83.0,37.0,1988-07-21T07:00Z,16.0,Houston,TX,USA,2008.0,Texas A&M,collegeAthlete,2008.0,2.0,35.0,LAC,DEN,2025-10-11T21:14:14.357443,245.0,0
4432646_nba,4432646,nba,Kennedy Chandler,Kennedy,Chandler,G,14.0,True,170.0,71.0,23.0,2002-09-16T07:00Z,1.0,Memphis,TN,USA,,Tennessee,collegeAthlete,2022.0,2.0,38.0,SA,PHI,2025-10-11T21:14:14.357443,2633.0,0
4431699_nba,4431699,nba,Kai Jones,Kai,Jones,PF,23.0,False,221.0,83.0,24.0,2001-01-19T08:00Z,3.0,Nassau,,Bahamas,,Texas,collegeAthlete,2021.0,1.0,19.0,NY,DAL,2025-10-11T21:14:14.357443,251.0,0
4713010_nba,4713010,nba,David Jones-Garcia,David,Jones-Garcia,F,25.0,True,210.0,78.0,23.0,2001-11-24T08:00Z,1.0,Santo Domingo,,Dominican Republic,,Memphis,collegeAthlete,,,,,SA,2025-10-11T21:14:14.357443,235.0,0
3936099_nba,3936099,nba,Derrick Jones Jr.,Derrick,Jones Jr.,SF,5.0,True,210.0,78.0,28.0,1997-02-15T08:00Z,9.0,Chester,PA,USA,2016.0,UNLV,collegeAthlete,,,,,LAC,2025-10-11T21:14:14.357443,2439.0,0
3135046_nba,3135046,nba,Tyus Jones,Tyus,Jones,PG,2.0,True,196.0,73.0,29.0,1996-05-10T07:00Z,10.0,Burnsville,MN,USA,2015.0,Duke,collegeAthlete,2015.0,1.0,24.0,CLE,ORL,2025-10-11T21:14:14.357443,150.0,0
4395626_nba,4395626,nba,Tre Jones,Tre,Jones,PG,30.0,True,185.0,73.0,25.0,2000-01-08T08:00Z,5.0,Apple Valley,MN,USA,2020.0,Duke,collegeAthlete,2020.0,2.0,41.0,SA,CHI,2025-10-11T21:14:14.357443,150.0,0
4397000_nba,4397000,nba,Tevian Jones,Tevian,Jones,F,,True,220.0,79.0,25.0,2000-06-29T07:00Z,1.0,Chandler,AZ,USA,,Southern Utah,collegeAthlete,,,,,LAL,2025-10-11T21:14:14.357443,253.0,0
