uuid,id,league,fullName,firstName,lastName,position,jersey,active,weight,height,age,dateOfBirth,experience_years,birthCity,birthState,birthCountry,debutYear,college,collegeId,college_source,draftYear,draftRound,draftPick,draftTeam,team,processed_ts,is_latest
3041992_nhl,3041992,nhl,Seth Jones,Seth,Jones,D,3.0,True,213.0,76.0,31.0,1994-10-03T07:00Z,13.0,Arlington,TX,USA,2013.0,,,,2013.0,1.0,4.0,NSH,FLA,2025-10-11T22:13:50.013680,1
3041970_nhl,3041970,nhl,Aleksander Barkov,Aleksander,Barkov,C,16.0,True,214.0,75.0,30.0,1995-09-02T07:00Z,13.0,Tampere,,FIN,2013.0,,,,2013.0,1.0,2.0,FLA,FLA,2025-10-11T22:13:50.013680,1
5571_nhl,5571,nhl,Sergei Bobrovsky,Sergei,Bobrovsky,G,72.0,True,180.0,74.0,37.0,1988-09-20T07:00Z,16.0,Novokuznetsk,,USSR,2010.0,,,,,,,,FLA,2025-10-11T22:13:50.013680,1
5407_nhl,5407,nhl,Jeff Petry,Jeff,Petry,D,2.0,True,208.0,75.0,37.0,1987-12-09T08:00Z,16.0,Ann Arbor,MI,USA,2010.0,Michigan State,127.0,direct,2006.0,2.0,45.0,EDM,FLA,2025-10-11T22:13:50.013680,1
5328_nhl,5328,nhl,Dmitry Kulikov,Dmitry,Kulikov,D,7.0,True,212.0,73.0,34.0,1990-10-29T08:00Z,17.0,Lipetsk,,USSR,2009.0,,,,2009.0,1.0,14.0,FLA,FLA,2025-10-11T22:13:50.013680,1
3852_nhl,3852,nhl,Brad Marchand,Brad,Marchand,LW,63.0,True,180.0,69.0,37.0,1988-05-11T07:00Z,17.0,Halifax,NS,CAN,2009.0,,,,2006.0,3.0,71.0,BOS,FLA,2025-10-11T22:13:50.013680,1
5310542_nhl,5310542,nhl,Colton Huard,Colton,Huard,D,81.0,False,225.0,76.0,,,,Foothill Ranch,CA,USA,,,,,,,,,FLA,2025-10-11T22:13:50.013680,1
5310541_nhl,5310541,nhl,Shea Busch,Shea,Busch,LW,61.0,False,208.0,74.0,18.0,2007-06-12T07:00Z,,North Vancouver,BC,CAN,,,,,,,,,FLA,2025-10-11T22:13:50.013680,1
5310529_nhl,5310529,nhl,Brett Chorske,Brett,Chorske,C,45.0,False,216.0,79.0,24.0,2001-05-24T07:00Z,,Edina,MN,USA,,,,,,,,,FLA,2025-10-11T22:13:50.013680,1
5310508_nhl,5310508,nhl,Shamar Moses,Shamar,Moses,RW,34.0,False,200.0,73.0,18.0,2007-05-06T07:00Z,,Scarborough,ON,CAN,,,,,,,,,FLA,2025-10-11T22:13:50.013680,1
5302587_nhl,5302587,nhl,Anton Lundmark,Anton,Lundmark,RW,48.0,False,,,,,,,,,,,,,,,,,FLA,2025-10-11T22:13:50.013680,1
5237986_nhl,5237986,nhl,Hunter St. Martin,Hunter,St. Martin,LW,85.0,False,174.0,73.0,20.0,2005-06-13T07:00Z,,Edmonton,AB,CAN,,,,,,,,,FLA,2025-10-11T22:13:50.013680,1
5237803_nhl,5237803,nhl,Philip Waugh,Philip,Waugh,D,36.0,False,220.0,76.0,25.0,2000-01-10T08:00Z,,,,,,,,,,,,,FLA,2025-10-11T22:13:50.013680,1
5229158_nhl,5229158,nhl,Ben Steeves,Ben,Steeves,LW,73.0,False,165.0,68.0,23.0,2002-05-10T07:00Z,,Bedford,NH,USA,,,,,,,,,FLA,2025-10-11T22:13:50.013680,1
5209557_nhl,5209557,nhl,Mikulas Hovorka,Mikulas,Hovorka,D,96.0,False,229.0,78.0,24.0,2001-07-01T07:00Z,,Prague,,CZE,,,,,,,,,FLA,2025-10-11T22:13:50.013680,1
5103599_nhl,5103599,nhl,Sandis Vilmanis,Sandis,Vilmanis,LW,95.0,False,192.0,73.0,21.0,2004-01-23T08:00Z,,Riga,,LAT,,,,,2022.0,5.0,157.0,FLA,FLA,2025-10-11T22:13:50.013680,1
4874918_nhl,4874918,nhl,Evan Nause,Evan,Nause,D,52.0,False,186.0,74.0,22.0,2003-01-20T08:00Z,,White Rock,BC,CAN,,,,,2021.0,2.0,56.0,FLA,FLA,2025-10-11T22:13:50.013680,1
4781727_nhl,4781727,nhl,Wilmer Skoog,Wilmer,Skoog,C,32.0,False,200.0,74.0,26.0,1999-07-17T07:00Z,,Tyreso,,SWE,,Boston University,104.0,direct,,,,,FLA,2025-10-11T22:13:50.013680,1
4352759_nhl,4352759,nhl,Jay O'Brien,Jay,O'Brien,C,,False,188.0,73.0,25.0,1999-11-04T08:00Z,,Hingham,MA,USA,2018.0,Boston University,104.0,direct,2018.0,1.0,19.0,PHI,FLA,2025-10-11T22:13:50.013680,1
4027020_nhl,4027020,nhl,Rasmus Asplund,Rasmus,Asplund,C,74.0,False,185.0,71.0,27.0,1997-12-03T08:00Z,4.0,Filipstad,,SWE,2019.0,,,,2016.0,2.0,33.0,BUF,FLA,2025-10-11T22:13:50.013680,1
5103593_nhl,5103593,nhl,Liam Arnsby,Liam,Arnsby,C,,False,181.0,70.0,21.0,2003-11-20T08:00Z,,Ajax,ON,CAN,,,,,2022.0,7.0,214.0,FLA,FLA,2025-10-11T22:13:50.013680,1
4918071_nhl,4918071,nhl,Mack Guzda,Mack,Guzda,G,,False,205.0,72.0,24.0,2001-01-11T08:00Z,,Knoxville,TN,USA,,,,,,,,,FLA,2025-10-11T22:13:50.013680,1
4894173_nhl,4894173,nhl,Jakub Kos,Jakub,Kos,LW,,False,,,,,,,,,,,,,,,,,FLA,2025-10-11T22:13:50.013680,1
4697770_nhl,4697770,nhl,Zachary Uens,Zachary,Uens,D,47.0,False,180.0,73.0,24.0,2001-05-13T07:00Z,,Belleville,ON,CAN,,Merrimack,2771.0,direct,2020.0,4.0,105.0,FLA,FLA,2025-10-11T22:13:50.013680,1
4588740_nhl,4588740,nhl,Nathan Staios,Nathan,Staios,D,0.0,False,170.0,68.0,24.0,2001-05-17T07:00Z,,Atlanta,GA,USA,,,,,,,,,FLA,2025-10-11T22:13:50.013680,1
5216933_nhl,5216933,nhl,Linus Eriksson,Linus,Eriksson,C,,False,190.0,72.0,19.0,2006-03-23T08:00Z,,Stockholm,,SWE,,,,,2024.0,2.0,58.0,FLA,FLA,2025-10-11T22:13:50.013680,1
2334926_nhl,2334926,nhl,Zac Dalpe,Zac,Dalpe,C,22.0,False,195.0,73.0,35.0,1989-11-01T08:00Z,11.0,Paris,ON,CAN,2010.0,Ohio State,194.0,direct,2008.0,2.0,45.0,CAR,FLA,2025-10-11T22:13:50.013680,1
4233888_nhl,4233888,nhl,Jack Studnicka,Jack,Studnicka,C,53.0,True,187.0,73.0,26.0,1999-02-18T08:00Z,5.0,Windsor,ON,CAN,2019.0,,,,2017.0,2.0,53.0,BOS,FLA,2025-10-11T22:13:50.013680,1
4024839_nhl,4024839,nhl,Jesse Puljujarvi,Jesse,Puljujarvi,RW,20.0,False,201.0,76.0,27.0,1998-05-07T07:00Z,5.0,Alvkarleby,,SWE,2016.0,,,,2016.0,1.0,4.0,EDM,FLA,2025-10-11T22:13:50.013680,1
4063253_nhl,4063253,nhl,Connor Bunnaman,Connor,Bunnaman,C,26.0,False,207.0,73.0,27.0,1998-04-16T07:00Z,1.0,Guelph,ON,CAN,2019.0,,,,2016.0,4.0,109.0,PHI,FLA,2025-10-11T22:13:50.013680,1
4271946_nhl,4271946,nhl,Maxim Mamin,Maxim,Mamin,RW,98.0,False,206.0,74.0,30.0,1995-01-13T08:00Z,,Moskva,,RUS,2018.0,,,,2016.0,6.0,175.0,FLA,FLA,2025-10-11T22:13:50.013680,1
3069344_nhl,3069344,nhl,Petteri Lindbohm,Petteri,Lindbohm,D,40.0,False,198.0,75.0,32.0,1993-09-23T07:00Z,1.0,Helsinki,,FIN,2014.0,,,,2012.0,6.0,176.0,STL,FLA,2025-10-11T22:13:50.013680,1
3067505_nhl,3067505,nhl,Anthony Bitetto,Anthony,Bitetto,D,,False,210.0,73.0,35.0,1990-07-15T07:00Z,8.0,Oceanside,NY,USA,2015.0,Northeastern,111.0,direct,2010.0,6.0,168.0,NSH,FLA,2025-10-11T22:13:50.013680,1
3699_nhl,3699,nhl,Patric Hornqvist,Patric,Hornqvist,RW,70.0,False,189.0,71.0,38.0,1987-01-01T08:00Z,14.0,Sollentuna,,SWE,2008.0,,,,2005.0,7.0,230.0,NSH,FLA,2025-10-11T22:13:50.013680,1
4270244_nhl,4270244,nhl,William Lockwood,William,Lockwood,RW,67.0,False,178.0,72.0,27.0,1998-06-20T07:00Z,4.0,Bloomfield Hills,MI,USA,,Michigan,130.0,direct,,,,,FLA,2025-10-11T22:13:50.013680,1
5173449_nhl,5173449,nhl,Andre Anania,Andre,Anania,C,,False,192.0,73.0,22.0,2003-03-02T08:00Z,,Richmond,ON,CAN,,,,,,,,,FLA,2025-10-11T22:13:50.013680,1
4781627_nhl,4781627,nhl,Josh Lopina,Josh,Lopina,C,85.0,False,194.0,74.0,24.0,2001-02-16T08:00Z,,Minooka,IL,USA,,Massachusetts,113.0,direct,,,,,FLA,2025-10-11T22:13:50.013680,1
5209662_nhl,5209662,nhl,Oliver Okuliar,Oliver,Okuliar,LW,83.0,False,190.0,74.0,25.0,2000-05-24T07:00Z,,Trencin,,Czechoslovakia,,,,,,,,,FLA,2025-10-11T22:13:50.013680,1
4393072_nhl,4393072,nhl,MacKenzie Entwistle,MacKenzie,Entwistle,RW,44.0,False,205.0,75.0,26.0,1999-07-14T07:00Z,4.0,Mississauga,ON,CAN,2017.0,,,,2017.0,3.0,69.0,ARI,FLA,2025-10-11T22:13:50.013680,1
4064851_nhl,4064851,nhl,Evan Cormier,Evan,Cormier,G,34.0,False,200.0,75.0,27.0,1997-11-06T08:00Z,,Bowmanville,ON,CAN,2016.0,,,,2016.0,4.0,105.0,NJ,FLA,2025-10-11T22:13:50.013680,1
4781530_nhl,4781530,nhl,Hunter Johannes,Hunter,Johannes,LW,8.0,False,209.0,75.0,27.0,1998-07-24T07:00Z,,Eden Prairie,MN,USA,,North Dakota,155.0,direct,,,,,FLA,2025-10-11T22:13:50.013680,1
4755761_nhl,4755761,nhl,Jake Livingstone,Jake,Livingstone,D,23.0,False,206.0,75.0,26.0,1999-04-16T07:00Z,,Creston,BC,CAN,,Minnesota State,2364.0,direct,,,,,FLA,2025-10-11T22:13:50.013680,1
4588221_nhl,4588221,nhl,Riley Hughes,Riley,Hughes,RW,89.0,False,173.0,73.0,25.0,2000-06-27T07:00Z,,Westwood,MA,USA,,Ohio State,194.0,direct,2018.0,7.0,216.0,NYR,FLA,2025-10-11T22:13:50.013680,1
4587793_nhl,4587793,nhl,Cole Krygier,Cole,Krygier,D,,False,192.0,75.0,25.0,2000-05-05T07:00Z,,Orlando,FL,USA,,,,,2018.0,7.0,201.0,FLA,FLA,2025-10-11T22:13:50.013680,1
4565276_nhl,4565276,nhl,Robert Mastrosimone,Robert,Mastrosimone,C,14.0,False,170.0,70.0,24.0,2001-01-24T08:00Z,,East Islip,NY,USA,,,,,,,,,FLA,2025-10-11T22:13:50.013680,1
4565248_nhl,4565248,nhl,Nolan Foote,Nolan,Foote,LW,25.0,False,196.0,75.0,24.0,2000-11-29T08:00Z,,Denver,CO,USA,2019.0,,,,2019.0,1.0,27.0,TB,FLA,2025-10-11T22:13:50.013680,1
3942639_nhl,3942639,nhl,Mitchell Vande Sompel,Mitchell,Vande Sompel,D,39.0,False,198.0,71.0,28.0,1997-02-11T08:00Z,,London,ON,CAN,2015.0,,,,2015.0,3.0,82.0,NYI,FLA,2025-10-11T22:13:50.013680,1
3114717_nhl,3114717,nhl,Aaron Ekblad,Aaron,Ekblad,D,5.0,True,220.0,76.0,29.0,1996-02-07T08:00Z,12.0,Windsor,ON,CAN,2014.0,,,,2014.0,1.0,1.0,FLA,FLA,2025-10-11T22:13:50.013680,1
4781710_nhl,4781710,nhl,Nicholas Zabaneh,Nicholas,Zabaneh,C,82.0,False,182.0,70.0,,,,Toronto,ON,CAN,,Boston University,104.0,direct,,,,,FLA,2025-10-11T22:13:50.013680,1
3149610_nhl,3149610,nhl,Daniel Walcott,Daniel,Walcott,LW,85.0,False,175.0,71.0,31.0,1994-02-19T08:00Z,,Ile Perrot,QC,CAN,2014.0,Lindenwood,2815.0,direct,2014.0,5.0,140.0,NYR,FLA,2025-10-11T22:13:50.013680,1
3112266_nhl,3112266,nhl,Tomas Nosek,Tomas,Nosek,LW,92.0,False,199.0,75.0,33.0,1992-09-01T07:00Z,10.0,Pardubice,,Czechoslovakia,2015.0,,,,,,,,FLA,2025-10-11T22:13:50.013680,1
3067867_nhl,3067867,nhl,Trevor Carrick,Trevor,Carrick,D,53.0,False,180.0,74.0,31.0,1994-07-04T07:00Z,,Stouffville,ON,CAN,2016.0,,,,2012.0,4.0,115.0,CAR,FLA,2025-10-11T22:13:50.013680,1
3042138_nhl,3042138,nhl,Tyler Motte,Tyler,Motte,C,14.0,False,194.0,70.0,30.0,1995-03-10T08:00Z,,Saint Clair,MI,USA,2016.0,Michigan,130.0,direct,2013.0,4.0,121.0,CHI,FLA,2025-10-11T22:13:50.013680,1
3042120_nhl,3042120,nhl,Ben Harpur,Ben,Harpur,D,12.0,False,231.0,78.0,30.0,1995-01-12T08:00Z,,Hamilton,ON,CAN,2016.0,,,,2013.0,4.0,108.0,OTT,FLA,2025-10-11T22:13:50.013680,1
2563028_nhl,2563028,nhl,Andy Welinski,Andy,Welinski,D,32.0,False,196.0,73.0,32.0,1993-04-27T07:00Z,,Duluth,MN,USA,2017.0,Minnesota Duluth,134.0,direct,2011.0,3.0,83.0,ANA,FLA,2025-10-11T22:13:50.013680,1
5188472_nhl,5188472,nhl,Olof Glifford,Olof,Glifford,G,0.0,False,,,,,,,,,,,,,,,,,FLA,2025-10-11T22:13:50.013680,1
5104221_nhl,5104221,nhl,Cole O'Hara,Cole,O'Hara,RW,65.0,False,183.0,72.0,23.0,2002-06-20T07:00Z,,Richmond Hill,ON,CAN,,,,,,,,,NSH,2025-10-11T22:13:50.013680,1
4064781_nhl,4064781,nhl,Mathieu Olivier,Mathieu,Olivier,RW,24.0,True,226.0,73.0,28.0,1997-02-11T08:00Z,6.0,Biloxi,MS,USA,2019.0,,,,,,,,CBJ,2025-10-11T22:13:50.013680,1
4392158_nhl,4392158,nhl,Wade Allison,Wade,Allison,RW,17.0,False,205.0,74.0,27.0,1997-10-14T07:00Z,,Carman,MB,CAN,,Western Michigan,2711.0,direct,,,,,NSH,2025-10-11T22:13:50.013680,1
5149216_nhl,5149216,nhl,David Edstrom,David,Edstrom,C,60.0,False,187.0,75.0,20.0,2005-02-15T08:00Z,,Goteborg,,SWE,,,,,2023.0,1.0,32.0,VGK,NSH,2025-10-11T22:13:50.013680,1
4697818_nhl,4697818,nhl,Ryder Rolston,Ryder,Rolston,RW,36.0,False,174.0,73.0,23.0,2001-10-31T08:00Z,,,,,,,,,,,,,NSH,2025-10-11T22:13:50.013680,1
5080180_nhl,5080180,nhl,Reid Schaefer,Reid,Schaefer,LW,49.0,False,213.0,75.0,22.0,2003-09-21T07:00Z,,Spruce Grove,AB,CAN,,,,,2022.0,1.0,32.0,EDM,NSH,2025-10-11T22:13:50.013680,1
4914967_nhl,4914967,nhl,Ben Strinden,Ben,Strinden,C,66.0,False,200.0,73.0,23.0,2002-06-04T07:00Z,,Fargo,ND,USA,,,,,,,,,NSH,2025-10-11T22:13:50.013680,1
4894359_nhl,4894359,nhl,Navrin Mutter,Navrin,Mutter,LW,75.0,False,202.0,75.0,24.0,2001-03-15T08:00Z,,London,ON,CAN,,,,,,,,,NSH,2025-10-11T22:13:50.013680,1
4894323_nhl,4894323,nhl,Zachary Hayes,Zachary,Hayes,D,,False,219.0,75.0,26.0,1999-04-24T07:00Z,,Calgary,AB,CAN,,,,,,,,,NSH,2025-10-11T22:13:50.013680,1
4894192_nhl,4894192,nhl,Jack Matier,Jack,Matier,D,51.0,False,197.0,77.0,22.0,2003-04-08T07:00Z,,Sault Ste. Marie,ON,CAN,,,,,2021.0,4.0,124.0,NSH,NSH,2025-10-11T22:13:50.013680,1
4874744_nhl,4874744,nhl,Zachary L'Heureux,Zachary,L'Heureux,LW,68.0,False,197.0,71.0,22.0,2003-05-15T07:00Z,,Montreal,QC,CAN,,,,,2021.0,1.0,27.0,NSH,NSH,2025-10-11T22:13:50.013680,1
5149206_nhl,5149206,nhl,Tanner Molendyk,Tanner,Molendyk,D,50.0,False,190.0,71.0,20.0,2005-02-03T08:00Z,,Kamloops,BC,CAN,,,,,2023.0,1.0,24.0,NSH,NSH,2025-10-11T22:13:50.013680,1
4587939_nhl,4587939,nhl,Ethan Haider,Ethan,Haider,G,29.0,False,190.0,76.0,24.0,2001-09-04T07:00Z,,Maple Grove,MN,USA,2019.0,,,,2019.0,5.0,148.0,NSH,NSH,2025-10-11T22:13:50.013680,1
3025657_nhl,3025657,nhl,Daniel Carr,Daniel,Carr,LW,26.0,False,185.0,72.0,33.0,1991-11-01T08:00Z,,Sherwood Park,AB,CAN,2015.0,Union,2785.0,direct,,,,,NSH,2025-10-11T22:13:50.013680,1
4419662_nhl,4419662,nhl,Matt Murray,Matt,Murray,G,32.0,False,200.0,73.0,27.0,1998-02-02T08:00Z,,St. Albert,AB,CAN,,Massachusetts,113.0,direct,,,,,NSH,2025-10-11T22:13:50.013680,1
4197153_nhl,4197153,nhl,Jake Lucchini,Jake,Lucchini,C,21.0,False,174.0,72.0,30.0,1995-05-09T07:00Z,,Trail,BC,CAN,,Michigan Tech,2392.0,direct,,,,,NSH,2025-10-11T22:13:50.013680,1
3988778_nhl,3988778,nhl,Dylan Gambrell,Dylan,Gambrell,C,18.0,False,191.0,72.0,29.0,1996-08-26T07:00Z,,Bonney Lake,WA,USA,2018.0,Denver,2172.0,direct,2016.0,2.0,60.0,SJ,NSH,2025-10-11T22:13:50.013680,1
3114997_nhl,3114997,nhl,Andreas Englund,Andreas,Englund,D,8.0,False,200.0,76.0,29.0,1996-01-21T08:00Z,6.0,Stockholm,,SWE,2016.0,,,,2014.0,2.0,40.0,OTT,NSH,2025-10-11T22:13:50.013680,1
3114747_nhl,3114747,nhl,Jakub Vrana,Jakub,Vrana,LW,19.0,False,197.0,72.0,29.0,1996-02-28T08:00Z,4.0,Prague,,CZE,2016.0,,,,2014.0,1.0,13.0,WSH,NSH,2025-10-11T22:13:50.013680,1
3097115_nhl,3097115,nhl,Jordan Oesterle,Jordan,Oesterle,D,82.0,False,181.0,72.0,33.0,1992-06-25T07:00Z,10.0,Dearborn Heights,MI,USA,2015.0,Western Michigan,2711.0,direct,,,,,NSH,2025-10-11T22:13:50.013680,1
5149230_nhl,5149230,nhl,Felix Nilsson,Felix,Nilsson,C,62.0,False,187.0,72.0,20.0,2005-06-22T07:00Z,,Stockholm,,SWE,,,,,2023.0,2.0,43.0,NSH,NSH,2025-10-11T22:13:50.013680,1
5037_nhl,5037,nhl,Steven Stamkos,Steven,Stamkos,C,91.0,True,193.0,73.0,35.0,1990-02-07T08:00Z,18.0,Markham,ON,CAN,2008.0,,,,2008.0,1.0,1.0,TB,NSH,2025-10-11T22:13:50.013680,1
3025602_nhl,3025602,nhl,Kevin Gravel,Kevin,Gravel,D,5.0,False,205.0,76.0,33.0,1992-03-06T08:00Z,,Kingsford,MI,USA,2016.0,St. Cloud State,2594.0,direct,2010.0,5.0,148.0,LA,NSH,2025-10-11T22:13:50.013680,1
5149229_nhl,5149229,nhl,Andrew Gibson,Andrew,Gibson,D,53.0,False,202.0,75.0,20.0,2005-02-13T08:00Z,,Lasalle,ON,CAN,,,,,2023.0,2.0,42.0,DET,NSH,2025-10-11T22:13:50.013680,1
3151784_nhl,3151784,nhl,Gustav Forsling,Gustav,Forsling,D,42.0,True,199.0,73.0,29.0,1996-06-12T07:00Z,9.0,Linkoping,,SWE,2016.0,,,,2014.0,5.0,126.0,VAN,FLA,2025-10-11T22:13:50.013680,1
5311224_nhl,5311224,nhl,Oasiz Wiesblatt,Oasiz,Wiesblatt,C,97.0,True,180.0,67.0,21.0,2004-04-08T07:00Z,,Vancouver,BC,CAN,,,,,,,,,NSH,2025-10-11T22:13:50.013680,1
5310507_nhl,5310507,nhl,Viktor Norringer,Viktor,Norringer,LW,55.0,False,199.0,76.0,19.0,2006-08-31T07:00Z,,Kungsbacka,,SWE,,,,,,,,,NSH,2025-10-11T22:13:50.013680,1
5237999_nhl,5237999,nhl,Jakub Milota,Jakub,Milota,G,39.0,False,178.0,73.0,19.0,2006-04-14T07:00Z,,Ostrava,,CZE,,,,,2024.0,4.0,99.0,NSH,NSH,2025-10-11T22:13:50.013680,1
5237998_nhl,5237998,nhl,Kyle Marino,Kyle,Marino,D,63.0,False,220.0,75.0,,,,Niagara Falls,ON,CAN,,,,,,,,,NSH,2025-10-11T22:13:50.013680,1
5237987_nhl,5237987,nhl,Hiroki Gojsic,Hiroki,Gojsic,RW,92.0,False,207.0,75.0,19.0,2006-05-01T07:00Z,,Langley,BC,CAN,,,,,,,,,NSH,2025-10-11T22:13:50.013680,1
5188587_nhl,5188587,nhl,Semyon Chystyakov,Semyon,Chystyakov,D,,False,,,,,,,,,,,,,,,,,NSH,2025-10-11T22:13:50.013680,1
5188522_nhl,5188522,nhl,Kasper Kulonummi,Kasper,Kulonummi,D,72.0,False,,,,,,,,,,,,,,,,,NSH,2025-10-11T22:13:50.013680,1
5188503_nhl,5188503,nhl,Aiden Fink,Aiden,Fink,RW,70.0,False,160.0,70.0,,,,Calgary,AB,CAN,,,,,,,,,NSH,2025-10-11T22:13:50.013680,1
5188493_nhl,5188493,nhl,Ryan Ufko,Ryan,Ufko,D,85.0,False,174.0,72.0,22.0,2003-05-07T07:00Z,,Smithtown,NY,USA,,,,,,,,,NSH,2025-10-11T22:13:50.013680,1
5188453_nhl,5188453,nhl,Isak Walther,Isak,Walther,RW,80.0,False,,,,,,,,,,,,,,,,,NSH,2025-10-11T22:13:50.013680,1
5173083_nhl,5173083,nhl,Joey Willis,Joey,Willis,C,61.0,False,170.0,70.0,20.0,2005-03-14T08:00Z,,Elmhurst,IL,USA,,,,,,,,,NSH,2025-10-11T22:13:50.013680,1
5173082_nhl,5173082,nhl,Sutter Muzzatti,Sutter,Muzzatti,C,64.0,False,209.0,77.0,22.0,2003-06-28T07:00Z,,Okemos,MI,USA,,,,,,,,,NSH,2025-10-11T22:13:50.013680,1
5173079_nhl,5173079,nhl,Adam Ingram,Adam,Ingram,C,56.0,False,161.0,74.0,21.0,2003-10-14T07:00Z,,Winnipeg,MB,CAN,,,,,,,,,NSH,2025-10-11T22:13:50.013680,1
5172993_nhl,5172993,nhl,Austin Roest,Austin,Roest,RW,93.0,False,181.0,70.0,21.0,2004-01-22T08:00Z,,,,,,,,,,,,,NSH,2025-10-11T22:13:50.013680,1
5149233_nhl,5149233,nhl,Kalan Lind,Kalan,Lind,LW,48.0,False,158.0,72.0,20.0,2005-01-25T08:00Z,,Swift Current,SK,CAN,,,,,2023.0,2.0,46.0,NSH,NSH,2025-10-11T22:13:50.013680,1
4588038_nhl,4588038,nhl,Magnus Chrona,Magnus,Chrona,G,30.0,False,215.0,77.0,25.0,2000-08-28T07:00Z,,Stockholm,,SWE,,Denver,2172.0,direct,,,,,NSH,2025-10-11T22:13:50.013680,1
2563045_nhl,2563045,nhl,Scott Harrington,Scott,Harrington,D,17.0,False,204.0,74.0,32.0,1993-03-10T08:00Z,,Kingston,ON,CAN,2014.0,,,,2011.0,2.0,54.0,PIT,NSH,2025-10-11T22:13:50.013680,1
2127322_nhl,2127322,nhl,Konstantin Volkov,Konstantin,Volkov,G,0.0,False,174.0,72.0,40.0,1985-02-07T08:00Z,,Saint Petersburg,,RUS,,,,,,,,,NSH,2025-10-11T22:13:50.013680,1
4233890_nhl,4233890,nhl,Jonah Gadjovich,Jonah,Gadjovich,LW,12.0,True,211.0,75.0,26.0,1998-10-12T07:00Z,5.0,Whitby,ON,CAN,2017.0,,,,2017.0,2.0,55.0,VAN,FLA,2025-10-11T22:13:50.013680,1
4233872_nhl,4233872,nhl,Jesper Boqvist,Jesper,Boqvist,C,70.0,True,191.0,73.0,26.0,1998-10-30T08:00Z,7.0,Falun,,SWE,2019.0,,,,2017.0,2.0,36.0,NJ,FLA,2025-10-11T22:13:50.013680,1
4874741_nhl,4874741,nhl,Mackie Samoskevich,Mackie,Samoskevich,RW,11.0,True,180.0,71.0,22.0,2002-11-15T08:00Z,2.0,Newtown,CT,USA,,,,,2021.0,1.0,24.0,FLA,FLA,2025-10-11T22:13:50.013680,1
4845286_nhl,4845286,nhl,Cole Schwindt,Cole,Schwindt,C,22.0,True,210.0,74.0,24.0,2001-04-25T07:00Z,2.0,Kitchener,ON,CAN,,,,,2019.0,3.0,81.0,FLA,FLA,2025-10-11T22:13:50.013680,1
4697395_nhl,4697395,nhl,Anton Lundell,Anton,Lundell,C,15.0,True,196.0,73.0,24.0,2001-10-03T07:00Z,5.0,Espoo,,FIN,2020.0,,,,2020.0,1.0,12.0,FLA,FLA,2025-10-11T22:13:50.013680,1
4587994_nhl,4587994,nhl,Daniil Tarasov,Daniil,Tarasov,G,40.0,True,203.0,77.0,26.0,1999-03-27T08:00Z,4.0,Novosibirsk,,RUS,,,,,2017.0,3.0,86.0,CBJ,FLA,2025-10-11T22:13:50.013680,1
4565243_nhl,4565243,nhl,Tobias Bjornfot,Tobias,Bjornfot,D,22.0,True,200.0,72.0,24.0,2001-04-06T07:00Z,5.0,Upplands Vasby,,SWE,2019.0,,,,2019.0,1.0,22.0,LA,FLA,2025-10-11T22:13:50.013680,1
5210086_nhl,5210086,nhl,Gustavs Grigals,Gustavs,Grigals,G,,False,200.0,73.0,27.0,1998-07-22T07:00Z,,Riga,,LAT,,,,,,,,,NSH,2025-10-11T22:13:50.013680,1
4063460_nhl,4063460,nhl,Noah Gregor,Noah,Gregor,LW,18.0,True,201.0,72.0,27.0,1998-07-28T07:00Z,7.0,Beaumont,AB,CAN,2019.0,,,,2016.0,4.0,111.0,SJ,FLA,2025-10-11T22:13:50.013680,1
3578_nhl,3578,nhl,Cal O'Reilly,Cal,O'Reilly,C,16.0,False,187.0,72.0,39.0,1986-09-30T07:00Z,5.0,Toronto,ON,CAN,2009.0,,,,2005.0,5.0,150.0,NSH,NSH,2025-10-11T22:13:50.013680,1
4781628_nhl,4781628,nhl,Carson Gicewicz,Carson,Gicewicz,C,,False,213.0,75.0,28.0,1997-03-04T08:00Z,,Orchard Park,NY,USA,,Massachusetts,113.0,direct,,,,,NSH,2025-10-11T22:13:50.013680,1
4024933_nhl,4024933,nhl,Luke Kunin,Luke,Kunin,C,71.0,True,197.0,72.0,27.0,1997-12-04T08:00Z,9.0,Chesterfield,MO,USA,2017.0,Wisconsin,275.0,direct,2016.0,1.0,15.0,MIN,FLA,2025-10-11T22:13:50.013680,1
4024854_nhl,4024854,nhl,Matthew Tkachuk,Matthew,Tkachuk,LW,19.0,True,202.0,74.0,27.0,1997-12-11T08:00Z,10.0,Scottsdale,AZ,USA,2016.0,,,,2016.0,1.0,6.0,CGY,FLA,2025-10-11T22:13:50.013680,1
3942354_nhl,3942354,nhl,Niko Mikkola,Niko,Mikkola,D,77.0,True,204.0,78.0,29.0,1996-04-27T07:00Z,6.0,Imatra,,FIN,2020.0,,,,2015.0,5.0,127.0,STL,FLA,2025-10-11T22:13:50.013680,1
3648015_nhl,3648015,nhl,A.J. Greer,A.J.,Greer,LW,10.0,True,209.0,75.0,28.0,1996-12-14T08:00Z,6.0,Joliette,QC,CAN,2016.0,Boston University,104.0,direct,2015.0,2.0,39.0,COL,FLA,2025-10-11T22:13:50.013680,1
