"birth_country","birth_date","gsis_id","injury_notes","practice_description","search_full_name","oddsjam_id","sportradar_id","injury_body_part","team","kalshi_id","depth_chart_order","news_updated","opta_id","active","birth_city","competitions","fantasy_data_id","high_school","injury_start_date","swish_id","search_first_name","status","rotowire_id","hashtag","pandascore_id","depth_chart_position","weight","stats_id","full_name","practice_participation","birth_state","height","first_name","rotoworld_id","college","yahoo_id","search_rank","fantasy_positions","metadata","last_name","sport","team_changed_at","injury_status","team_abbr","position","player_id","espn_id","age","number","search_last_name","years_exp","dupes"
NA,"1986-12-11",NA,"",NA,"royhibbert","","20f69728-18f2-4917-aabf-9893c3bff3be","","",NA,NA,NA,NA,"False",NA,"[]",NA,"Georgetown Preparatory School (MD)",NA,NA,"roy","RET",NA,"#royhibbert-NBA-FA",NA,"",270,NA,"Roy Hibbert",NA,NA,86,"Roy",NA,"Georgetown",NA,NA,"['C']","{'channel_id': '1153293174777597952'}","Hibbert","nba",NA,"",NA,"C","1062",NA,38,NA,"hibbert",9,1
NA,"1987-06-11",NA,"",NA,"ericmaynor","","ce11aaa6-0d4b-4b9c-912d-a44b2053f703","","",NA,NA,NA,NA,"False",NA,"[]",NA,"Westover (NC)",NA,NA,"eric","RET",NA,"#ericmaynor-NBA-FA",NA,"",175,NA,"Eric Maynor",NA,NA,75,"Eric",NA,"VCU",NA,NA,"['PG', 'SG']","{'channel_id': '1153292926424469504'}","Maynor","nba",NA,"",NA,"PG","1110",NA,38,NA,"maynor",5,1
NA,"2000-11-01",NA,"",NA,"isaiahstevens","451AC3F0FE52","529cb618-8e48-4011-bd42-dd0b9d91fdcb","","SAC",NA,6,1752025231898,NA,"True",NA,"[]",20003302,"Allen (TX)",NA,1193595,"isaiah","TWO-WAY",6035,"#isaiahstevens-NBA-SAC-24",NA,"PG",185,NA,"Isaiah Stevens",NA,NA,72,"Isaiah",NA,"Colorado State",NA,NA,"['PG']","{'channel_id': '1114326538469249024'}","Stevens","nba",NA,"",NA,"PG","2825",4432117,24,24,"stevens",1,1
NA,"1976-03-19",NA,"",NA,"andremiller","","d5381ecd-6a70-401e-a019-817f51ac5aa2","","",NA,NA,NA,NA,"False",NA,"[]",NA,"Verbum Dei (CA)",NA,NA,"andre","RET",NA,"#andremiller-NBA-FA",NA,"",200,NA,"Andre Miller",NA,NA,74,"Andre",NA,"Utah",NA,NA,"['PG', 'SG']","{'channel_id': '1153292180429754368'}","Miller","nba",NA,"",NA,"PG","1122",NA,49,NA,"miller",17,1
NA,"2000-06-13",NA,"",NA,"huntertyson","0ABDAB9C7B09","2533c7f2-31e9-4405-8b66-91e1e966d3f0","Undisclosed","DEN",NA,6,1752848748981,NA,"True",NA,"[]",20003075,"Piedmont Community Charter (NC)",NA,1132015,"hunter","ACT",6002,"#huntertyson-NBA-DEN-5",NA,"PF",215,NA,"Hunter Tyson",NA,NA,80,"Hunter",NA,"Clemson",NA,NA,"['PF', 'SF']","{'channel_id': '1113936537025773568'}","Tyson","nba",NA,"DTD",NA,"SF","2618",4395620,25,5,"tyson",2,1
NA,"2000-05-08",NA,"",NA,"quentingrimes","C36815CDBE73","e8486226-53e1-4857-b5f0-8b6fe88bdd8a","Personal","PHI",NA,1,1759352157846,NA,"True",NA,"[]",20002681,"The Woodlands College Park (TX)",NA,1132827,"quentin","ACT",5391,"#quentingrimes-NBA-PHI-5",NA,"SG",210,NA,"Quentin Grimes",NA,NA,76,"Quentin",NA,"Houston",NA,146,"['PG', 'SG']","{'channel_id': '1113936529400528896'}","Grimes","nba",NA,"DTD",NA,"PG","2258",4397014,25,5,"grimes",4,1
NA,"2001-04-19",NA,"",NA,"daltonknecht","5758992427D9","816ef930-8918-4b1d-9f0e-d0d867e6956a","","LAL",NA,3,1756747244979,NA,"True",NA,"[]",20003194,"Prairie View (CO)",NA,1324634,"dalton","ACT",6258,"#daltonknecht-NBA-LAL-4",NA,"SF",215,NA,"Dalton Knecht",NA,NA,78,"Dalton",NA,"Tennessee",NA,288,"['PF', 'SF', 'SG']","{'channel_id': '1113936507153940480'}","Knecht","nba",NA,"",NA,"SF","2709",4897943,24,4,"knecht",1,1
NA,"1997-07-28",NA,"",NA,"christianterrell","","c30b1da5-d775-4a04-8f8a-82f2e2caeb2e","","",NA,NA,NA,NA,"True",NA,"[]",NA,"Sacramento (CA)",NA,NA,"christian","FA",NA,"#christianterrell-NBA-FA",NA,"",200,NA,"Christian Terrell",NA,NA,77,"Christian",NA,"Sacramento State",NA,NA,"['PG', 'SG']","{'channel_id': '1114054728595025920'}","Terrell","nba",NA,"",NA,"PG","2795",NA,28,NA,"terrell",0,1
NA,"1992-11-12",NA,"",NA,"treyburke","","572261e2-8ad9-4198-969d-16cad41fdef3","Lower Body","",NA,NA,1665873344425,NA,"True",NA,"[]",NA,"Northland (OH)",NA,605708,"trey","FA",3434,"#treyburke-NBA-FA",NA,"",185,NA,"Trey Burke",NA,NA,72,"Trey",NA,"Michigan",NA,NA,"['PG', 'SG']","{'channel_id': '1153293148416397312'}","Burke","nba",NA,"DTD",NA,"PG","1352",NA,32,NA,"burke",9,1
NA,"1996-07-13",NA,"",NA,"bennieboatwright","","d1b9cacd-18fc-4153-a41a-4b34ea6678dd","","",NA,NA,1663953603381,NA,"True",NA,"[]",NA,"Village Christian (CA)",NA,NA,"bennie","FA",4936,"#bennieboatwright-NBA-FA",NA,"",227,NA,"Bennie Boatwright",NA,NA,82,"Bennie",NA,"USC",NA,NA,"['PF', 'SF']","{'channel_id': '1153292975564935168'}","Boatwright","nba",NA,"",NA,"PF","2242",NA,29,NA,"boatwright",1,1
NA,"2001-02-25",NA,"",NA,"vernoncarey","","3e01fdac-09fa-4e9d-926f-870dbbfe28a4","","",NA,NA,1704068416818,NA,"True",NA,"[]",NA,"NSU University School (FL)",NA,1174858,"vernon","FA",5195,"#vernoncarey-NBA-FA",NA,"",270,NA,"Vernon Carey",NA,NA,82,"Vernon",NA,"Duke",NA,601,"['C']","{'channel_id': '1153293116631961600'}","Carey","nba",NA,"",NA,"C","2129",NA,24,NA,"carey",2,1
NA,"1992-12-29",NA,"",NA,"brianteweber","","a1d0ec05-0d36-42fe-add4-170f7fc08692","","",NA,NA,NA,NA,"True",NA,"[]",NA,"Great Bridge (VA)",NA,NA,"briante","FA",NA,"#brianteweber-NBA-FA",NA,"",170,NA,"Briante Weber",NA,NA,74,"Briante",NA,"VCU",NA,NA,"['PG', 'SG']","{'channel_id': '1153292964131262464'}","Weber","nba",NA,"",NA,"PG","1617",NA,32,NA,"weber",3,1
NA,"1986-10-07",NA,"",NA,"ajprice","","00278ead-9420-47ba-a8c6-18e5c61d1492","","",NA,NA,NA,NA,"False",NA,"[]",NA,"Amityville Memorial (NY)",NA,NA,"aj","RET",NA,"#ajprice-NBA-FA",NA,"",195,NA,"A.J. Price",NA,NA,74,"A.J.",NA,"UConn",NA,NA,"['PG', 'SG']","{'channel_id': '1153292823986982912'}","Price","nba",NA,"",NA,"PG","1181",NA,38,NA,"price",6,1
NA,"2001-02-19",NA,"",NA,"raequanbattle","","86b059cf-465b-42e1-b9c4-d171e7d9242f","","",NA,NA,1723170328079,NA,"True",NA,"[]",NA,"Marysville-Pilchuck (WA)",NA,NA,"raequan","FA",6334,"#raequanbattle-NBA-FA",NA,"",190,NA,"RaeQuan Battle",NA,NA,77,"RaeQuan",NA,"West Virginia",NA,NA,"['PG', 'SG']","{'channel_id': '1113956572985311232'}","Battle","nba",NA,"",NA,"PG","2786",NA,24,NA,"battle",1,1
NA,"1983-01-13",NA,"",NA,"ronnyturiaf","","7ef2df20-86a7-4898-be7a-4da083360680","","",NA,NA,NA,NA,"False",NA,"[]",NA,"INSEP (FRA)",NA,NA,"ronny","RET",NA,"#ronnyturiaf-NBA-FA",NA,"",249,NA,"Ronny Turiaf",NA,NA,82,"Ronny",NA,"Gonzaga",NA,NA,"['C']","{'channel_id': '1153292880161296384'}","Turiaf","nba",NA,"",NA,"C","1188",NA,42,NA,"turiaf",10,1
NA,"1999-05-03",NA,"",NA,"moseswood","54801FEBBE3FDEB7","e1f1db2c-0bc1-4979-8712-8fb7e8d61d85","","",NA,NA,1728935107186,NA,"True",NA,"[]",NA,"Galena (NV)",NA,1132861,"moses","FA",6370,"#moseswood-NBA-FA",NA,"",210,NA,"Moses Wood",NA,NA,80,"Moses",NA,"Washington",NA,NA,"['PF', 'SF']","{'channel_id': '1145431431711862784'}","Wood","nba",NA,"",NA,"PF","2850",NA,26,NA,"wood",0,1
NA,"2003-05-20",NA,"",NA,"jeremysochan","80FFC6ED3456","4d9e0abc-05aa-45de-be32-b0770697416a","","SAS",NA,2,1759267849761,NA,"True",NA,"[]",20002881,"La Lumiere School (IN)",NA,1342728,"jeremy","ACT",5702,"#jeremysochan-NBA-SAS-10",NA,"PF",230,NA,"Jeremy Sochan",NA,NA,80,"Jeremy",NA,"Baylor",NA,142,"['C', 'PF', 'SF']","{'channel_id': '1113936516159111168'}","Sochan","nba",NA,"",NA,"PF","2451",4610139,22,10,"sochan",3,1
NA,"1982-08-29",NA,"",NA,"carlosdelfino","","94303613-738d-45ef-aee1-d1a6b74545d6","","",NA,NA,NA,NA,"False",NA,"[]",NA,"",NA,NA,"carlos","RET",NA,"#carlosdelfino-NBA-FA",NA,"",230,NA,"Carlos Delfino",NA,NA,78,"Carlos",NA,"",NA,NA,"['PG', 'SF', 'SG']","{'channel_id': '1153292139245883392'}","Delfino","nba",NA,"",NA,"SG","1382",NA,43,NA,"delfino",8,1
NA,"1998-11-24",NA,"",NA,"millerkopp","","5c44b878-b9da-4907-b29e-9669950c83a3","","CLE",NA,NA,1758927024026,NA,"True",NA,"[]",NA,"Houston Christian (TX)",NA,1133857,"miller","ACT",6218,"#millerkopp-NBA-CLE-18",NA,"",220,NA,"Miller Kopp",NA,NA,79,"Miller",NA,"Indiana",NA,NA,"['PF', 'SF']","{'channel_id': '1149900887188045824'}","Kopp","nba",NA,"",NA,"PF","2865",4397231,26,18,"kopp",0,1
NA,"1981-12-20",NA,"",NA,"royalivey","","30aeabf6-27f6-4560-8c78-0f8857ef27ed","","",NA,NA,NA,NA,"False",NA,"[]",NA,"Blair Academy (NJ)",NA,NA,"royal","RET",NA,"#royalivey-NBA-FA",NA,"",215,NA,"Royal Ivey",NA,NA,76,"Royal",NA,"Texas",NA,NA,"['PG', 'SG']","{'channel_id': '1153292726293254144'}","Ivey","nba",NA,"",NA,"PG","1437",NA,43,NA,"ivey",10,1
NA,"1998-09-15",NA,"Soreness",NA,"quentonjackson","B9AE8DA822D3","8571e039-8802-453a-aca5-7fdcb3ae1a28","Leg","IND",NA,3,1752784544268,NA,"True",NA,"[]",20002950,"Mira Costa (CA)",NA,1195699,"quenton","TWO-WAY",5755,"#quentonjackson-NBA-IND-29",NA,"PG",173,NA,"Quenton Jackson",NA,NA,77,"Quenton",NA,"Texas A&M",NA,NA,"['SG']","{'channel_id': '1113936491693735936'}","Jackson","nba",NA,"DTD",NA,"SG","2521",4592829,27,29,"jackson",3,1
NA,"1997-09-24",NA,"",NA,"rayjontucker","","847ab791-26a2-439e-9c66-0c4a77a93b82","","",NA,NA,1659475813474,NA,"True",NA,"[]",NA,"Northside Christian Academy (NC)",NA,887927,"rayjon","FA",4838,"#rayjontucker-NBA-FA",NA,"",209,NA,"Rayjon Tucker",NA,NA,75,"Rayjon",NA,"Little Rock",NA,NA,"['PG', 'SG']","{'channel_id': '1153292153997250560'}","Tucker","nba",NA,"",NA,"SG","2078",NA,28,NA,"tucker",1,1
NA,"1991-08-14",NA,"",NA,"reggiehearn","","d5178280-addf-4d53-804b-3784740cd485","","",NA,NA,NA,NA,"True",NA,"[]",NA,"R. Nelson Snider (IN)",NA,NA,"reggie","FA",NA,"#reggiehearn-NBA-FA",NA,"",210,NA,"Reggie Hearn",NA,NA,77,"Reggie",NA,"Northwestern",NA,NA,"['PG', 'SG']","{'channel_id': '1153292120623173632'}","Hearn","nba",NA,"",NA,"SG","1778",NA,34,NA,"hearn",1,1
NA,"2002-07-25",NA,"",NA,"alperensengun","C4ABEA8F1F92","47ff78e7-5607-48d6-9c1a-bddb075dbe70","","HOU",NA,1,1753374035259,NA,"True",NA,"[]",20002666,"",NA,1323508,"alperen","ACT",5404,"#alperensengun-NBA-HOU-28",NA,"C",243,NA,"Alperen Sengun",NA,NA,83,"Alperen",NA,"",NA,18,"['C', 'PF']","{'channel_id': '1113936508852633600'}","Sengun","nba",NA,"",NA,"C","2308",4871144,23,28,"sengun",4,1
NA,"1996-10-08",NA,"",NA,"devontaecacok","","c21994c6-ce10-4595-b695-2a16f8154f9e","","",NA,NA,1665873644405,NA,"True",NA,"[]",NA,"Alpharetta (GA)",NA,899762,"devontae","FA",4940,"#devontaecacok-NBA-FA",NA,"",240,NA,"Devontae Cacok",NA,NA,79,"Devontae",NA,"North Carolina-Wilmington",NA,NA,"['C', 'PF']","{'channel_id': '1153292007569903616'}","Cacok","nba",NA,"",NA,"PF","2045",NA,28,NA,"cacok",2,1
NA,"2006-02-05",NA,"",NA,"hugogonzalez","","18512d7a-ea08-408c-8ecb-7f436ca41120","","BOS",NA,3,1753460402701,NA,"True",NA,"[]",20003474,"",NA,NA,"hugo","ACT",6553,"#hugogonzalez-NBA-BOS-28",NA,"PG",205,NA,"Hugo González",NA,NA,78,"Hugo",NA,"",NA,421,"['PF', 'SF']","{'channel_id': '1243819684323659776'}","González","nba",NA,"",NA,"PF","4752",NA,19,28,"gonzalez",0,1
NA,"1992-11-12",NA,"",NA,"davisbertans","B58737085B54","c1bb78ed-4ce7-4e8c-b30c-06f8148d550a","","",NA,NA,1725981931568,NA,"True",NA,"[]",NA,"",NA,599814,"davis","FA",3215,"#davisbertans-NBA-FA",NA,"",225,NA,"Dāvis Bertāns",NA,NA,82,"Dāvis",NA,"",NA,NA,"['C', 'PF', 'SF']","{'channel_id': '1113936500996702208'}","Bertāns","nba",NA,"",NA,"PF","1714",NA,32,NA,"bertans",7,1
NA,"1995-12-24",NA,"",NA,"chimamoneke","","ca71df96-74ec-4756-88db-4024302c4dec","","",NA,NA,1672859111384,NA,"True",NA,"[]",NA,"Senior Secondary College Lake Ginninderra (AUS)",NA,895815,"chima","FA",5798,"#chimamoneke-NBA-FA",NA,"",223,NA,"Chima Moneke",NA,NA,77,"Chima",NA,"UC Davis",NA,NA,"['PF', 'SF']","{'channel_id': '1153293009979199488'}","Moneke","nba",NA,"",NA,"PF","2501",NA,29,NA,"moneke",1,1
NA,"2004-09-04",NA,"",NA,"jakobewalter","1F4AC040FA4C","3d186345-1517-446d-b4bf-8707fc77f093","","TOR",NA,3,1757344840204,NA,"True",NA,"[]",20003197,"Link Academy (MO)",NA,1458461,"jakobe","ACT",6261,"#jakobewalter-NBA-TOR-14",NA,"SF",180,NA,"Ja'Kobe Walter",NA,NA,77,"Ja'Kobe",NA,"Baylor",NA,281,"['SF', 'SG']","{'channel_id': '1113936517950078976'}","Walter","nba",NA,"",NA,"SF","2723",4684272,21,14,"walter",1,1
NA,"1989-06-05",NA,"",NA,"eddavis","","9dbc15ee-deec-4c8c-86e9-71396ff80ef8","","",NA,NA,1646628643373,NA,"True",NA,"[]",NA,"Benedictine (VA)",NA,462458,"ed","FA",3111,"#eddavis-NBA-FA",NA,"",218,NA,"Ed Davis",NA,NA,81,"Ed",NA,"North Carolina",NA,NA,"['C', 'PF']","{'channel_id': '1153293161460682752'}","Davis","nba",NA,"",NA,"PF","1204",NA,36,NA,"davis",12,1
NA,"1999-03-03",NA,"",NA,"coreykispert","D714BB639EFB","3358cc38-7331-43ad-af04-ebd34fe328e7","","WAS",NA,2,1759171546306,NA,"True",NA,"[]",20002651,"King's (WA)",NA,1077554,"corey","ACT",5387,"#coreykispert-NBA-WAS-24",NA,"SF",224,NA,"Corey Kispert",NA,NA,78,"Corey",NA,"Gonzaga",NA,203,"['PF', 'SF']","{'channel_id': '1113936496194224128'}","Kispert","nba",NA,"",NA,"PF","2266",4280151,26,24,"kispert",4,1
NA,"1989-02-14",NA,"",NA,"byronmullens","","d7285ad2-1576-4388-a07c-afb4591b1e8e","","",NA,NA,NA,NA,"False",NA,"[]",NA,"Canal Winchester (OH)",NA,NA,"byron","RET",NA,"#byronmullens-NBA-FA",NA,"",275,NA,"Byron Mullens",NA,NA,84,"Byron",NA,"Ohio State",NA,NA,"['C']","{'channel_id': '1153292784724103168'}","Mullens","nba",NA,"",NA,"C","1111",NA,36,NA,"mullens",5,1
NA,"1986-05-06",NA,"",NA,"aaronjackson","","5ed39e92-5e10-4c8c-a878-3192985c0f9f","","",NA,NA,NA,NA,"True",NA,"[]",NA,"Northwest Catholic",NA,NA,"aaron","FA",NA,"#aaronjackson-NBA-FA",NA,"",183,NA,"Aaron Jackson",NA,NA,75,"Aaron",NA,"Duquesne",NA,NA,"['PG', 'SG']","{'channel_id': '1153292712124895232'}","Jackson","nba",NA,"",NA,"PG","1805",NA,39,NA,"jackson",1,1
NA,"1989-02-25",NA,"",NA,"etwaunmoore","","5a854508-5f41-4009-8986-a162224c511d","","",NA,NA,1644516643084,NA,"True",NA,"[]",NA,"Central (IN)",NA,398424,"etwaun","FA",3227,"#etwaunmoore-NBA-FA",NA,"",191,NA,"E'Twaun Moore",NA,NA,75,"E'Twaun",NA,"Purdue",NA,NA,"['PG', 'SF', 'SG']","{'channel_id': '1153292820631539712'}","Moore","nba",NA,"",NA,"SG","1484",NA,36,NA,"moore",10,1
NA,"1994-04-03",NA,"",NA,"frankmason","","b232296c-17ab-4c5c-9f05-8ae1cd275a4e","","",NA,NA,1633537529867,NA,"True",NA,"[]",NA,"Massanutten Military Academy (VA)",NA,NA,"frank","FA",4142,"#frankmason-NBA-FA",NA,"",190,NA,"Frank Mason",NA,NA,71,"Frank",NA,"Kansas",NA,NA,"['PG', 'SG']","{'channel_id': '1153292631686533120'}","Mason","nba",NA,"",NA,"PG","1870",NA,31,NA,"mason",4,1
NA,"1998-08-03",NA,"",NA,"trevonduval","","7f16e428-9f16-4c3b-a30e-34ba50722df4","","",NA,NA,NA,NA,"True",NA,"[]",NA,"IMG Academy (FL)",NA,NA,"trevon","FA",NA,"#trevonduval-NBA-FA",NA,"",189,NA,"Trevon Duval",NA,NA,74,"Trevon",NA,"Duke",NA,NA,"['PG', 'SG']","{'channel_id': '1153292130861469696'}","Duval","nba",NA,"",NA,"PG","1935",NA,27,NA,"duval",1,1
NA,"1994-07-02",NA,"",NA,"derrickwhite","55A30F7FC808","9bcd5cff-4a1c-4454-89b6-a5899b0c6bcc","","BOS",NA,1,1753366834582,NA,"True",NA,"[]",20001856,"Legend (CO)",NA,796009,"derrick","ACT",4195,"#derrickwhite-NBA-BOS-9",NA,"PG",190,NA,"Derrick White",NA,NA,76,"Derrick",NA,"Colorado",NA,39,"['PG', 'SG']","{'channel_id': '1113936514707881984'}","White","nba",NA,"",NA,"SG","1830",NA,31,9,"white",8,1
NA,"1998-05-26",NA,"",NA,"jordanford","E4F9C6EA9243","2dc2237f-c0ec-402c-b607-11f049a26894","","",NA,NA,1720802430587,NA,"True",NA,"[]",NA,"Folsom (CA)",NA,955995,"jordan","FA",5312,"#jordanford-NBA-FA",NA,"",175,NA,"Jordan Ford",NA,NA,73,"Jordan",NA,"Saint Mary's",NA,573,"['PG', 'SG']","{'channel_id': '1153292386500104192'}","Ford","nba",NA,"",NA,"PG","2230",NA,27,NA,"ford",2,1
NA,"1988-11-08",NA,"",NA,"malcolmthomas","","75b5993f-922d-4ad8-9f20-f646f39a4eaa","","",NA,NA,NA,NA,"True",NA,"[]",NA,"Crawford (CA)",NA,NA,"malcolm","FA",NA,"#malcolmthomas-NBA-FA",NA,"",224,NA,"Malcolm Thomas",NA,NA,81,"Malcolm",NA,"San Diego State",NA,NA,"['PF', 'SF']","{'channel_id': '1153293291718987776'}","Thomas","nba",NA,"",NA,"PF","1299",NA,36,NA,"thomas",4,1
NA,"1998-09-05",NA,"",NA,"davionmitchell","C2874359D42A","38a9b2cc-008e-406b-ad5a-87e0e54f93b7","","MIA",NA,1,1756401625987,NA,"True",NA,"[]",20002664,"Liberty County (GA)",NA,1061659,"davion","ACT",5354,"#davionmitchell-NBA-MIA-45",NA,"PG",202,NA,"Davion Mitchell",NA,NA,72,"Davion",NA,"Baylor",NA,207,"['PG']","{'channel_id': '1113936517824249856'}","Mitchell","nba",NA,"",NA,"PG","2301",4278053,27,45,"mitchell",4,1
NA,"1994-02-11",NA,"",NA,"amidabrimah","","d35e6cac-3a3e-477a-9efb-dbc282b56c5e","","",NA,NA,1629841526195,NA,"True",NA,"[]",NA,"Archbishop Coleman F. Carroll (FL)",NA,788762,"amida","FA",4279,"#amidabrimah-NBA-FA",NA,"",230,NA,"Amida Brimah",NA,NA,82,"Amida",NA,"UConn",NA,614,"['C']","{'channel_id': '1153292968384286720'}","Brimah","nba",NA,"",NA,"C","2206",NA,31,NA,"brimah",1,1
NA,"1993-01-26",NA,"",NA,"kevinpangos","","5705f1f0-1bc0-4c99-8069-9b9c503030e6","","",NA,NA,1645472755384,NA,"True",NA,"[]",NA,"Denison (CAN)",NA,606932,"kevin","FA",5495,"#kevinpangos-NBA-FA",NA,"",179,NA,"Kevin Pangos",NA,NA,73,"Kevin",NA,"Gonzaga",NA,NA,"['PG', 'SG']","{'channel_id': '1153292283181813760'}","Pangos","nba",NA,"",NA,"SG","2354",NA,32,NA,"pangos",1,1
NA,"1988-12-16",NA,"",NA,"alexeyshved","","5af8d05e-98e0-4d4a-87a3-8f2ce31173a7","","",NA,NA,NA,NA,"True",NA,"[]",NA,"",NA,NA,"alexey","FA",NA,"#alexeyshved-NBA-FA",NA,"",187,NA,"Alexey Shved",NA,NA,78,"Alexey",NA,"",NA,NA,"['PG', 'SG']","{'channel_id': '1153292529156771840'}","Shved","nba",NA,"",NA,"PG","1184",NA,36,NA,"shved",3,1
NA,"1999-04-06",NA,"",NA,"louisking","","3946a42e-7989-4c32-835c-789b50a01152","","",NA,NA,1697755842947,NA,"True",NA,"[]",NA,"Hudson Catholic (NJ)",NA,1134732,"louis","FA",4790,"#louisking-NBA-FA",NA,"",205,NA,"Louis King",NA,NA,79,"Louis",NA,"Oregon",NA,NA,"['PF', 'SF']","{'channel_id': '1153293252313501696'}","King","nba",NA,"",NA,"SF","2024",NA,26,NA,"king",3,1
NA,"1996-11-15",NA,"",NA,"charlesmatthews","","9bdab689-8054-461c-ae54-c193ca7f00f9","","",NA,NA,1627941316689,NA,"True",NA,"[]",NA,"St. Rita of Cascia (IL)",NA,NA,"charles","FA",4872,"#charlesmatthews-NBA-FA",NA,"",205,NA,"Charles Matthews",NA,NA,78,"Charles",NA,"Michigan",NA,NA,"['PG', 'SG']","{'channel_id': '1153292858367692800'}","Matthews","nba",NA,"",NA,"SG","2208",NA,28,NA,"matthews",1,1
NA,"2001-08-03",NA,"",NA,"rickycouncil","A47B086589AB","3c721dcc-8d35-494a-aa85-b696c0ecda48","","",NA,NA,1758497736223,NA,"True",NA,"[]",20003096,"Southern Durham (NC)",NA,NA,"ricky","FA",5965,"#rickycouncil-NBA-FA",NA,"",207,NA,"Ricky Council",NA,NA,78,"Ricky",NA,"Arkansas",NA,396,"['PG', 'SF', 'SG']","{'channel_id': '1113936494277427200'}","Council","nba",NA,"",NA,"SG","2624",NA,24,NA,"council",2,1
NA,"2000-09-28",NA,"",NA,"tyrellterry","","5fb09e48-e55e-412c-90c0-6e6095cea0a3","","",NA,NA,1671210907177,NA,"False",NA,"[]",NA,"DeLaSalle (MN)",NA,1176568,"tyrell","RET",5161,"#tyrellterry-NBA-FA",NA,"",160,NA,"Tyrell Terry",NA,NA,74,"Tyrell",NA,"Stanford",NA,NA,"['PG', 'SG']","{'channel_id': '1153293052555579392'}","Terry","nba",NA,"",NA,"PG","2154",NA,25,NA,"terry",2,1
NA,"1992-04-26",NA,"",NA,"delonwright","EC65ADA7CB14","1db0df17-b3d5-4ddb-98d0-8f86239347bf","","IND",NA,NA,1758836415382,NA,"True",NA,"[]",20001418,"Leuzinger (CA)",NA,744102,"delon","ACT",3710,"#delonwright-NBA-IND-3",NA,"",185,NA,"Delon Wright",NA,NA,77,"Delon",NA,"Utah",NA,NA,"['PG']","{'channel_id': '1113936525881507840'}","Wright","nba",NA,"",NA,"PG","1636",3064447,33,3,"wright",9,1
NA,"1998-04-09",NA,"",NA,"nathanmensah","B50BBB50F208","8f5dea2f-db88-49ef-90c3-f8c4c372902a","","",NA,NA,1728849302636,NA,"True",NA,"[]",NA,"Findlay Prep (NV)",NA,1134731,"nathan","FA",6085,"#nathanmensah-NBA-FA",NA,"",230,NA,"Nathan Mensah",NA,NA,81,"Nathan",NA,"San Diego State",NA,NA,"['PF', 'SF']","{'channel_id': '1114100029896798208'}","Mensah","nba",NA,"",NA,"PF","2665",NA,27,NA,"mensah",2,1
NA,"1982-09-01",NA,"",NA,"ryangomes","","20b47f33-550b-4159-b015-b9ab5cffffb3","","",NA,NA,NA,NA,"False",NA,"[]",NA,"Wilby (CT)",NA,NA,"ryan","RET",NA,"#ryangomes-NBA-FA",NA,"",245,NA,"Ryan Gomes",NA,NA,79,"Ryan",NA,"Providence",NA,NA,"['PF', 'SF']","{'channel_id': '1153292761118560256'}","Gomes","nba",NA,"",NA,"SF","1430",NA,43,NA,"gomes",8,1
NA,"2004-12-08",NA,"",NA,"johnnyfurphy","31DC1DA47C79","222364c7-dae9-44db-830d-cdece37e174d","Rest","IND",NA,2,1757352040300,NA,"True",NA,"[]",20003201,"",NA,1475759,"johnny","ACT",6272,"#johnnyfurphy-NBA-IND-12",NA,"SF",200,NA,"Johnny Furphy",NA,NA,81,"Johnny",NA,"Kansas",NA,407,"['SF', 'SG']","{'channel_id': '1113936490649354240'}","Furphy","nba",NA,"DTD",NA,"SF","2744",5157066,20,12,"furphy",1,1
NA,"1989-12-07",NA,"",NA,"kevinseraphin","","e4cf5fa9-8b72-4ea5-9287-f2447bbceb69","","",NA,NA,NA,NA,"True",NA,"[]",NA,"",NA,NA,"kevin","FA",NA,"#kevinseraphin-NBA-FA",NA,"",278,NA,"Kevin Séraphin",NA,NA,82,"Kevin",NA,"",NA,NA,"['C', 'PF']","{'channel_id': '1153292100503097344'}","Séraphin","nba",NA,"",NA,"PF","1123",NA,35,NA,"seraphin",7,1
NA,"1995-04-08",NA,"",NA,"cediosman","97294E569CB7","d8570bcf-9513-47d6-8f21-2f86625e58df","","",NA,NA,1720460115846,NA,"True",NA,"[]",NA,"",NA,842611,"cedi","FA",3764,"#cediosman-NBA-FA",NA,"",230,NA,"Cedi Osman",NA,NA,79,"Cedi",NA,"",NA,NA,"['PF', 'SF', 'SG']","{'channel_id': '1153293203869290496'}","Osman","nba",NA,"",NA,"SF","1762",NA,30,NA,"osman",6,1
NA,"2000-05-15",NA,"",NA,"coleanthony","FDCF31EB6E08","b6ba1ad1-c57b-4215-8ded-5eeee7171017","Undisclosed","MIL",NA,2,1759428910928,NA,"True",NA,"[]",20002540,"Oak Hill Academy (VA)",NA,1185943,"cole","ACT",5232,"#coleanthony-NBA-MIL-50",NA,"PG",185,NA,"Cole Anthony",NA,NA,74,"Cole",NA,"North Carolina",NA,194,"['PG']","{'channel_id': '1113936539605270528', 'injury_override_regular_2020_11': 'Out'}","Anthony","nba",NA,"DTD",NA,"PG","2165",4432809,25,50,"anthony",5,1
