player_id,birth_city,depth_chart_order,height,team_changed_at,injury_body_part,depth_chart_position,search_rank,fantasy_data_id,competitions,rotowire_id,injury_status,college,stats_id,sportradar_id,active,practice_participation,practice_description,injury_notes,espn_id,swish_id,weight,player_id,years_exp,team,birth_state,team_abbr,birth_country,status,opta_id,sport,kalshi_id,gsis_id,news_updated,hashtag,birth_date,yahoo_id,fantasy_positions,last_name,metadata,number,pandascore_id,full_name,high_school,rotoworld_id,search_first_name,injury_start_date,oddsjam_id,position,age,first_name,search_last_name,search_full_name
1208,,,75,,,,9999999.0,14424.0,[],8095.0,,Appalachian State,390159.0,f8ca735c-2779-4d0c-914e-e58e11c2356d,False,,,,14914.0,,215,1208,10.0,,,,,Inactive,,nfl,,00-0029640,1567272904930.0,#brianquick-NFL-FA-83,1989-06-05,25743.0,['WR'],Quick,,83.0,,Brian Quick,Ridge View (SC),7477.0,brian,,,WR,32.0,Brian,quick,brianquick
10866,,4.0,75,,Wrist,QB,373.0,,[],16716.0,IR,Purdue,,5891a917-9071-4bc2-a652-7f702c44cbd2,True,,,Fracture,,1066811.0,206,10866,2.0,LV,,,,Inactive,,nfl,d2c6fc7e-8b26-4e9b-a170-bd3ac0422d18,,1756335023443.0,#aidanoconnell-NFL-LV-12,1998-09-01,,['QB'],O'Connell,"{'channel_id': '1113708769738518529', 'rookie_year': '2023'}",12.0,,Aidan O'Connell,Stevenson (IL),,aidan,,031D6CADF278,QB,27.0,Aidan,oconnell,aidanoconnell
7494,,,72,,,,9999999.0,22469.0,[],14910.0,,San Diego State,,2cb466a9-fce5-49ab-bff6-b0b0f8960cac,True,,,,3921659.0,886204.0,235,7494,4.0,,,,,Active,,nfl,,,1724684143171.0,#kyahvatezino-NFL-FA-33,1997-06-21,33323.0,['LB'],Tezino,"{'channel_id': '1116853398730178560', 'rookie_year': '2020'}",33.0,,Kyahva Tezino,Salesian (CA),,kyahva,,ECD1502216F18C21,LB,27.0,Kyahva,tezino,kyahvatezino
3874,,3.0,"6'4""",,,DT,9999999.0,18696.0,[],11404.0,,Southern Mississippi,,,False,,,,,,285,3874,0.0,,,,,Inactive,,nfl,,,,#michaelsmith-NFL-FA-75,1992-12-18,29984.0,['DL'],Smith,,75.0,,Michael Smith,,,michael,,,DT,25.0,Michael,smith,michaelsmith
4271,,,76,,,,9999999.0,19117.0,[],11939.0,,Notre Dame,,f89332c7-decb-438a-bf7c-220d6c28e098,True,,,,3052894.0,749964.0,280,4271,6.0,,,,,Active,,nfl,,00-0033588,1700011235784.0,#isaacrochell-NFL-FA-96,1995-04-22,30338.0,['DL'],Rochell,"{'channel_id': '1116852943706914816', 'rookie_year': '2017'}",96.0,,Isaac Rochell,Eagle's Landing Christian (GA),,isaac,,9E76C92529BC,DE,28.0,Isaac,rochell,isaacrochell
693,,,"6'3""",,,,9999999.0,12098.0,[],16896.0,,Colorado State,,,False,,,,,,248,693,0.0,,,,,Inactive,,nfl,,,1759063244737.0,#joeyporter-NFL-FA-55,1977-03-22,,['LB'],Porter,,55.0,,Joey Porter,,653.0,joey,,,LB,43.0,Joey,porter,joeyporter
4301,,,71,,,,9999999.0,19149.0,[],12416.0,,South Alabama,694598.0,9301f759-7b48-40ae-aac3-b98f2b65b0b2,True,,,,2979852.0,,175,4301,5.0,,,,,Inactive,,nfl,,,,#joshmagee-NFL-FA-7,1991-10-01,30459.0,['WR'],Magee,{'channel_id': '1116852948064796672'},7.0,,Josh Magee,Hoover (AL),,josh,,,WR,30.0,Josh,magee,joshmagee
11342,,,77,,,,9999999.0,,[],,,North Carolina A&T,,9ebb0770-ec66-11ed-bb27-31248312f668,True,,,,,1127566.0,289,11342,2.0,JAX,,,,Active,,nfl,594b5264-68c6-4bad-b648-1bcbda4d01a0,,,#rickylee-NFL-JAX-66,1999-11-16,,['OL'],Lee,"{'channel_id': '1113708884888940544', 'rookie_year': '2023'}",66.0,,Ricky Lee,Robert E. Lee (FL),,ricky,,E58936EC6A7C,OL,25.0,Ricky,lee,rickylee
6037,,2.0,74,,,QB,519.0,20929.0,[],13620.0,,Boise State,866216.0,9ab44516-2a26-4049-b630-66539c7a5dfd,True,,,,3722362.0,866216.0,200,6037,6.0,CIN,,,,Active,,nfl,932ad9ab-1f7b-4590-99e8-a4998b70a04c, 00-0034955,1758039947107.0,#brettrypien-NFL-CIN-11,1996-07-09,32221.0,['QB'],Rypien,"{'channel_id': '1113708764671799296', 'rookie_year': '2019'}",11.0,,Brett Rypien,Shadle Park (WA),14049.0,brett,,D47102DC7219,QB,29.0,Brett,rypien,brettrypien
5357,,,75,,,,970.0,20423.0,[],13060.0,,McNeese State,,6e92ecd5-7452-4735-a7d8-edb15a424540,False,,,,3050301.0,,208,5357,0.0,,,,,Active,,nfl,,,,#kentshelby-NFL-FA-0,,,['WR'],Shelby,"{'override_active': 'false', 'rookie_year': ''}",0.0,,Kent Shelby,,,kent,,,WR,,Kent,shelby,kentshelby
3859,,,68,,,,9999999.0,18680.0,[],11340.0,,South Carolina State,608743.0,c79a901b-cced-42ee-be24-dc0059c24a74,True,,,,2580343.0,,205,3859,6.0,,,,,Active,,nfl,,00-0033035,1539882645710.0,#jalensimmons-NFL-FA-34,1992-04-01,29993.0,['RB'],Simmons,{'channel_id': '1116852912174137344'},34.0,,Jalen Simmons,West Charlotte (NC),,jalen,,,RB,29.0,Jalen,simmons,jalensimmons
12499,,3.0,74,,,RWR,207.0,,[],18552.0,,Stanford,,6c773a16-1a93-4845-a519-d56c85e0090f,True,,,,,,206,12499,0.0,TEN,,,,Active,,nfl,55b10689-f8de-4abb-b344-decf249b4e7f,,1759128652212.0,#elicayomanor-NFL-TEN-5,2003-06-03,,['WR'],Ayomanor,"{'channel_id': '1221926709956194304', 'rookie_year': '2025', 'source_id': '518e2210-8949-11ec-b2b8-adecafc94fa4'}",5.0,,Elic Ayomanor,Deerfield Academy (CAN),,elic,,29F5CB23C3B9DBA7,WR,22.0,Elic,ayomanor,elicayomanor
6061,,,74,,,,9999999.0,20855.0,[],13732.0,,Colorado,,0baf5ce4-ce92-425e-b5aa-ea0c388a9b6e,True,,,,3127302.0,,229,6061,3.0,,,,,Active,,nfl,, 00-0035458,,#drewlewis-NFL-FA-46,1995-09-07,32512.0,['LB'],Lewis,{'channel_id': '1116853196552142848'},46.0,,Drew Lewis,Eastlake,,drew,,,ILB,26.0,Drew,lewis,drewlewis
4724,,,74,,,,9999999.0,19634.0,[],12250.0,,Pittsburgh,,37e44075-a98b-4908-ae69-4963c5cc3c69,True,,,,3045149.0,,245,4724,5.0,,,,,Active,,nfl,,00-0033849,1516063804264.0,#mattgalambos-NFL-FA-0,1995-03-21,30857.0,['LB'],Galambos,{'channel_id': '1116853012489306112'},0.0,,Matt Galambos,The Haverford School (PA),,matt,,,ILB,26.0,Matt,galambos,mattgalambos
11200,,,74,,,,9999999.0,,[],17481.0,,Kent State,,5b2661e0-e8ff-11ed-b540-876fc4491521,True,,,,,1271555.0,222,11200,1.0,,,,,Active,,nfl,,,,#marvinpierre-NFL-FA-54,1998-12-14,,['LB'],Pierre,{'channel_id': '1116852663204446208'},54.0,,Marvin Pierre,Mater Dei (NJ),,marvin,,,LB,24.0,Marvin,pierre,marvinpierre
11296,,,73,,,,9999999.0,,[],16881.0,,Michigan,,9a7189e0-eb95-11ed-ade6-9feb63f76cb5,True,,,,,1130227.0,183,11296,1.0,,,,,Active,,nfl,,,1712796326925.0,#gemongreen-NFL-FA-41,1999-10-20,,['DB'],Green,"{'channel_id': '1113708800013004800', 'rookie_year': '2023'}",41.0,,Gemon Green,DeSoto (TX),,gemon,,74B6585BE70B,DB,24.0,Gemon,green,gemongreen
7818,,1.0,77,,,LDT,9999999.0,,[],15604.0,,Florida,,855efef2-4393-4959-9712-3fd144a03110,True,,,,,975038.0,340,7818,4.0,CIN,,,,Active,,nfl,35f591d1-f3d1-49a0-9c4c-3451a7f7698c,,1741673160864.0,#tjslaton-NFL-CIN-98,1997-10-03,,['DL'],Slaton,"{'channel_id': '1113708799618740224', 'rookie_year': '2021'}",98.0,,T.J. Slaton,American Heritage (FL),,tj,,2F4E1486DAAB,DT,27.0,T.J.,slaton,tjslaton
11187,,,73,,,,9999999.0,,[],17466.0,,LSU,,5d2ff1b0-e8f8-11ed-81e8-13bf30dc478b,True,,,,,1110708.0,230,11187,1.0,,,,,Active,,nfl,,,,#mikejones-NFL-FA-45,1998-12-19,,['LB'],Jones,{'channel_id': '1116852661157625856'},45.0,,Mike Jones,IMG Academy (FL),,mike,,,LB,24.0,Mike,jones,mikejones
8286,,1.0,72,,,NB,604.0,,[],15941.0,,Michigan,,46b69ef9-920c-4645-abf7-139738e3fd9c,True,,,,,1181645.0,195,8286,3.0,CIN,,,,Active,,nfl,1ff7e108-b061-4e8d-a7f9-c1c779907fd5,,1758670505352.0,#daxhill-NFL-CIN-23,2000-09-29,,['DB'],Hill,"{'channel_id': '1113708804706430976', 'rookie_year': '2022'}",23.0,,Dax Hill,Booker T. Washington (OK),,dax,,89890550F3E6,DB,25.0,Dax,hill,daxhill
5457,,,77,,,,9999999.0,20243.0,[],12862.0,,Louisiana State,,6c9c6852-1f41-4e03-83c2-9c4d78e35342,True,,,,3042743.0,,292,5457,4.0,,,,,Active,,nfl,,00-0034195,,#christianlacouture-NFL-FA-91,1994-09-04,31428.0,['DL'],LaCouture,{'channel_id': '1116853105552523264'},91.0,,Christian LaCouture,Lincoln Southwest,,christian,,,NT,27.0,Christian,lacouture,christianlacouture
9503,,,72,,,,652.0,,[],16655.0,,Maryland,,40ea7f10-f326-11ed-b6ef-35c2a90a231a,True,,,,,1122985.0,202,9503,1.0,,,,,Active,,nfl,,,1724697044053.0,#jacobcopeland-NFL-FA-89,1999-07-20,,['WR'],Copeland,"{'channel_id': '1113708817578749952', 'rookie_year': '2023'}",89.0,,Jacob Copeland,Escambia (FL),,jacob,,9D3334063D3B,WR,25.0,Jacob,copeland,jacobcopeland
5438,,,74,,,,9999999.0,20523.0,[],13417.0,,UCLA,,b254f034-ab48-4a08-98d7-0dc6724e8a20,True,,,,3117420.0,,305,5438,4.0,,,,,Active,,nfl,,00-0034097,1623119704811.0,#najeetoran-NFL-FA-0,1995-11-15,31387.0,['OL'],Toran,"{'channel_id': '1116853102322909184', 'injury_override_regular_2020_5': 'COV'}",0.0,,Najee Toran,North Shore (TX),,najee,,,G,26.0,Najee,toran,najeetoran
3597,,,74,,,,1071.0,18380.0,[],11413.0,,Auburn,,4efb66e4-7038-4b3f-bbb7-521aa3200760,False,,,,3121601.0,,282,3597,6.0,,,,,Inactive,,nfl,,00-0032750,1598663151077.0,#davontelambert-NFL-FA-96,1994-06-23,29581.0,['DL'],Lambert,,96.0,,DaVonte Lambert,Burke County (GA),,davonte,,,DT,27.0,DaVonte,lambert,davontelambert
8270,,1.0,75,,Knee,LDT,9999999.0,,[],16068.0,Questionable,Georgia,,5250f409-d4d7-48ac-adf4-35c3561ffad1,True,,,,,1110699.0,304,8270,3.0,GB,,,,Active,,nfl,6a72ec8f-8c53-40c1-9372-cbbf0b2f9e0e,,1759112450374.0,#devontewyatt-NFL-GB-95,1998-03-31,,['DL'],Wyatt,"{'channel_id': '1113708798276562944', 'rookie_year': '2022'}",95.0,,Devonte Wyatt,Towers (GA),,devonte,,BA7B1936208B,DL,27.0,Devonte,wyatt,devontewyatt
4074,,1.0,74,,Toe,SS,9999999.0,18920.0,[],11695.0,Questionable,Ohio State,,3cb26a5c-9c90-46ad-b539-e29ad6934e30,True,,,,3121415.0,836106.0,212,4074,8.0,DAL,,,,Active,,nfl,ae6ffd08-522b-4735-bf21-e1b6bd882845,00-0033877,1759184744172.0,#malikhooker-NFL-DAL-28,1996-04-02,30128.0,['DB'],Hooker,"{'channel_id': '1113708852156592129', 'rookie_year': '2017'}",28.0,,Malik Hooker,New Castle (PA),12156.0,malik,,C7E188C896F6,DB,29.0,Malik,hooker,malikhooker
4775,,,"6'3""",,,,9999999.0,19692.0,[],12318.0,,null,553092.0,,True,,,,2517777.0,,225,4775,2.0,,,,,Inactive,,nfl,,,,#davidolson-NFL-FA-1,,30912.0,['QB'],Olson,{'channel_id': '1116853019883864064'},1.0,,David Olson,,12998.0,david,,,QB,,David,olson,davidolson
4055,,,78,,,,482.0,18901.0,[],11806.0,,Alabama,732147.0,93ed8c6f-b676-46d3-bf82-6155e89b4a68,True,,,,3043080.0,732147.0,250,4055,6.0,,,,,Active,,nfl,,00-0033879,1700520953976.0,#ojhoward-NFL-FA-88,1994-11-19,30132.0,['TE'],Howard,{'channel_id': '1116852921753927680'},88.0,,O.J. Howard,Autauga Academy (AL),12161.0,oj,,,TE,28.0,O.J.,howard,ojhoward
7213,,,76,,,,9999999.0,22216.0,[],15033.0,,Tulane,,244c48ef-9011-4e36-944f-92db1eb540e8,True,,,,,831949.0,300,7213,2.0,,,,,Active,,nfl,,,1618962307486.0,#christianmontano-NFL-FA-0,1995-09-26,32941.0,['OL'],Montano,{'channel_id': '1116853350466322432'},0.0,,Christian Montano,Hamden Hall Country Day (CT),,christian,,,G,26.0,Christian,montano,christianmontano
1132,,,"6'6""",,,,9999999.0,14083.0,[],8332.0,,Oklahoma,,7868cc7a-fb8a-4c57-b73a-a8449ffe1737,False,,,,14956.0,,312,1132,8.0,,,,,Inactive,,nfl,,,1530975602226.0,#donaldstephenson-NFL-FA-71,1988-09-30,25784.0,['OL'],Stephenson,,71.0,,Donald Stephenson,Blue Springs (MO),7546.0,donald,,,T,31.0,Donald,stephenson,donaldstephenson
1840,,,74,,,,9999999.0,16044.0,[],9442.0,,Florida,,726c066b-4ce6-4af3-85b2-7ec34807166a,True,,,,16842.0,508886.0,315,1840,8.0,,,,,Active,,nfl,,00-0031185,1599605755718.0,#jonhalapio-NFL-FA-61,1991-06-23,27707.0,['OL'],Halapio,{'channel_id': '1116852763834187776'},61.0,,Jon Halapio,St. Petersburg Catholic (FL),,jon,,,G,30.0,Jon,halapio,jonhalapio
6142,,,76,,,,9999999.0,20993.0,[],13444.0,,UCLA,924062.0,a195e517-f732-4e55-a84c-2ce132a73c65,True,,,,3932936.0,924062.0,240,6142,3.0,,,,,Active,,nfl,, 00-0035320,1640137230265.0,#calebwilson-NFL-FA-0,1996-07-15,32086.0,['TE'],Wilson,{'channel_id': '1116853207209869312'},0.0,,Caleb Wilson,Junipero Serra (CA),14054.0,caleb,,,TE,25.0,Caleb,wilson,calebwilson
1151,,,"6'3""",,,,9999999.0,14192.0,[],8389.0,,Boston College,451152.0,b4e5d1c1-5915-4326-b737-d6c796da0d75,False,,,,15616.0,,188,1151,8.0,,,,,Inactive,,nfl,,00-0029493,1535910092280.0,#ryanquigley-NFL-FA-4,1990-01-26,26468.0,['P'],Quigley,,4.0,,Ryan Quigley,North Myrtle Beach (SC),,ryan,,,P,30.0,Ryan,quigley,ryanquigley
7698,,1.0,72,,,FS,1038.0,,[],15199.0,,Syracuse,,250da6c8-2222-4438-9800-60d7bbb449d7,True,,,,,1107485.0,210,7698,4.0,NYJ,,,,Active,,nfl,7ace3ec9-99ee-4762-8eb1-fc6c8cba808e,,1741680062108.0,#andrecisco-NFL-NYJ-8,2000-03-23,,['DB'],Cisco,"{'channel_id': '1113708888802226176', 'rookie_year': '2021'}",8.0,,Andre Cisco,IMG Academy (FL),,andre,,E55248A2FBD3,DB,25.0,Andre,cisco,andrecisco
5879,,,77,,,,9999999.0,20755.0,[],13468.0,,Louisiana Tech,,4706e72c-c7ef-4fa0-b16b-e864a1085dd7,True,,,,3122766.0,824109.0,270,5879,3.0,,,,,Active,,nfl,, 00-0035651,1655928947105.0,#jaylonferguson-NFL-FA-45,1995-12-14,31917.0,"['DL', 'LB']",Ferguson,{'channel_id': '1116853172384563200'},45.0,,Jaylon Ferguson,West Feliciana (LA),,jaylon,,,LB,26.0,Jaylon,ferguson,jaylonferguson
622,,,"6'4""",,,,9999999.0,11535.0,[],6535.0,,Illinois,333398.0,add7a245-2444-491f-bdfb-b1b0d76f6a28,False,,,,13387.0,,265,622,10.0,,,,,Inactive,,nfl,,00-0027732,1535849704483.0,#michaelhoomanawanui-NFL-FA-84,1988-07-04,24108.0,['TE'],Hoomanawanui,,84.0,,Michael Hoomanawanui,Central Catholic (IL),,michael,,,TE,32.0,Michael,hoomanawanui,michaelhoomanawanui
4701,,,77,,,,9999999.0,19605.0,[],12245.0,,Oklahoma State,,62c07124-0252-4553-99cc-9d0f1d647742,True,,,,2977954.0,,316,4701,5.0,,,,,Active,,nfl,,00-0033816,1572536737114.0,#victorsalako-NFL-FA-62,1993-11-04,30853.0,['OL'],Salako,{'channel_id': '1116853008840261632'},62.0,,Victor Salako,Grissom (AL),,victor,,,T,28.0,Victor,salako,victorsalako
13013,,,77,,,,582.0,,[],18920.0,,Louisville,,f9801b70-254c-11f0-85e6-ad6d4b9a9b15,True,,,,,,258,13013,0.0,LAR,,,,Active,,nfl,34f101c5-fd25-4c91-a05d-0b63bc691499,,1756338024830.0,#markredman-NFL-LAR-83,,,['TE'],Redman,"{'channel_id': '1223089402587119616', 'rookie_year': '2025'}",83.0,,Mark Redman,Corono Del Mar (CA),,mark,,91CAABC1CC8DC62B,TE,,Mark,redman,markredman
608,,,75,,,,9999999.0,11437.0,[],6682.0,,Kentucky,,a50e3085-370b-4fd2-b79a-28d3b9c5c1c7,True,,,,13292.0,333992.0,335,608,13.0,,,,,Active,,nfl,,00-0027686,1680806160492.0,#coreypeters-NFL-FA-98,1988-06-08,24058.0,['DL'],Peters,{'channel_id': '1116853199823699968'},98.0,,Corey Peters,Central (KY),5886.0,corey,,,DT,34.0,Corey,peters,coreypeters
1238,,,73,,Undisclosed,LS,9999999.0,14567.0,[],8553.0,IR,Auburn,500656.0,8bbd5520-52e9-4187-889f-bd4552622869,True,,,,15151.0,450765.0,224,1238,13.0,LAC,,,,Inactive,,nfl,b906c761-253e-4c47-85d1-c12093748cf5,00-0028845,1756344625659.0,#joshharris-NFL-LAC-47,1989-04-27,26168.0,['LS'],Harris,"{'channel_id': '1113708691799961600', 'rookie_year': '2012'}",47.0,,Josh Harris,Carrollton (GA),,josh,,47AA1F91F356,LS,36.0,Josh,harris,joshharris
5006,,,75,,,,1354.0,19935.0,[],12811.0,Questionable,Missouri,744582.0,c95f9fd7-9c7e-43d3-a6aa-2ba78ce09fbb,False,,,,3051857.0,,205,5006,4.0,,,,,Inactive,,nfl,,00-0034268,1629905132636.0,#jmonmoore-NFL-FA-0,1995-05-23,31103.0,['WR'],Moore,,0.0,,J'Mon Moore,Elkins (TX),13181.0,jmon,,,WR,26.0,J'Mon,moore,jmonmoore
2877,,,"6'0""",,,,9999999.0,17345.0,[],,,Dayton,,0c16ea9d-33a9-4e61-babb-b4c6e6e4e950,False,,,,17471.0,,165,2877,1.0,,,,,Inactive,,nfl,,,,#kylesebetic-NFL-FA-41,1991-06-27,,['DB'],Sebetic,,41.0,,Kyle Sebetic,,,kyle,,,CB,26.0,Kyle,sebetic,kylesebetic
6312,,,73,,,,9999999.0,21212.0,[],14229.0,,Appalachian State,,60542ef3-f053-4347-8906-ce698f5c434b,True,,,,3123681.0,,280,6312,3.0,,,,,Active,,nfl,, 00-0035511,,#myquonstout-NFL-FA-62,1996-02-22,32534.0,['DL'],Stout,{'channel_id': '1116853229682950144'},62.0,,Myquon Stout,Jesse C. Carson,,myquon,,,DE,25.0,Myquon,stout,myquonstout
6609,,,76,,Undisclosed,,9999999.0,21353.0,[],13961.0,Questionable,Iowa,,06748afa-6b89-461d-8de6-9f1628169845,True,,,,3144994.0,861689.0,295,6609,3.0,,,,,Active,,nfl,, 00-0035036,1630385417183.0,#rossreynolds-NFL-FA-0,1995-09-14,32326.0,['OL'],Reynolds,{'channel_id': '1116853279444172800'},0.0,,Ross Reynolds,Waukee (IA),,ross,,,OG,26.0,Ross,reynolds,rossreynolds
4207,,1.0,75,,,LDT,9999999.0,19053.0,[],11916.0,,LSU,,6e6dcc9c-06f5-40fd-9134-d0afd0e349d8,True,,,,3115383.0,822029.0,330,4207,8.0,NO,,,,Active,,nfl,3bc43106-74a9-4476-a42b-df1e210573a5,00-0033860,1755836426217.0,#davongodchaux-NFL-NO-92,1994-11-11,30291.0,['DL'],Godchaux,"{'channel_id': '1113708792278708224', 'rookie_year': '2017'}",92.0,,Davon Godchaux,Plaquemine (LA),,davon,,B91770B46CB9,DT,30.0,Davon,godchaux,davongodchaux
7513,,,70,,,,,,[],15094.0,,Maine,,b5c5f57c-a11f-4f8a-82cd-c095b31319ef,True,,,,,,180,7513,1.0,,,,,Active,,nfl,,,,#mannypatterson-NFL-FA-0,1998-05-31,,['DB'],Patterson,{'channel_id': '1116853400735055872'},0.0,,Manny Patterson,Mount St. Joseph (MD),,manny,,,DB,23.0,Manny,patterson,mannypatterson
6347,,,75,,,,9999999.0,21305.0,[],13899.0,,Alabama-Birmingham,1070095.0,04a63d1d-683e-46ed-a929-458923150f5e,True,,,,4262186.0,,235,6347,3.0,,,,,Active,,nfl,, 00-0035198,1596079512588.0,#trecrawford-NFL-FA-91,1996-09-06,32113.0,['LB'],Crawford,{'channel_id': '1116853235970211840'},91.0,,Tre' Crawford,Jersey Village (TX),,tre,,,ILB,25.0,Tre',crawford,trecrawford
4687,,,73,,,,9999999.0,19588.0,[],,,"Albany, N.Y.",,a5d5cb4c-bda9-443a-a9cb-6d14eeb49094,True,,,,2976223.0,,235,4687,5.0,,,,,Active,,nfl,,,,#abnerlogan-NFL-FA-46,1993-07-24,30841.0,['LB'],Logan,{'channel_id': '1116853006256570368'},46.0,,Abner Logan,Dexter School,,abner,,,LB,28.0,Abner,logan,abnerlogan
4461,,,70,,,,9999999.0,19327.0,[],11995.0,,"St. Francis, Pa.",756881.0,be6c0952-4400-48bb-8a67-95c00f8aaab7,False,,,,3050534.0,,204,4461,5.0,,,,,Inactive,,nfl,,00-0033316,1532988316299.0,#lorenzojerome-NFL-FA-40,1995-01-20,30560.0,['DB'],Jerome,,40.0,,Lorenzo Jerome,J.P. Taravella (FL),,lorenzo,,,FS,26.0,Lorenzo,jerome,lorenzojerome
5881,,,72,,,,9999999.0,20733.0,[],13668.0,,Delaware,,279be739-bfd5-47aa-8302-fc58bcba37d5,True,,,,3912028.0,878693.0,206,5881,4.0,,,,,Active,,nfl,, 00-0035677,1678986336340.0,#nasiradderley-NFL-FA-24,1997-05-31,31892.0,['DB'],Adderley,{'channel_id': '1116853172590084096'},24.0,,Nasir Adderley,Great Valley (PA),,nasir,,,DB,25.0,Nasir,adderley,nasiradderley
3434,,,71,,,,9999999.0,18198.0,[],11345.0,,Ohio,,4761cc39-de1c-4799-8957-14a5c9511289,True,,,,,,202,3434,9.0,,,,,Active,,nfl,,,,#ianwells-NFL-FA-0,1993-07-14,29782.0,['DB'],Wells,{'rookie_year': '2016'},0.0,,Ian Wells,Stebbins (OH),,ian,,,CB,31.0,Ian,wells,ianwells
3647,,,77,,,,9999999.0,18438.0,[],11399.0,,TCU,,b30aba7b-c965-471b-8dcd-8537a4ee5584,True,,,,,,280,3647,9.0,,,,,Active,,nfl,,,,#terrelllathan-NFL-FA-0,1993-08-02,,['DL'],Lathan,{'rookie_year': '2016'},0.0,,Terrell Lathan,West Monroe,,terrell,,,DT,31.0,Terrell,lathan,terrelllathan
982,,,74,,,,9999999.0,13446.0,[],7505.0,,Central Florida,324654.0,9be8224a-4a19-4f6a-a2be-ecbd3a24868c,True,,,,14083.0,,248,982,11.0,,,,,Inactive,,nfl,,,1609204831498.0,#brucemiller-NFL-FA-49,1987-08-06,24998.0,['RB'],Miller,{'channel_id': '1116853559355244544'},49.0,,Bruce Miller,Woodstock (GA),6713.0,bruce,,,FB,34.0,Bruce,miller,brucemiller
8608,,,70,,,,9999999.0,,[],16381.0,,Baylor,,9a4d3150-ca74-11ec-a83a-8732d3d5a7e3,True,,,,,934347.0,191,8608,1.0,,,,,Active,,nfl,,,,#raleightexada-NFL-FA-0,1998-06-30,,['DB'],Texada,"{'channel_id': '1116853505441660928', 'years_exp_shift': '1'}",0.0,,Raleigh Texada,Centennial (TX),,raleigh,,,CB,24.0,Raleigh,texada,raleightexada
11201,,3.0,76,,,TE,591.0,,[],17130.0,,Wake Forest,,9a8395a0-e900-11ed-9cad-a989770811a8,True,,,,,1109731.0,250,11201,2.0,CLE,,,,Active,,nfl,9d36ad81-1f5a-4cce-bcaa-8ea34db36278,,1759150853882.0,#blakewhiteheart-NFL-CLE-86,2000-03-22,,['TE'],Whiteheart,"{'channel_id': '1113708847878402048', 'rookie_year': '2023'}",86.0,,Blake Whiteheart,Mount Tabor (NC),,blake,,8F22195BCA40,TE,25.0,Blake,whiteheart,blakewhiteheart
12528,,,75,,,,693.0,,[],17070.0,,Garden City,,66d70730-da7d-11ef-a4e7-437b5f4b388f,True,,,,,,218,12528,1.0,,,,,Active,,nfl,4cd0b4e9-cde1-4d86-8f65-ed88cf446755,,1756263021976.0,#ajouajou-NFL-FA-9,2002-01-10,,['WR'],Ajou,"{'channel_id': '1188581923153268736', 'rookie_year': '2024'}",9.0,,Ajou Ajou,Clearwater (FL),,ajou,,,WR,23.0,Ajou,ajou,ajouajou
1633,,,74,,,,9999999.0,15359.0,[],9135.0,,Northern Illinois,468900.0,20b43016-a174-423d-9551-7f62ababad3c,True,,,,16270.0,468900.0,195,1633,9.0,,,,,Active,,nfl,,00-0029901,1658938561162.0,#rashaanmelvin-NFL-FA-29,1989-10-02,27041.0,['DB'],Melvin,{'channel_id': '1116852751309996032'},29.0,,Rashaan Melvin,Waukegan (IL),8841.0,rashaan,,,CB,32.0,Rashaan,melvin,rashaanmelvin
12222,,,74,,,,368.0,,[],18174.0,,Memphis,,37ffa980-07e2-11ef-9791-2b8964f58ceb,True,,,,,1379270.0,205,12222,1.0,,,,,Active,,nfl,,,1724613334114.0,#josephscates-NFL-FA,2000-02-19,,['WR'],Scates,"{'channel_id': '1113708889402011648', 'rookie_year': '2024'}",,,Joseph Scates,Dunbar (OH),,joseph,,03DDB48ADD1D,WR,24.0,Joseph,scates,josephscates
2316,,,72,,,,9999999.0,16772.0,[],10028.0,,Michigan State,,338adc8a-173d-4b1b-a5de-92818bf96823,True,,,,2576283.0,606124.0,190,2316,7.0,CIN,,,,Active,,nfl,,00-0031546,1655841904496.0,#traewaynes-NFL-CIN-26,1992-07-25,28399.0,['DB'],Waynes,{'channel_id': '1116852792590336000'},26.0,,Trae Waynes,Bradford (WI),10426.0,trae,,,CB,29.0,Trae,waynes,traewaynes
5213,,,74,,,,9999999.0,20163.0,[],12796.0,,Wisconsin,,80990455-df2a-4d7a-92a2-7828f4f9c777,True,,,,3045261.0,,240,5213,4.0,,,,,Active,,nfl,,00-0034210,1546293347582.0,#garretdooley-NFL-FA-58,1994-12-01,31230.0,['LB'],Dooley,{'channel_id': '1116853071792570368'},58.0,,Garret Dooley,Rochester,,garret,,,OLB,27.0,Garret,dooley,garretdooley
6341,,,74,,,,9999999.0,21248.0,[],,,North Carolina State,,86f8b64e-7865-47ea-a531-a00f7f50657a,True,,,,3116725.0,,229,6341,3.0,,,,,Active,,nfl,,,,#dexterwright-NFL-FA-0,,,['DB'],Wright,{'channel_id': '1116853234686754816'},0.0,,Dexter Wright,Hunt,,dexter,,,S,,Dexter,wright,dexterwright
606,,,76,,,,612.0,11422.0,[],6674.0,,UAB,296439.0,250199f2-1387-4b55-b96f-17fedea6db7f,True,,,,13484.0,,230,606,12.0,,,,,Active,,nfl,,00-0027796,1621371024679.0,#joewebb-NFL-FA-0,1986-11-14,24175.0,['QB'],Webb,{'channel_id': '1116853196313067520'},0.0,,Joe Webb,Wenonah (AL),5857.0,joe,,,QB,35.0,Joe,webb,joewebb
