player_id,rotowire_id,opta_id,search_rank,fantasy_data_id,sport,team_changed_at,oddsjam_id,height,swish_id,high_school,birth_state,injury_start_date,news_updated,active,gsis_id,injury_status,pandascore_id,weight,team,search_full_name,stats_id,years_exp,practice_description,yahoo_id,team_abbr,status,practice_participation,full_name,search_last_name,birth_city,age,fantasy_positions,sportradar_id,rotoworld_id,birth_country,depth_chart_position,last_name,metadata,number,espn_id,college,competitions,search_first_name,injury_body_part,injury_notes,depth_chart_order,position,player_id,first_name,hashtag,birth_date,kalshi_id
1376,,,,,nhl,,,72,8475753.0,,,,,True,,,,214,STL,justinfaulk,,14.0,,,,ACT,,Justin Faulk,faulk,,,,435e0b97-0f24-11e2-8525-18a905767e44,,,,Faulk,"{'birth_date': '1992-03-20', 'birth_place': 'South St. Paul, MN, USA', 'channel_id': '1157131073465896960', 'college': 'Minnesota Duluth', 'draft_pick': '37', 'draft_round': '2', 'draft_year': '2010', 'high_school': '', 'rookie_year': '2011'}",72.0,,,[],justin,,,,D,1376,Justin,#justinfaulk-NHL-STL-72,,
1500,,,,,nhl,,,71,9001063.0,,,,,True,,,,187,CAR,tysonjost,,9.0,,,,ACT,,Tyson Jost,jost,,,,fa337f93-f476-4a95-a4d4-ccfbe5546045,,,,Jost,"{'birth_date': '1998-03-14', 'birth_place': 'St. Albert, AB, CAN', 'channel_id': '1162521525631352832', 'college': 'North Dakota', 'draft_pick': '10', 'draft_round': '1', 'draft_year': '2016', 'high_school': '', 'rookie_year': '2016'}",43.0,,,[],tyson,,,,C,1500,Tyson,#tysonjost-NHL-CAR-43,,
2218,,,,,nhl,,,72,9012990.0,,,,,True,,,,200,DET,broganrafferty,,6.0,,,,ACT,,Brogan Rafferty,rafferty,,,,cc35c00d-8517-4a4f-b12b-f69e9c355bdc,,,,Rafferty,"{'birth_date': '1995-05-28', 'birth_place': 'West Dundee, IL, USA', 'channel_id': '1208831641124876288', 'college': 'Quinnipiac', 'draft_pick': '', 'draft_round': '', 'draft_year': '', 'high_school': '', 'rookie_year': '2018'}",52.0,,,[],brogan,,,,D,2218,Brogan,#broganrafferty-NHL-DET-52,,
2921,,,,,nhl,,,75,,,,,,True,,,,165,MTL,zacharyemond,,,,,,ACT,,Zachary Emond,emond,,,,6878125a-680f-46dd-85fa-d8bd69e98cf6,,,,Emond,"{'birth_date': '2000-06-20', 'birth_place': 'St-Cyprien, QC, CAN', 'college': '', 'draft_pick': '176', 'draft_round': '6', 'draft_year': '2018', 'high_school': '', 'rookie_year': ''}",98.0,,,[],zachary,,,,G,2921,Zachary,#zacharyemond-NHL-MTL-98,,
3672,,,,,nhl,,,75,9025243.0,,,,,True,,,,196,CAR,carterkowalyk,,,,,,ACT,,Carter Kowalyk,kowalyk,,,,88ed317f-075a-44ce-9a9c-acf8056cec2a,,,,Kowalyk,"{'birth_date': '2005-07-08', 'birth_place': 'St. Albert, AB, CAN', 'college': '', 'draft_pick': '', 'draft_round': '', 'draft_year': '', 'high_school': '', 'rookie_year': ''}",,,,[],carter,,,,D,3672,Carter,#carterkowalyk-NHL-CAR,,
4068,,,,,nhl,,,69,,,,,,True,,,,171,MIN,michaelkoster,,,,,,ACT,,Michael Koster,koster,,,,dd495d76-ed1d-4864-8444-f3ecad1fb900,,,,Koster,"{'birth_date': '2001-04-13', 'birth_place': 'Marshall, MN, USA', 'channel_id': '1274544623372505088', 'college': 'Minnesota', 'draft_pick': '146', 'draft_round': '5', 'draft_year': '2019', 'high_school': '', 'rookie_year': ''}",86.0,,,[],michael,,,,D,4068,Michael,#michaelkoster-NHL-MIN-86,,
3114,,,,,nhl,,,74,9015808.0,,,,,True,,,,185,DAL,chasewheatcroft,,,,,,ACT,,Chase Wheatcroft,wheatcroft,,,,d57c940c-738a-405e-954c-30369d4f05b6,,,,Wheatcroft,"{'birth_date': '2002-05-28', 'birth_place': 'Calgary, AB, CAN', 'channel_id': '1274544680637337600', 'college': '', 'draft_pick': '', 'draft_round': '', 'draft_year': '', 'high_school': '', 'rookie_year': ''}",48.0,,,[],chase,,,,C,3114,Chase,#chasewheatcroft-NHL-DAL-48,,
2281,,,,,nhl,,,72,9015599.0,,,,,True,,,,188,VGK,kevinwall,,,,,,ACT,,Kevin Wall,wall,,,,3c89268d-cb98-4e87-b941-3b81e7735949,,,,Wall,"{'birth_date': '2000-02-01', 'birth_place': 'Rochester, NY, USA', 'channel_id': '1274605077385977856', 'college': 'Penn State', 'draft_pick': '181', 'draft_round': '6', 'draft_year': '2019', 'high_school': '', 'rookie_year': ''}",74.0,,,[],kevin,,,,RW,2281,Kevin,#kevinwall-NHL-VGK-74,,
3867,,,,,nhl,,,74,,,,,,True,,,,184,LA,janchovan,,,,,,ACT,,Jan Chovan,chovan,,,,70819375-9b78-47c7-8fcf-89f89d2bb660,,,,Chovan,"{'birth_date': '2007-01-09', 'birth_place': 'Bratislava,, SVK', 'channel_id': '1244828800437473280', 'college': '', 'draft_pick': '184', 'draft_round': '6', 'draft_year': '2025', 'high_school': '', 'rookie_year': ''}",76.0,,,[],jan,,,,C,3867,Jan,#janchovan-NHL-LA-76,,
2057,,,,,nhl,,,72,,,,,,True,,,,176,PHI,ryanmacpherson,,,,,,NWT,,Ryan MacPherson,macpherson,,,,fb7f260c-8736-4e01-a3b4-91b6e9c0c612,,,,MacPherson,"{'birth_date': '2005-03-02', 'birth_place': 'Windsor, ON, CAN', 'college': '', 'draft_pick': '172', 'draft_round': '6', 'draft_year': '2023', 'high_school': '', 'rookie_year': ''}",,,,[],ryan,,,,C,2057,Ryan,#ryanmacpherson-NHL-PHI,,
1542,,,,,nhl,,,72,9012573.0,,,,,True,,,,190,MTL,jakeevans,,6.0,,,,ACT,,Jake Evans,evans,,,,76f30702-02db-44ac-b77a-001ee08baace,,,,Evans,"{'birth_date': '1996-06-02', 'birth_place': 'Toronto, ON, CAN', 'channel_id': '1157131167229562880', 'college': 'Notre Dame', 'draft_pick': '207', 'draft_round': '7', 'draft_year': '2014', 'high_school': '', 'rookie_year': '2019'}",71.0,,,[],jake,,,,C,1542,Jake,#jakeevans-NHL-MTL-71,,
2080,,,,,nhl,,,75,,,,,,True,,,,196,DAL,sebastianbradshaw,,,,,,ACT,,Sebastian Bradshaw,bradshaw,,,,de4a6dd4-517e-4cc9-bef5-05457303963b,,,,Bradshaw,"{'birth_date': '2005-05-26', 'birth_place': 'Newtonville, ON, CAN', 'channel_id': '1275269426358255616', 'college': '', 'draft_pick': '221', 'draft_round': '7', 'draft_year': '2023', 'high_school': '', 'rookie_year': ''}",,,,[],sebastian,,,,LW,2080,Sebastian,#sebastianbradshaw-NHL-DAL,,
1534,,,,,nhl,,,69,8474038.0,,,,,True,,,,158,MTL,paulbyron,,13.0,,,,IR,,Paul Byron,byron,,,,429a7648-0f24-11e2-8525-18a905767e44,,,,Byron,"{'birth_date': '1989-04-27', 'birth_place': 'Ottawa, ON, CAN', 'college': '', 'draft_pick': '179', 'draft_round': '6', 'draft_year': '2007', 'high_school': '', 'rookie_year': '2010'}",41.0,,,[],paul,,,,LW,1534,Paul,#paulbyron-NHL-MTL-41,,
2483,,,,,nhl,,,73,,,,,,True,,,,183,TB,ilyausau,,,,,,ACT,,Ilya Usau,usau,,,,2ff0bbde-09f7-48a5-8764-12922c801ae3,,,,Usau,"{'birth_date': '2001-08-03', 'birth_place': 'Minsk,, BLR', 'college': '', 'draft_pick': '', 'draft_round': '', 'draft_year': '', 'high_school': '', 'rookie_year': ''}",58.0,,,[],ilya,,,,C,2483,Ilya,#ilyausau-NHL-TB-58,,
2692,,,,,nhl,,,70,9014088.0,,,,,True,,,,187,ANA,olenzellweger,,2.0,,,,ACT,,Olen Zellweger,zellweger,,,,4cb15016-7cc5-4f43-86e0-70a01a851970,,,,Zellweger,"{'birth_date': '2003-09-10', 'birth_place': 'Calgary, AB, CAN', 'channel_id': '1157131342455001088', 'college': '', 'draft_pick': '34', 'draft_round': '2', 'draft_year': '2021', 'high_school': '', 'rookie_year': '2023'}",51.0,,,[],olen,,,,D,2692,Olen,#olenzellweger-NHL-ANA-51,,
2781,,,,,nhl,,,75,9000522.0,,,,,True,,,,191,CAR,spencermartin,,9.0,,,,ACT,,Spencer Martin,martin,,,,b88fe22b-7cf5-4674-843d-66e9163409f8,,,,Martin,"{'birth_date': '1995-06-08', 'birth_place': 'Oakville, ON, CAN', 'channel_id': '1157131318660714496', 'college': '', 'draft_pick': '63', 'draft_round': '3', 'draft_year': '2013', 'high_school': '', 'rookie_year': '2016'}",41.0,,,[],spencer,,,,G,2781,Spencer,#spencermartin-NHL-CAR-41,,
1833,,,,,nhl,,,72,9006410.0,,,,,True,,,,199,SEA,brandonmontour,,9.0,,,,ACT,,Brandon Montour,montour,,,,179e5b56-10f8-45de-9282-39329d2fbb63,,,,Montour,"{'birth_date': '1994-04-11', 'birth_place': 'Brantford, ON, CAN', 'channel_id': '1157130889835073536', 'college': '', 'draft_pick': '55', 'draft_round': '2', 'draft_year': '2014', 'high_school': '', 'rookie_year': '2016'}",62.0,,,[],brandon,,,,D,1833,Brandon,#brandonmontour-NHL-SEA-62,,
3954,,,,,nhl,,,75,,,,,,True,,,,205,DAL,antoinebibeau,,9.0,,,,ACT,,Antoine Bibeau,bibeau,,,,397b0cf6-5a95-4ce4-908e-bc9b14a7edff,,,,Bibeau,"{'birth_date': '1994-05-01', 'birth_place': 'Victoriaville, QC, CAN', 'channel_id': '1271706034997596160', 'college': '', 'draft_pick': '172', 'draft_round': '6', 'draft_year': '2013', 'high_school': '', 'rookie_year': '2016'}",30.0,,,[],antoine,,,,G,3954,Antoine,#antoinebibeau-NHL-DAL-30,,
3261,,,,,nhl,,,76,,,,,,True,,,,195,SJ,christiankirsch,,,,,,ACT,,Christian Kirsch,kirsch,,,,42089fc4-4bb1-44ce-b074-ad769be8b03d,,,,Kirsch,"{'birth_date': '2006-06-18', 'birth_place': 'Therwil,, CHE', 'channel_id': '1274484222538551296', 'college': '', 'draft_pick': '116', 'draft_round': '4', 'draft_year': '2024', 'high_school': '', 'rookie_year': ''}",1.0,,,[],christian,,,,G,3261,Christian,#christiankirsch-NHL-SJ-1,,
3641,,,,,nhl,,,69,9025221.0,,,,,True,,,,179,NJ,andreghantous,,,,,,ACT,,Andre Ghantous,ghantous,,,,007c6115-3996-4b2e-9c01-2a6ebe504d7e,,,,Ghantous,"{'birth_date': '1998-12-07', 'birth_place': 'Glendale, CA, USA', 'college': '', 'draft_pick': '', 'draft_round': '', 'draft_year': '', 'high_school': '', 'rookie_year': ''}",76.0,,,[],andre,,,,RW,3641,Andre,#andreghantous-NHL-NJ-76,,
1727,,,,,nhl,,,74,8470880.0,,,,,True,,,,221,TB,brianelliott,,16.0,,,,ACT,,Brian Elliott,elliott,,,,42d65d03-0f24-11e2-8525-18a905767e44,,,,Elliott,"{'birth_date': '1985-04-09', 'birth_place': 'Newmarket, ON, CAN', 'college': 'Wisconsin', 'draft_pick': '291', 'draft_round': '9', 'draft_year': '2003', 'high_school': '', 'rookie_year': '2007'}",1.0,,,[],brian,,,,G,1727,Brian,#brianelliott-NHL-TB-1,,
1496,,,,,nhl,,,78,9001060.0,,,,,True,,,,220,BUF,tagethompson,,8.0,,,,ACT,,Tage Thompson,thompson,,,,b94c7db3-3cda-4ae0-8359-8ebd60eb658c,,,,Thompson,"{'birth_date': '1997-10-30', 'birth_place': 'Phoenix, AZ, USA', 'channel_id': '1157131142789353472', 'college': 'UConn', 'draft_pick': '26', 'draft_round': '1', 'draft_year': '2016', 'high_school': '', 'rookie_year': '2017'}",72.0,,,[],tage,,,,C,1496,Tage,#tagethompson-NHL-BUF-72,,
3703,,,,,nhl,,,76,,,,,,True,,,,209,DET,eduardstralmaks,,,,,,ACT,,Eduards Tralmaks,tralmaks,,,,8dcadf70-4056-4e7c-b159-2370bc932b70,,,,Tralmaks,"{'birth_date': '1997-02-17', 'birth_place': 'Riga,, LVA', 'channel_id': '1208892034027364352', 'college': 'Maine', 'draft_pick': '', 'draft_round': '', 'draft_year': '', 'high_school': '', 'rookie_year': ''}",14.0,,,[],eduards,,,,LW,3703,Eduards,#eduardstralmaks-NHL-DET-14,,
2271,,,,,nhl,,,78,9014882.0,,,,,True,,,,220,CAR,griffinmendel,,,,,,ACT,,Griffin Mendel,mendel,,,,fee5153b-dd18-4b09-ac47-9e5e33dc1263,,,,Mendel,"{'birth_date': '1999-02-18', 'birth_place': 'Kelowna, BC, CAN', 'college': 'Denver', 'draft_pick': '', 'draft_round': '', 'draft_year': '', 'high_school': '', 'rookie_year': ''}",45.0,,,[],griffin,,,,D,2271,Griffin,#griffinmendel-NHL-CAR-45,,
1323,,,,,nhl,,,76,8476915.0,,,,,True,,,,212,TB,jujharkhaira,,9.0,,,,ACT,,Jujhar Khaira,khaira,,,,3094237f-be44-4c78-b134-5c95e58252df,,,,Khaira,"{'birth_date': '1994-08-13', 'birth_place': 'Surrey, BC, CAN', 'college': 'Michigan Tech', 'draft_pick': '63', 'draft_round': '3', 'draft_year': '2012', 'high_school': '', 'rookie_year': '2015'}",16.0,,,[],jujhar,,,,LW,1323,Jujhar,#jujharkhaira-NHL-TB-16,,
3579,,,,,nhl,,,73,9012626.0,,,,,True,,,,190,WPG,dawsonbarteaux,,,,,,ACT,,Dawson Barteaux,barteaux,,,,ab54e551-68b1-465e-b432-dcac29705aa3,,,,Barteaux,"{'birth_date': '2000-01-12', 'birth_place': 'Foxwarren, MB, CAN', 'channel_id': '1274605268587520000', 'college': '', 'draft_pick': '168', 'draft_round': '6', 'draft_year': '2018', 'high_school': '', 'rookie_year': ''}",86.0,,,[],dawson,,,,D,3579,Dawson,#dawsonbarteaux-NHL-WPG-86,,
1962,,,,,nhl,,,71,9015294.0,,,,,True,,,,170,TOR,eastoncowan,,,,,,ACT,,Easton Cowan,cowan,,,,bd3a8c57-6a6b-45fe-b152-dcb33dc04321,,,,Cowan,"{'birth_date': '2005-05-20', 'birth_place': 'Strathroy, ON, CAN', 'channel_id': '1274544766498934784', 'college': '', 'draft_pick': '28', 'draft_round': '1', 'draft_year': '2023', 'high_school': '', 'rookie_year': ''}",53.0,,,[],easton,,,,RW,1962,Easton,#eastoncowan-NHL-TOR-53,,
3578,,,,,nhl,,,72,9025183.0,,,,,True,,,,197,PHI,joshzakreski,,,,,,ACT,,Josh Zakreski,zakreski,,,,f374978a-3c4b-43f2-b386-7c0934300486,,,,Zakreski,"{'birth_date': '2005-12-17', 'birth_place': 'Saskatoon, SK, CAN', 'college': '', 'draft_pick': '', 'draft_round': '', 'draft_year': '', 'high_school': '', 'rookie_year': ''}",62.0,,,[],josh,,,,LW,3578,Josh,#joshzakreski-NHL-PHI-62,,
1146,,,,,nhl,,,73,9014068.0,,,,,True,,,,185,DAL,wyattjohnston,,3.0,,,,ACT,,Wyatt Johnston,johnston,,,,08bd8e94-313c-462b-bab2-806b56cd3c51,,,,Johnston,"{'birth_date': '2003-05-14', 'birth_place': 'Toronto, ON, CAN', 'channel_id': '1157130951218712576', 'college': '', 'draft_pick': '23', 'draft_round': '1', 'draft_year': '2021', 'high_school': '', 'rookie_year': '2022'}",53.0,,,[],wyatt,,,,C,1146,Wyatt,#wyattjohnston-NHL-DAL-53,,
1244,,,,,nhl,,,77,8477073.0,,,,,True,,,,233,NJ,kurtismacdermid,,8.0,,,,ACT,,Kurtis MacDermid,macdermid,,,,e0e31a62-bf3a-11e2-8051-f4ce4684ea4c,,,,MacDermid,"{'birth_date': '1994-03-25', 'birth_place': 'Quebec City, QC, CAN', 'channel_id': '1157131204114272256', 'college': '', 'draft_pick': '', 'draft_round': '', 'draft_year': '', 'high_school': '', 'rookie_year': '2017'}",23.0,,,[],kurtis,,,,LW,1244,Kurtis,#kurtismacdermid-NHL-NJ-23,,
3090,,,,,nhl,,,72,9015782.0,,,,,True,,,,182,SEA,maxandreev,,,,,,ACT,,Max Andreev,andreev,,,,24e2fdf3-559c-4b2c-b027-676aece6fafe,,,,Andreev,"{'birth_date': '', 'birth_place': 'Moscow,, RUS', 'college': '', 'draft_pick': '', 'draft_round': '', 'draft_year': '', 'high_school': '', 'rookie_year': ''}",65.0,,,[],max,,,,C,3090,Max,#maxandreev-NHL-SEA-65,,
4045,,,,,nhl,,,72,,,,,,True,,,,184,PIT,brentjohnson,,,,,,ACT,,Brent Johnson,johnson,,,,732148c0-dde3-46fe-b7a3-2921cf2993bb,,,,Johnson,"{'birth_date': '2003-03-20', 'birth_place': 'St. Louis, MO, USA', 'channel_id': '1274484208445689856', 'college': 'North Dakota', 'draft_pick': '80', 'draft_round': '3', 'draft_year': '2021', 'high_school': '', 'rookie_year': ''}",74.0,,,[],brent,,,,D,4045,Brent,#brentjohnson-NHL-PIT-74,,
1596,,,,,nhl,,,72,9015151.0,,,,,True,,,,207,NJ,brianhalonen,,2.0,,,,ACT,,Brian Halonen,halonen,,,,3bc78d38-ed3e-40ac-8aad-27d569033e1d,,,,Halonen,"{'birth_date': '1999-01-11', 'birth_place': 'Delano, MN, USA', 'channel_id': '1185653953161863168', 'college': 'Michigan Tech', 'draft_pick': '', 'draft_round': '', 'draft_year': '', 'high_school': '', 'rookie_year': '2023'}",48.0,,,[],brian,,,,LW,1596,Brian,#brianhalonen-NHL-NJ-48,,
3932,,,,,nhl,,,72,,,,,,True,,,,170,TB,romanluttsev,,,,,,UDP,,Roman Luttsev,luttsev,,,,c8ea8861-bdff-4d9d-a8ba-9adb2014e47d,,,,Luttsev,"{'birth_date': '2006-04-01', 'birth_place': 'Elektrostal,, RUS', 'channel_id': '1244828856947331072', 'college': '', 'draft_pick': '206', 'draft_round': '7', 'draft_year': '2025', 'high_school': '', 'rookie_year': ''}",,,,[],roman,,,,C,3932,Roman,#romanluttsev-NHL-TB,,
1254,,,,,nhl,,,71,9000772.0,,,,,True,,,,188,EDM,camdineen,,4.0,,,,ACT,,Cam Dineen,dineen,,,,1fe92918-e9b7-48b0-8f0c-df9813862f83,,,,Dineen,"{'birth_date': '1998-06-19', 'birth_place': 'Toms River, NJ, USA', 'channel_id': '1202505016473034752', 'college': '', 'draft_pick': '68', 'draft_round': '3', 'draft_year': '2016', 'high_school': '', 'rookie_year': '2021'}",55.0,,,[],cam,,,,D,1254,Cam,#camdineen-NHL-EDM-55,,
1444,,,,,nhl,,,73,9012213.0,,,,,True,,,,218,EDM,jakewalman,,6.0,,,,ACT,,Jake Walman,walman,,,,dc308799-09f6-4710-99b4-6ce630639ca2,,,,Walman,"{'birth_date': '1996-02-20', 'birth_place': 'Toronto, ON, CAN', 'channel_id': '1157130947942961152', 'college': 'Providence ', 'draft_pick': '82', 'draft_round': '3', 'draft_year': '2014', 'high_school': '', 'rookie_year': '2019'}",96.0,,,[],jake,,,,D,1444,Jake,#jakewalman-NHL-EDM-96,,
1271,,,,,nhl,,,69,9012441.0,,,,,True,,,,178,UTA,kaileryamamoto,,8.0,,,,ACT,,Kailer Yamamoto,yamamoto,,,,8b968705-833a-4251-92d7-eef4c0721953,,,,Yamamoto,"{'birth_date': '1998-09-29', 'birth_place': 'Spokane, WA, USA', 'channel_id': '1210764352206942208', 'college': '', 'draft_pick': '22', 'draft_round': '1', 'draft_year': '2017', 'high_school': '', 'rookie_year': '2017'}",56.0,,,[],kailer,,,,RW,1271,Kailer,#kaileryamamoto-NHL-UTA-56,,
3392,,,,,nhl,,,74,,,,,,True,,,,198,EDM,albinsundin,,,,,,UDP,,Albin Sundin,sundin,,,,98a96c2f-4325-49d2-8adb-2f40f3795fca,,,,Sundin,"{'birth_date': '2004-08-13', 'birth_place': 'Kungsbacka,, SWE', 'college': '', 'draft_pick': '183', 'draft_round': '6', 'draft_year': '2024', 'high_school': '', 'rookie_year': ''}",,,,[],albin,,,,D,3392,Albin,#albinsundin-NHL-EDM,,
2617,,,,,nhl,,,77,9012223.0,,,,,True,,,,208,WSH,matthewstrome,,,,,,ACT,,Matthew Strome,strome,,,,a5196470-6ff5-4a6a-8a6d-5327f12169db,,,,Strome,"{'birth_date': '1999-01-06', 'birth_place': 'Mississauga, ON, CAN', 'channel_id': '1273880332864606208', 'college': '', 'draft_pick': '106', 'draft_round': '4', 'draft_year': '2017', 'high_school': '', 'rookie_year': ''}",98.0,,,[],matthew,,,,LW,2617,Matthew,#matthewstrome-NHL-WSH-98,,
3454,,,,,nhl,,,71,9000439.0,,,,,True,,,,185,CAR,joakimryan,,7.0,,,,IR,,Joakim Ryan,ryan,,,,97b84eda-e892-4be3-904a-b781134a5d50,,,,Ryan,"{'birth_date': '1993-06-17', 'birth_place': 'Rumson, NJ, USA', 'college': 'Cornell', 'draft_pick': '198', 'draft_round': '7', 'draft_year': '2012', 'high_school': '', 'rookie_year': '2017'}",33.0,,,[],joakim,,,,D,3454,Joakim,#joakimryan-NHL-CAR-33,,
1885,,,,,nhl,,,77,9013242.0,,,,,True,,,,220,MIN,brettleason,,4.0,,,,ACT,,Brett Leason,leason,,,,a2efae93-5d91-4155-b866-f0860a10b0bf,,,,Leason,"{'birth_date': '1999-04-30', 'birth_place': 'Calgary, AB, CAN', 'channel_id': '1157131348637405184', 'college': '', 'draft_pick': '56', 'draft_round': '2', 'draft_year': '2019', 'high_school': '', 'rookie_year': '2021'}",20.0,,,[],brett,,,,RW,1885,Brett,#brettleason-NHL-MIN-20,,
3241,,,,,nhl,,,73,9024904.0,,,,,True,,,,188,TOR,bendanford,,,,,,ACT,,Ben Danford,danford,,,,be268abf-e46b-4f82-8867-4a741c7f939f,,,,Danford,"{'birth_date': '2006-02-06', 'birth_place': 'Madoc, ON, CAN', 'channel_id': '1274544767803363328', 'college': '', 'draft_pick': '31', 'draft_round': '1', 'draft_year': '2024', 'high_school': '', 'rookie_year': ''}",38.0,,,[],ben,,,,D,3241,Ben,#bendanford-NHL-TOR-38,,
3072,,,,,nhl,,,76,9015760.0,,,,,True,,,,209,OTT,jirismejkal,,,,,,ACT,,Jiri Smejkal,smejkal,,,,38b0b7a5-b244-4369-9ddc-3e89adff64a8,,,,Smejkal,"{'birth_date': '1996-11-05', 'birth_place': 'Ceske Budejovice,, CZE', 'college': '', 'draft_pick': '', 'draft_round': '', 'draft_year': '', 'high_school': '', 'rookie_year': ''}",13.0,,,[],jiri,,,,LW,3072,Jiri,#jirismejkal-NHL-OTT-13,,
3012,,,,,nhl,,,72,9013543.0,,,,,True,,,,178,CGY,connorzary,,2.0,,,,ACT,,Connor Zary,zary,,,,bff8e6a9-5280-4a1f-8f55-50b40f554d7c,,,,Zary,"{'birth_date': '2001-09-25', 'birth_place': 'Saskatoon, SK, CAN', 'channel_id': '1157130977026265088', 'college': '', 'draft_pick': '24', 'draft_round': '1', 'draft_year': '2020', 'high_school': '', 'rookie_year': '2023'}",47.0,,,[],connor,,,,C,3012,Connor,#connorzary-NHL-CGY-47,,
2458,,,,,nhl,,,75,9014921.0,,,,,True,,,,220,BOS,johnbeecher,,2.0,,,,ACT,,John Beecher,beecher,,,,8befeb0f-e7c2-42eb-82d4-3708e81fe08a,,,,Beecher,"{'birth_date': '2001-04-05', 'birth_place': 'Elmira, NY, USA', 'channel_id': '1157131121964634112', 'college': 'Michigan', 'draft_pick': '30', 'draft_round': '1', 'draft_year': '2019', 'high_school': '', 'rookie_year': '2023'}",19.0,,,[],john,,,,C,2458,John,#johnbeecher-NHL-BOS-19,,
1114,,,,,nhl,,,76,9014464.0,,,,,True,,,,221,UTA,karelvejmelka,,4.0,,,,ACT,,Karel Vejmelka,vejmelka,,,,d8099c30-1c1e-4c66-abbd-7d9de11ba05f,,,,Vejmelka,"{'birth_date': '1996-05-25', 'birth_place': 'Trebic,, CZE', 'channel_id': '1157131364613509120', 'college': '', 'draft_pick': '145', 'draft_round': '5', 'draft_year': '2015', 'high_school': '', 'rookie_year': '2021'}",70.0,,,[],karel,,,,G,1114,Karel,#karelvejmelka-NHL-UTA-70,,
3197,,,,,nhl,,,72,9024864.0,,,,,True,,,,190,STL,marcussylvegard,,,,,,ACT,,Marcus Sylvegard,sylvegard,,,,f75f6a00-7c7f-441a-bc73-d43a7af2b5de,,,,Sylvegard,"{'birth_date': '1999-05-04', 'birth_place': 'Gessie,, SWE', 'college': '', 'draft_pick': '', 'draft_round': '', 'draft_year': '2019', 'high_school': '', 'rookie_year': ''}",29.0,,,[],marcus,,,,RW,3197,Marcus,#marcussylvegard-NHL-STL-29,,
2132,,,,,nhl,,,71,9015321.0,,,,,True,,,,172,PIT,cooperfoster,,,,,,ACT,,Cooper Foster,foster,,,,c2d53c9c-0bde-49a6-94b9-13676dafb029,,,,Foster,"{'birth_date': '2005-06-04', 'birth_place': 'Sault Ste. Marie, ON, CAN', 'college': '', 'draft_pick': '174', 'draft_round': '6', 'draft_year': '2023', 'high_school': '', 'rookie_year': ''}",61.0,,,[],cooper,,,,C,2132,Cooper,#cooperfoster-NHL-PIT-61,,
1227,,,,,nhl,,,75,8476312.0,,,,,True,,,,218,COL,joshmanson,,11.0,,,,ACT,,Josh Manson,manson,,,,308d83f1-6166-407e-9959-8badc52be1ca,,,,Manson,"{'birth_date': '1991-10-07', 'birth_place': 'Hinsdale, IL, USA', 'channel_id': '1157130998421409792', 'college': 'Northeastern', 'draft_pick': '160', 'draft_round': '6', 'draft_year': '2011', 'high_school': '', 'rookie_year': '2014'}",42.0,,,[],josh,,,,D,1227,Josh,#joshmanson-NHL-COL-42,,
1345,,,,,nhl,,,75,9013896.0,,,,,True,,,,195,NSH,colesmith,,5.0,,,,ACT,,Cole Smith,smith,,,,34290152-3e37-43dd-baa6-4dbf8bed0238,,,,Smith,"{'birth_date': '1995-10-28', 'birth_place': 'Brainerd, MN, USA', 'channel_id': '1157131054348259328', 'college': 'North Dakota', 'draft_pick': '', 'draft_round': '', 'draft_year': '', 'high_school': '', 'rookie_year': '2020'}",36.0,,,[],cole,,,,LW,1345,Cole,#colesmith-NHL-NSH-36,,
3908,,,,,nhl,,,74,,,,,,True,,,,196,MTL,andrewmacniel,,,,,,UDP,,Andrew MacNiel,macniel,,,,6b8980b5-b37a-469d-be8e-d92b39f29127,,,,MacNiel,"{'birth_date': '2007-07-25', 'birth_place': 'Cobourg, ON, CAN', 'channel_id': '1244828836567207936', 'college': '', 'draft_pick': '189', 'draft_round': '6', 'draft_year': '2025', 'high_school': '', 'rookie_year': ''}",,,,[],andrew,,,,D,3908,Andrew,#andrewmacniel-NHL-MTL,,
3463,,,,,nhl,,,74,9025121.0,,,,,True,,,,175,SJ,lucasvanroboys,,,,,,ACT,,Lucas Vanroboys,vanroboys,,,,0fe83f3f-c2e5-4337-988c-362016642ab9,,,,Vanroboys,"{'birth_date': '1999-07-24', 'birth_place': 'Thamesville, ON, CAN', 'channel_id': '1274484219090833408', 'college': '', 'draft_pick': '', 'draft_round': '', 'draft_year': '', 'high_school': '', 'rookie_year': ''}",67.0,,,[],lucas,,,,RW,3463,Lucas,#lucasvanroboys-NHL-SJ-67,,
1280,,,,,nhl,,,79,9001035.0,,,,,True,,,,225,SJ,vincentdesharnais,,3.0,,,,ACT,,Vincent Desharnais,desharnais,,,,ec3843fd-5164-47ef-aa4c-c607b3f05e32,,,,Desharnais,"{'birth_date': '1996-05-29', 'birth_place': 'Laval, QC, CAN', 'channel_id': '1157130992050262016', 'college': 'Providence', 'draft_pick': '183', 'draft_round': '7', 'draft_year': '2016', 'high_school': '', 'rookie_year': '2022'}",5.0,,,[],vincent,,,,D,1280,Vincent,#vincentdesharnais-NHL-SJ-5,,
