id,league,fullName,firstName,lastName,position,jersey,active,weight,height,age,dateOfBirth,experience_years,birthCity,birthState,birthCountry,debutYear,college,college_source,draftYear,draftRound,draftPick,draftTeam,team,processed_ts,collegeId,is_latest
4871141,nba,Ariel Hukporti,Ariel,Hukporti,C,55.0,True,246.0,83.0,23.0,2002-04-12T07:00Z,1.0,Frankfurt,,Germany,,,,2024.0,2.0,58.0,DAL,NY,2025-10-11T21:14:14.357443,,0
4396638,nba,Feron Hunt,Feron,Hunt,F,44.0,False,195.0,80.0,26.0,1999-07-05T07:00Z,1.0,Desoto,TX,USA,,SMU,collegeAthlete,,,,,NY,2025-10-11T21:14:14.357443,2567.0,0
3913176,nba,Brandon Ingram,Brandon,Ingram,SF,3.0,True,190.0,80.0,28.0,1997-09-02T07:00Z,9.0,Kinston,NC,USA,2016.0,Duke,collegeAthlete,2016.0,1.0,2.0,LAL,TOR,2025-10-11T21:14:14.357443,150.0,0
2968436,nba,Joe Ingles,Joe,Ingles,SG,7.0,True,220.0,80.0,38.0,1987-10-02T07:00Z,11.0,Adelaide,SA,Australia,2014.0,,,,,,,MIN,2025-10-11T21:14:14.357443,,0
4394963,nba,Shea Ili,Shea,Ili,G,51.0,True,,72.0,33.0,1992-10-06T07:00Z,,Auckland,,New Zealand,,,,,,,,MEL,2025-10-11T21:14:14.357443,,0
4601023,nba,Oso Ighodaro,Oso,Ighodaro,C,11.0,True,235.0,84.0,23.0,2002-07-14T07:00Z,1.0,Chandler,AZ,USA,,Marquette,collegeAthlete,2024.0,2.0,40.0,POR,PHX,2025-10-11T21:14:14.357443,269.0,0
4592492,nba,Bones Hyland,Bones,Hyland,PG,8.0,True,169.0,74.0,25.0,2000-09-14T07:00Z,4.0,Wilmington,DE,USA,,VCU,collegeAthlete,2021.0,1.0,26.0,DEN,MIN,2025-10-11T21:14:14.357443,2670.0,0
4702602,nba,CJ Huntley,CJ,Huntley,F,22.0,True,221.0,83.0,23.0,2002-01-06T08:00Z,,Huntersville,NC,USA,,App State,collegeAthlete,,,,,PHX,2025-10-11T21:14:14.357443,2026.0,0
5090701,nba,Jordan Hunter,Jordan,Hunter,C,1.0,True,,,,,,,,,,,,,,,,,2025-10-11T21:14:14.357443,,0
4683774,nba,Bronny James,Bronny,James,G,9.0,True,212.0,74.0,21.0,2004-10-06T07:00Z,1.0,Cleveland,OH,USA,,USC,collegeAthlete,2024.0,2.0,55.0,LAL,LAL,2025-10-11T21:14:14.357443,30.0,0
4066372,nba,Kevin Huerter,Kevin,Huerter,SG,13.0,True,198.0,79.0,27.0,1998-08-27T07:00Z,7.0,Albany,NY,USA,2018.0,Maryland,collegeAthlete,2018.0,1.0,19.0,ATL,CHI,2025-10-11T21:14:14.357443,120.0,0
1966,nba,LeBron James,LeBron,James,SF,23.0,True,250.0,81.0,40.0,1984-12-30T08:00Z,22.0,Akron,OH,USA,2003.0,,,2003.0,1.0,1.0,CLE,LAL,2025-10-11T21:14:14.357443,,0
2993370,nba,Richaun Holmes,Richaun,Holmes,F,22.0,False,235.0,81.0,31.0,1993-10-15T07:00Z,9.0,Lockport,IL,USA,2015.0,Bowling Green,collegeAthlete,2015.0,2.0,37.0,PHI,WSH,2025-10-11T21:14:14.357443,189.0,0
4683771,nba,Ronald Holland II,Ronald,Holland II,F,5.0,True,206.0,80.0,20.0,2005-07-07T07:00Z,1.0,Duncanville,TX,USA,,,,2024.0,1.0,5.0,DET,DET,2025-10-11T21:14:14.357443,,0
5105806,nba,Jett Howard,Jett,Howard,G,13.0,True,215.0,78.0,22.0,2003-09-14T07:00Z,2.0,Miami,FL,USA,,Michigan,collegeAthlete,2023.0,1.0,11.0,ORL,ORL,2025-10-11T21:14:14.357443,130.0,0
4433623,nba,Caleb Houstan,Caleb,Houstan,G,33.0,True,205.0,80.0,22.0,2003-01-09T08:00Z,2.0,Mississauga,ON,Canada,,Michigan,collegeAthlete,2022.0,2.0,32.0,ORL,ATL,2025-10-11T21:14:14.357443,130.0,0
4396991,nba,Talen Horton-Tucker,Talen,Horton-Tucker,SF,22.0,False,234.0,76.0,24.0,2000-11-25T08:00Z,5.0,Chicago,IL,USA,2019.0,Iowa State,collegeAthlete,2019.0,2.0,46.0,ORL,CHI,2025-10-11T21:14:14.357443,66.0,0
3213,nba,Al Horford,Al,Horford,C,20.0,True,240.0,81.0,39.0,1986-06-03T07:00Z,18.0,Puerto Plata,,Dominican Republic,2007.0,Florida,collegeAthlete,2007.0,1.0,3.0,ATL,GS,2025-10-11T21:14:14.357443,57.0,0
4433626,nba,Jalen Hood-Schifino,Jalen,Hood-Schifino,G,17.0,False,210.0,77.0,22.0,2003-06-19T07:00Z,2.0,Pittsburgh,PA,USA,,Indiana,collegeAthlete,2023.0,1.0,17.0,LAL,PHI,2025-10-11T21:14:14.357443,84.0,0
4433255,nba,Chet Holmgren,Chet,Holmgren,PF,7.0,True,208.0,85.0,23.0,2002-05-01T07:00Z,2.0,Minneapolis,MN,USA,,Gonzaga,collegeAthlete,2022.0,1.0,2.0,OKC,OKC,2025-10-11T21:14:14.357443,2250.0,0
4433607,nba,DaRon Holmes II,DaRon,Holmes II,C,14.0,True,236.0,81.0,23.0,2002-08-15T07:00Z,1.0,Goodyear,AZ,USA,,Dayton,collegeAthlete,2024.0,1.0,22.0,PHX,DEN,2025-10-11T21:14:14.357443,2168.0,0
3995,nba,Jrue Holiday,Jrue,Holiday,PG,5.0,True,205.0,76.0,35.0,1990-06-12T07:00Z,16.0,Chatsworth,CA,USA,2009.0,UCLA,collegeAthlete,2009.0,1.0,17.0,PHI,POR,2025-10-11T21:14:14.357443,26.0,0
4683678,nba,Scoot Henderson,Scoot,Henderson,G,0.0,True,206.0,75.0,21.0,2004-02-03T08:00Z,2.0,Marietta,GA,USA,,,,2023.0,1.0,3.0,POR,POR,2025-10-11T21:14:14.357443,,0
4065731,nba,Jay Huff,Jay,Huff,C,32.0,True,240.0,85.0,28.0,1997-08-25T07:00Z,4.0,Durham,NC,USA,,Virginia,collegeAthlete,,,,,IND,2025-10-11T21:14:14.357443,258.0,0
3922230,nba,Aaron Holiday,Aaron,Holiday,G,0.0,True,185.0,72.0,29.0,1996-09-30T07:00Z,7.0,Chatsworth,CA,USA,2018.0,UCLA,collegeAthlete,2018.0,1.0,23.0,IND,HOU,2025-10-11T21:14:14.357443,26.0,0
4702702,nba,D'Moi Hodge,D'Moi,Hodge,G,99.0,False,180.0,76.0,26.0,1998-12-20T08:00Z,,Tortola,,British Virgin Islands,,Missouri,collegeAthlete,,,,,DAL,2025-10-11T21:14:14.357443,142.0,0
3056245,nba,Malcolm Hill,Malcolm,Hill,G,36.0,True,225.0,78.0,29.0,1995-10-26T07:00Z,3.0,Fairview Heights,IL,USA,,Illinois,collegeAthlete,,,,,PHI,2025-10-11T21:14:14.357443,356.0,0
4291678,nba,Haywood Highsmith,Haywood,Highsmith,F,7.0,True,220.0,77.0,28.0,1996-12-09T08:00Z,4.0,Baltimore,MD,USA,2018.0,Wheeling Jesuit,collegeAthlete,,,,,BKN,2025-10-11T21:14:14.357443,2719.0,0
4395725,nba,Tyler Herro,Tyler,Herro,PG,14.0,True,195.0,77.0,25.0,2000-01-20T08:00Z,6.0,Milwaukee,WI,USA,2019.0,Kentucky,collegeAthlete,2019.0,1.0,13.0,MIA,MIA,2025-10-11T21:14:14.357443,96.0,0
4590360,nba,Chucky Hepburn,Chucky,Hepburn,G,24.0,True,190.0,74.0,22.0,2003-02-09T08:00Z,,Omaha,NE,USA,,Louisville,collegeAthlete,,,,,TOR,2025-10-11T21:14:14.357443,97.0,0
4684806,nba,Taylor Hendricks,Taylor,Hendricks,F,0.0,True,215.0,81.0,21.0,2003-11-22T08:00Z,2.0,Fort Lauderdale,FL,USA,,UCF,collegeAthlete,2023.0,1.0,9.0,UTAH,UTAH,2025-10-11T21:14:14.357443,2116.0,0
4432971,nba,Alex Ducas,Alex,Ducas,G,88.0,False,220.0,79.0,24.0,2000-12-11T08:00Z,,Geraldton,WAS,Australia,,Saint Mary's,collegeAthlete,,,,,OKC,2025-10-11T21:14:14.357443,2608.0,0
4683024,nba,Killian Hayes,Killian,Hayes,G,7.0,True,195.0,77.0,24.0,2001-07-27T07:00Z,5.0,Lakeland,FL,USA,2020.0,,,2020.0,1.0,7.0,DET,CLE,2025-10-11T21:14:14.357443,,0
4683750,nba,Jordan Hawkins,Jordan,Hawkins,G,24.0,True,190.0,77.0,23.0,2002-04-29T07:00Z,2.0,Gaithersburg,MD,USA,,UConn,collegeAthlete,2023.0,1.0,14.0,NO,NO,2025-10-11T21:14:14.357443,41.0,0
5037871,nba,Dylan Harper,Dylan,Harper,G,2.0,True,215.0,78.0,19.0,2006-03-02T08:00Z,,Franklin Lakes,NJ,USA,,Rutgers,collegeAthlete,2025.0,1.0,2.0,SA,SA,2025-10-11T21:14:14.357443,164.0,0
4397449,nba,Elijah Harkless,Elijah,Harkless,G,16.0,True,195.0,75.0,25.0,2000-02-03T08:00Z,1.0,San Bernardino,CA,USA,,UNLV,collegeAthlete,,,,,UTAH,2025-10-11T21:14:14.357443,2439.0,0
4065804,nba,Sam Hauser,Sam,Hauser,SF,30.0,True,217.0,79.0,27.0,1997-12-08T08:00Z,4.0,Stevens Point,WI,USA,,Virginia,collegeAthlete,,,,,BOS,2025-10-11T21:14:14.357443,258.0,0
4222252,nba,Isaiah Hartenstein,Isaiah,Hartenstein,C,55.0,True,250.0,84.0,27.0,1998-05-05T07:00Z,7.0,Eugene,OR,USA,2018.0,,,2017.0,2.0,43.0,HOU,OKC,2025-10-11T21:14:14.357443,,0
3062679,nba,Josh Hart,Josh,Hart,SG,3.0,True,215.0,76.0,30.0,1995-03-06T08:00Z,8.0,Silver Spring,MD,USA,2017.0,Villanova,collegeAthlete,2017.0,1.0,30.0,UTAH,NY,2025-10-11T21:14:14.357443,222.0,0
6440,nba,Tobias Harris,Tobias,Harris,F,12.0,True,226.0,80.0,33.0,1992-07-15T07:00Z,14.0,Dix Hills,NY,USA,2011.0,Tennessee,collegeAthlete,2011.0,1.0,19.0,CHA,DET,2025-10-11T21:14:14.357443,2633.0,0
4067858,nba,Kevon Harris,Kevon,Harris,G,0.0,True,216.0,77.0,28.0,1997-06-24T07:00Z,3.0,Ellenwood,GA,USA,,Stephen F. Austin,collegeAthlete,,,,,HOU,2025-10-11T21:14:14.357443,2617.0,0
2999547,nba,Gary Harris,Gary,Harris,SG,11.0,True,210.0,76.0,31.0,1994-09-14T07:00Z,11.0,Fishers,IN,USA,2014.0,Michigan State,collegeAthlete,2014.0,1.0,19.0,CHI,MIL,2025-10-11T21:14:14.357443,127.0,0
4397251,nba,Ron Harper Jr.,Ron,Harper Jr.,G,13.0,True,233.0,76.0,25.0,2000-04-12T07:00Z,3.0,Franklin Lakes,NJ,USA,,Rutgers,collegeAthlete,,,,,BOS,2025-10-11T21:14:14.357443,164.0,0
4868423,nba,Jaden Hardy,Jaden,Hardy,G,1.0,True,198.0,75.0,23.0,2002-07-05T07:00Z,3.0,Henderson,NV,USA,,,,2022.0,2.0,37.0,SAC,DAL,2025-10-11T21:14:14.357443,,0
4432811,nba,Josh Green,Josh,Green,SG,10.0,True,200.0,77.0,24.0,2000-11-16T08:00Z,5.0,Sydney,NSW,Australia,2020.0,Arizona,collegeAthlete,2020.0,1.0,18.0,DAL,CHA,2025-10-11T21:14:14.357443,12.0,0
4397014,nba,Quentin Grimes,Quentin,Grimes,SG,5.0,True,210.0,76.0,25.0,2000-05-08T07:00Z,3.0,The Woodlands,TX,USA,,Houston,direct,2021.0,1.0,25.0,LAC,PHI,2025-10-11T21:14:14.357443,248.0,0
3992,nba,James Harden,James,Harden,SG,1.0,True,220.0,77.0,36.0,1989-08-26T07:00Z,16.0,Los Angeles,CA,USA,2009.0,Arizona State,collegeAthlete,2009.0,1.0,3.0,OKC,LAC,2025-10-11T21:14:14.357443,9.0,0
2528210,nba,Tim Hardaway Jr.,Tim,Hardaway Jr.,SF,10.0,True,205.0,77.0,33.0,1992-03-16T08:00Z,12.0,Alameda,CA,USA,2013.0,Michigan,collegeAthlete,2013.0,1.0,24.0,NY,DEN,2025-10-11T21:14:14.357443,130.0,0
5217746,nba,Yang Hansen,Yang,Hansen,C,16.0,True,260.0,85.0,20.0,2005-06-26T07:00Z,,,,,,,,2025.0,1.0,16.0,MEM,POR,2025-10-11T21:14:14.357443,,0
4701225,nba,PJ Hall,PJ,Hall,C,16.0,True,245.0,82.0,23.0,2002-02-21T08:00Z,1.0,Spartanburg,SC,USA,,Clemson,collegeAthlete,,,,,MEM,2025-10-11T21:14:14.357443,228.0,0
4396993,nba,Tyrese Haliburton,Tyrese,Haliburton,PG,0.0,True,185.0,77.0,25.0,2000-02-29T08:00Z,5.0,Oshkosh,WI,USA,2020.0,Iowa State,collegeAthlete,2020.0,1.0,12.0,SAC,IND,2025-10-11T21:14:14.357443,66.0,0
4066648,nba,Rui Hachimura,Rui,Hachimura,PF,28.0,True,230.0,80.0,27.0,1998-02-08T08:00Z,6.0,Toyama,,Japan,2019.0,Gonzaga,collegeAthlete,2019.0,1.0,9.0,WSH,LAL,2025-10-11T21:14:14.357443,2250.0,0
4592933,nba,Mouhamadou Gueye,Mouhamadou,Gueye,F,16.0,True,210.0,81.0,27.0,1998-07-06T07:00Z,1.0,Staten Island,NY,USA,,Pittsburgh,collegeAthlete,,,,,CHI,2025-10-11T21:14:14.357443,221.0,0
4431973,nba,Caleb Grill,Caleb,Grill,G,,False,205.0,75.0,25.0,2000-06-15T07:00Z,,Wichita,KS,USA,,Missouri,collegeAthlete,,,,,CHI,2025-10-11T21:14:14.357443,142.0,0
3209,nba,Jeff Green,Jeff,Green,PF,32.0,True,235.0,80.0,39.0,1986-08-28T07:00Z,17.0,Hyattsville,MD,USA,2007.0,Georgetown,collegeAthlete,2007.0,1.0,5.0,BOS,HOU,2025-10-11T21:14:14.357443,46.0,0
5174563,nba,Kyshawn George,Kyshawn,George,F,18.0,True,200.0,80.0,21.0,2003-12-12T08:00Z,1.0,Monthey,,Switzerland,,Miami,collegeAthlete,2024.0,1.0,24.0,NY,WSH,2025-10-11T21:14:14.357443,2390.0,0
4278402,nba,Jordan Goodwin,Jordan,Goodwin,G,23.0,True,200.0,76.0,26.0,1998-10-23T07:00Z,4.0,Centreville,IL,USA,,Saint Louis,collegeAthlete,,,,,PHX,2025-10-11T21:14:14.357443,139.0,0
2596112,nba,Javonte Green,Javonte,Green,G,31.0,True,205.0,77.0,32.0,1993-07-23T07:00Z,6.0,Petersburg,VA,USA,2019.0,Radford,collegeAthlete,,,,,DET,2025-10-11T21:14:14.357443,2515.0,0
4437244,nba,Jalen Green,Jalen,Green,SG,4.0,True,186.0,76.0,23.0,2002-02-09T08:00Z,4.0,Merced,CA,USA,,,,2021.0,1.0,2.0,HOU,PHX,2025-10-11T21:14:14.357443,,0
4397475,nba,AJ Green,AJ,Green,G,20.0,True,190.0,76.0,26.0,1999-09-27T07:00Z,3.0,Cedar Falls,IA,USA,,Northern Iowa,collegeAthlete,,,,,MIL,2025-10-11T21:14:14.357443,2460.0,0
5176420,nba,Hayden Gray,Hayden,Gray,G,,False,190.0,76.0,22.0,2003-05-11T07:00Z,,San Diego,CA,USA,,UC San Diego,collegeAthlete,,,,,BOS,2025-10-11T21:14:14.357443,28.0,0
2991070,nba,Jerami Grant,Jerami,Grant,SF,9.0,True,210.0,79.0,31.0,1994-03-12T08:00Z,11.0,Portland,OR,USA,2014.0,Syracuse,collegeAthlete,2014.0,2.0,39.0,PHI,POR,2025-10-11T21:14:14.357443,183.0,0
4708972,nba,Jazian Gortman,Jazian,Gortman,G,14.0,True,175.0,73.0,22.0,2003-03-14T08:00Z,1.0,,,,,,,,,,,OKC,2025-10-11T21:14:14.357443,,0
3431,nba,Eric Gordon,Eric,Gordon,SG,23.0,True,215.0,75.0,36.0,1988-12-25T08:00Z,17.0,Indianapolis,IN,USA,2008.0,Indiana,collegeAthlete,2008.0,1.0,7.0,LAC,PHI,2025-10-11T21:14:14.357443,84.0,0
3064290,nba,Aaron Gordon,Aaron,Gordon,PF,32.0,True,235.0,80.0,30.0,1995-09-16T07:00Z,11.0,San Jose,CA,USA,2014.0,Arizona,collegeAthlete,2014.0,1.0,4.0,ORL,DEN,2025-10-11T21:14:14.357443,12.0,0
5175647,nba,Hugo Gonzalez,Hugo,Gonzalez,G,28.0,True,205.0,78.0,19.0,2006-02-05T08:00Z,,,,,,,,2025.0,1.0,28.0,BOS,BOS,2025-10-11T21:14:14.357443,,0
4251,nba,Paul George,Paul,George,F,8.0,True,220.0,80.0,35.0,1990-05-02T07:00Z,15.0,Palmdale,CA,USA,2010.0,Fresno State,collegeAthlete,2010.0,1.0,10.0,IND,PHI,2025-10-11T21:14:14.357443,278.0,0
4700818,nba,Vladislav Goldin,Vladislav,Goldin,C,50.0,True,250.0,85.0,24.0,2001-05-12T07:00Z,,Nalchick,,Russia,,Michigan,direct,,,,,MIA,2025-10-11T21:14:14.357443,130.0,0
3032976,nba,Rudy Gobert,Rudy,Gobert,C,27.0,True,258.0,85.0,33.0,1992-06-26T07:00Z,12.0,,,France,2013.0,,,2013.0,1.0,27.0,DEN,MIN,2025-10-11T21:14:14.357443,,0
4278585,nba,Collin Gillespie,Collin,Gillespie,G,12.0,True,195.0,73.0,26.0,1999-06-25T07:00Z,3.0,Huntingdon Valley,PA,USA,,Villanova,collegeAthlete,,,,,PHX,2025-10-11T21:14:14.357443,222.0,0
2581184,nba,Anthony Gill,Anthony,Gill,PF,16.0,True,230.0,80.0,32.0,1992-10-17T07:00Z,5.0,High Point,NC,USA,2020.0,Virginia,collegeAthlete,,,,,WSH,2025-10-11T21:14:14.357443,258.0,0
4278073,nba,Shai Gilgeous-Alexander,Shai,Gilgeous-Alexander,PG,2.0,True,195.0,78.0,27.0,1998-07-12T07:00Z,7.0,Toronto,ON,Canada,2018.0,Kentucky,collegeAthlete,2018.0,1.0,11.0,CHA,OKC,2025-10-11T21:14:14.357443,96.0,0
4585618,nba,Keshon Gilbert,Keshon,Gilbert,G,55.0,True,200.0,76.0,22.0,2003-06-30T07:00Z,,Saint Louis,MO,USA,,Iowa State,collegeAthlete,,,,,WSH,2025-10-11T21:14:14.357443,66.0,0
4871145,nba,Josh Giddey,Josh,Giddey,SG,3.0,True,216.0,80.0,23.0,2002-10-10T07:00Z,4.0,,,,,,,2021.0,1.0,6.0,OKC,CHI,2025-10-11T21:14:14.357443,,0
3986,nba,Taj Gibson,Taj,Gibson,F,67.0,False,232.0,81.0,40.0,1985-06-24T07:00Z,15.0,Brooklyn,NY,USA,2009.0,USC,collegeAthlete,2009.0,1.0,26.0,CHI,CHA,2025-10-11T21:14:14.357443,30.0,0
4432996,nba,Quincy Guerrier,Quincy,Guerrier,F,13.0,False,220.0,80.0,26.0,1999-05-13T07:00Z,,Montreal,PQ,Canada,,Illinois,collegeAthlete,,,,,TOR,2025-10-11T21:14:14.357443,356.0,0
4433627,nba,Keyonte George,Keyonte,George,G,3.0,True,185.0,76.0,21.0,2003-11-08T08:00Z,2.0,Lewisville,TX,USA,,Baylor,collegeAthlete,2023.0,1.0,16.0,UTAH,UTAH,2025-10-11T21:14:14.357443,239.0,0
5041939,nba,Cooper Flagg,Cooper,Flagg,F,32.0,True,205.0,81.0,18.0,2006-12-21T08:00Z,,Newport,ME,USA,,Duke,collegeAthlete,2025.0,1.0,1.0,DAL,DAL,2025-10-11T21:14:14.357443,150.0,0
4432869,nba,Zach Freemantle,Zach,Freemantle,F,,False,227.0,81.0,24.0,2000-10-18T07:00Z,,Teaneck,NJ,USA,,Xavier,collegeAthlete,,,,,LAC,2025-10-11T21:14:14.357443,2752.0,0
4592699,nba,Enrique Freeman,Enrique,Freeman,F,25.0,True,225.0,79.0,25.0,2000-07-29T07:00Z,1.0,Cleveland,OH,USA,,Akron,collegeAthlete,2024.0,2.0,50.0,IND,MIN,2025-10-11T21:14:14.357443,2006.0,0
4396907,nba,Darius Garland,Darius,Garland,PG,10.0,True,192.0,73.0,25.0,2000-01-26T08:00Z,6.0,Gary,IN,USA,2019.0,Vanderbilt,collegeAthlete,2019.0,1.0,5.0,CLE,CLE,2025-10-11T21:14:14.357443,238.0,0
4431772,nba,Myron Gardner,Myron,Gardner,F,15.0,True,220.0,78.0,24.0,2001-05-21T07:00Z,,Detroit,MI,USA,,Little Rock,collegeAthlete,,,,,MIA,2025-10-11T21:14:14.357443,2031.0,0
4432188,nba,Dawson Garcia,Dawson,Garcia,F,,True,234.0,83.0,24.0,2001-09-20T07:00Z,,Savage,MN,USA,,Minnesota,collegeAthlete,,,,,DET,2025-10-11T21:14:14.357443,135.0,0
4066257,nba,Gorjok Gak,Gorjok,Gak,C,12.0,True,235.0,83.0,,,,Sydney,NSW,Australia,,California Baptist,collegeAthlete,,,,,,2025-10-11T21:14:14.357443,2856.0,0
4278049,nba,Daniel Gafford,Daniel,Gafford,C,21.0,True,265.0,82.0,27.0,1998-10-01T07:00Z,6.0,El Dorado,AR,USA,2019.0,Arkansas,collegeAthlete,2019.0,2.0,38.0,CHI,DAL,2025-10-11T21:14:14.357443,8.0,0
5157066,nba,Johnny Furphy,Johnny,Furphy,F,12.0,True,195.0,79.0,20.0,2004-12-07T08:00Z,1.0,Melbourne,VIC,Australia,,Kansas,collegeAthlete,2024.0,2.0,35.0,SA,IND,2025-10-11T21:14:14.357443,2305.0,0
4066636,nba,Markelle Fultz,Markelle,Fultz,PG,20.0,False,209.0,76.0,27.0,1998-05-29T07:00Z,7.0,Upper Marlboro,MD,USA,2017.0,Washington,collegeAthlete,2017.0,1.0,1.0,PHI,SAC,2025-10-11T21:14:14.357443,264.0,0
5091711,nba,Owen Foxwell,Owen,Foxwell,G,30.0,True,,,,,,,,,,,,,,,,,2025-10-11T21:14:14.357443,,0
4684793,nba,Kyle Filipowski,Kyle,Filipowski,F,22.0,True,250.0,83.0,21.0,2003-11-07T08:00Z,1.0,Westtown,NY,USA,,Duke,collegeAthlete,2024.0,2.0,32.0,UTAH,UTAH,2025-10-11T21:14:14.357443,150.0,0
2578185,nba,Dorian Finney-Smith,Dorian,Finney-Smith,PF,2.0,True,220.0,79.0,32.0,1993-05-04T07:00Z,9.0,Portsmouth,VA,USA,2016.0,Florida,collegeAthlete,,,,,HOU,2025-10-11T21:14:14.357443,57.0,0
5311924,nba,Austin Foxwell,Austin,Foxwell,G,15.0,True,,,,,,,,,,,,,,,,,2025-10-11T21:14:14.357443,,0
4066259,nba,De'Aaron Fox,De'Aaron,Fox,PG,4.0,True,185.0,75.0,27.0,1997-12-20T08:00Z,8.0,Houston,TX,USA,2017.0,Kentucky,collegeAthlete,2017.0,1.0,5.0,SAC,SA,2025-10-11T21:14:14.357443,96.0,0
4702876,nba,Daniel Foster,Daniel,Foster,G,11.0,True,215.0,78.0,,,,Melbourne,VIC,Australia,,Nevada,collegeAthlete,,,,,,2025-10-11T21:14:14.357443,2440.0,0
3899664,nba,Simone Fontecchio,Simone,Fontecchio,F,0.0,True,209.0,79.0,29.0,1995-12-09T08:00Z,3.0,L'aquila,,Italy,,,,,,,,MIA,2025-10-11T21:14:14.357443,,0
5165257,nba,Trentyn Flowers,Trentyn,Flowers,G,9.0,True,185.0,81.0,20.0,2005-03-08T08:00Z,1.0,,,,,,,,,,,LAC,2025-10-11T21:14:14.357443,,0
5105977,nba,Rasheer Fleming,Rasheer,Fleming,F,20.0,True,240.0,81.0,21.0,2004-07-10T07:00Z,,Camden,NJ,USA,,Saint Joseph's,collegeAthlete,2025.0,2.0,31.0,MIN,PHX,2025-10-11T21:14:14.357443,2603.0,0
4397654,nba,Adam Flagler,Adam,Flagler,G,14.0,True,180.0,75.0,25.0,1999-12-01T08:00Z,2.0,Duluth,GA,USA,,Baylor,collegeAthlete,,,,,SA,2025-10-11T21:14:14.357443,239.0,0
4277892,nba,Marcus Garrett,Marcus,Garrett,G,28.0,False,205.0,77.0,26.0,1998-11-09T08:00Z,,Dallas,TX,USA,,Kansas,collegeAthlete,,,,,CHA,2025-10-11T21:14:14.357443,2305.0,0
3102528,nba,Dante Exum,Dante,Exum,G,0.0,True,214.0,77.0,30.0,1995-07-13T07:00Z,9.0,Melbourne,VIC,Australia,2014.0,,,2014.0,1.0,5.0,UTAH,DAL,2025-10-11T21:14:14.357443,,0
4277951,nba,Luka Garza,Luka,Garza,C,52.0,True,243.0,82.0,26.0,1998-12-27T08:00Z,4.0,Washington,DC,USA,,Iowa,collegeAthlete,2021.0,2.0,52.0,DET,BOS,2025-10-11T21:14:14.357443,2294.0,0
4397693,nba,Kessler Edwards,Kessler,Edwards,F,,True,203.0,79.0,25.0,2000-08-09T07:00Z,4.0,Rancho Cucamonga,CA,USA,,Pepperdine,collegeAthlete,2021.0,2.0,44.0,BKN,DEN,2025-10-11T21:14:14.357443,2492.0,0
4711297,nba,Justin Edwards,Justin,Edwards,F,11.0,True,203.0,79.0,21.0,2003-12-16T08:00Z,1.0,Philadelphia,PA,USA,,Kentucky,collegeAthlete,,,,,PHI,2025-10-11T21:14:14.357443,96.0,0
4597865,nba,Tosan Evbuomwan,Tosan,Evbuomwan,F,20.0,True,217.0,79.0,24.0,2001-02-16T08:00Z,2.0,Newcastle,,England,,Princeton,collegeAthlete,,,,,NY,2025-10-11T21:14:14.357443,163.0,0
3914285,nba,Drew Eubanks,Drew,Eubanks,PF,19.0,True,245.0,82.0,28.0,1997-02-01T08:00Z,7.0,Troutdale,OR,USA,2018.0,Oregon State,collegeAthlete,,,,,SAC,2025-10-11T21:14:14.357443,204.0,0
4432887,nba,Tyson Etienne,Tyson,Etienne,G,10.0,True,200.0,74.0,26.0,1999-09-17T07:00Z,,Englewood,NJ,USA,,Wichita State,collegeAthlete,,,,,BKN,2025-10-11T21:14:14.357443,2724.0,0
5242496,nba,Noa Essengue,Noa,Essengue,F,24.0,True,194.0,80.0,18.0,2006-12-18T08:00Z,,,,,,,,2025.0,1.0,12.0,CHI,CHI,2025-10-11T21:14:14.357443,,0
4431734,nba,Tristan Enaruna,Tristan,Enaruna,F,21.0,True,220.0,80.0,24.0,2001-06-26T07:00Z,,Almere,,Netherlands,,Cleveland State,collegeAthlete,,,,,CLE,2025-10-11T21:14:14.357443,325.0,0
3059318,nba,Joel Embiid,Joel,Embiid,C,21.0,True,280.0,84.0,31.0,1994-03-16T08:00Z,11.0,Yaounde,,Cameroon,2016.0,Kansas,collegeAthlete,2014.0,1.0,3.0,PHI,PHI,2025-10-11T21:14:14.357443,2305.0,0
4702177,nba,Keon Ellis,Keon,Ellis,G,23.0,True,175.0,76.0,25.0,2000-01-08T08:00Z,3.0,Eustis,FL,USA,,Alabama,collegeAthlete,,,,,SAC,2025-10-11T21:14:14.357443,333.0,0
4431816,nba,Jesse Edwards,Jesse,Edwards,C,14.0,True,236.0,84.0,25.0,2000-03-18T08:00Z,,Amsterdam,,Netherlands,,West Virginia,collegeAthlete,,,,,MEL,2025-10-11T21:14:14.357443,277.0,0
2991139,nba,Kris Dunn,Kris,Dunn,G,8.0,True,205.0,75.0,31.0,1994-03-18T08:00Z,9.0,New London,CT,USA,2016.0,Providence,collegeAthlete,2016.0,1.0,5.0,MIN,LAC,2025-10-11T21:14:14.357443,2507.0,0
5144091,nba,Jeremiah Fears,Jeremiah,Fears,G,0.0,True,182.0,76.0,18.0,2006-10-14T07:00Z,,Joliet,IL,USA,,Oklahoma,collegeAthlete,2025.0,1.0,7.0,NO,NO,2025-10-11T21:14:14.357443,201.0,0
