id,league,fullName,firstName,lastName,position,jersey,active,weight,height,age,dateOfBirth,experience_years,birthCity,birthState,birthCountry,debutYear,college,collegeId,college_source,draftYear,draftRound,draftPick,draftTeam,team,processed_ts,is_latest
5101626,nhl,Brennan Ali,Brennan,Ali,RW,,False,193.0,72.0,21.0,2004-02-09T08:00Z,,Glencoe,IL,USA,,,,,2022,7,212,DET,DET,2025-10-11T22:13:50.013680,1
5132729,nhl,Alexandre Doucet,Alexandre,Doucet,LW,63,False,187.0,72.0,23.0,2002-01-12T08:00Z,,Saint-Laurent,QC,CAN,,,,,,,,,DET,2025-10-11T22:13:50.013680,1
5310889,nhl,Justice Christensen,Justice,Christensen,D,83,False,190.0,69.0,20.0,2005-08-30T07:00Z,,Red Deer,AB,CAN,,,,,,,,,DET,2025-10-11T22:13:50.013680,1
3735,nhl,Patrick Kane,Patrick,Kane,RW,88,True,177.0,70.0,36.0,1988-11-19T08:00Z,19.0,Buffalo,NY,USA,2007.0,,,,2007,1,1,CHI,DET,2025-10-11T22:13:50.013680,1
3822,nhl,James van Riemsdyk,James,van Riemsdyk,LW,21,True,209.0,75.0,36.0,1989-05-04T07:00Z,17.0,Middletown,NJ,USA,2009.0,New Hampshire,160,direct,2007,1,2,PHI,DET,2025-10-11T22:13:50.013680,1
4894422,nhl,Connor Ungar,Connor,Ungar,G,,False,196.0,74.0,23.0,2002-01-12T08:00Z,,Calgary,AB,CAN,,,,,,,,,EDM,2025-10-11T22:13:50.013680,1
5188599,nhl,Emmitt Finnie,Emmitt,Finnie,C,58,True,170.0,72.0,20.0,2005-06-27T07:00Z,,Lethbridge,AB,CAN,,,,,,,,,DET,2025-10-11T22:13:50.013680,1
5216883,nhl,Michael Brandsegg-Nygard,Michael,Brandsegg-Nygard,RW,28,True,198.0,73.0,20.0,2005-10-05T07:00Z,,Oslo,,NOR,,,,,2024,1,15,DET,DET,2025-10-11T22:13:50.013680,1
1971,nhl,Mike Smith,Mike,Smith,G,41,False,220.0,77.0,43.0,1982-03-22T08:00Z,16.0,Kingston,ON,CAN,2006.0,,,,2001,5,161,DAL,EDM,2025-10-11T22:13:50.013680,1
3425,nhl,Kris Russell,Kris,Russell,D,6,False,170.0,70.0,38.0,1987-05-02T07:00Z,15.0,Caroline,AB,CAN,2007.0,,,,2005,3,67,CBJ,EDM,2025-10-11T22:13:50.013680,1
4985,nhl,Colton Sceviour,Colton,Sceviour,C,70,False,190.0,72.0,36.0,1989-04-20T07:00Z,7.0,Red Deer,AB,CAN,2011.0,,,,2007,4,112,DAL,EDM,2025-10-11T22:13:50.013680,1
5268,nhl,Mikko Koskinen,Mikko,Koskinen,G,19,False,202.0,79.0,37.0,1988-07-18T07:00Z,5.0,Vantaa,,FIN,2011.0,,,,2009,2,31,NYI,EDM,2025-10-11T22:13:50.013680,1
2966501,nhl,Ryan Murray,Ryan,Murray,D,28,False,206.0,73.0,32.0,1993-09-27T07:00Z,9.0,Regina,SK,CAN,2013.0,,,,2012,1,2,CBJ,EDM,2025-10-11T22:13:50.013680,1
5103,nhl,Mike Hoffman,Mike,Hoffman,C,68,False,190.0,72.0,35.0,1989-11-24T08:00Z,13.0,Kitchener,ON,CAN,2011.0,,,,2009,5,130,OTT,EDM,2025-10-11T22:13:50.013680,1
5080152,nhl,Marco Kasper,Marco,Kasper,C,92,True,183.0,73.0,21.0,2004-04-08T07:00Z,2.0,Innsbruck,,AUT,,,,,2022,1,8,DET,DET,2025-10-11T22:13:50.013680,1
3025590,nhl,Drake Caggiula,Drake,Caggiula,LW,8,False,176.0,70.0,31.0,1994-06-20T07:00Z,,Pickering,ON,CAN,2016.0,North Dakota,155,direct,,,,,EDM,2025-10-11T22:13:50.013680,1
3904172,nhl,Travis Dermott,Travis,Dermott,D,24,False,202.0,72.0,28.0,1996-12-22T08:00Z,7.0,Newmarket,ON,CAN,2018.0,,,,2015,2,34,TOR,EDM,2025-10-11T22:13:50.013680,1
4419689,nhl,Ethan de Jong,Ethan,de Jong,RW,37,False,180.0,71.0,,,,North Vancouver,BC,CAN,,Quinnipiac,2514,direct,,,,,EDM,2025-10-11T22:13:50.013680,1
4419844,nhl,Cameron Wright,Cameron,Wright,RW,38,False,193.0,73.0,27.0,1998-08-11T07:00Z,,Newmarket,ON,CAN,,Denver,2172,direct,,,,,EDM,2025-10-11T22:13:50.013680,1
4587567,nhl,Connor Corcoran,Connor,Corcoran,D,79,False,185.0,74.0,25.0,2000-08-07T07:00Z,,Markham,ON,CAN,2018.0,,,,2018,5,154,VGK,EDM,2025-10-11T22:13:50.013680,1
4697410,nhl,Jacob Perreault,Jacob,Perreault,RW,44,False,192.0,71.0,23.0,2002-04-15T07:00Z,,Montreal,QC,CAN,2020.0,,,,2020,1,27,ANA,EDM,2025-10-11T22:13:50.013680,1
4755677,nhl,Jasper Weatherby,Jasper,Weatherby,C,15,False,202.0,76.0,27.0,1998-01-22T08:00Z,,Ashland,OR,USA,,North Dakota,155,direct,,,,,EDM,2025-10-11T22:13:50.013680,1
5149192,nhl,Axel Sandin Pellikka,Axel,Sandin Pellikka,D,44,True,176.0,71.0,20.0,2005-03-11T08:00Z,,Gallivare,,SWE,,,,,2023,1,17,DET,DET,2025-10-11T22:13:50.013680,1
5075840,nhl,Elmer Soderblom,Elmer,Soderblom,LW,85,True,246.0,80.0,24.0,2001-07-05T07:00Z,3.0,Gothenburg,,SWE,,,,,2019,6,159,DET,DET,2025-10-11T22:13:50.013680,1
5073,nhl,Travis Hamonic,Travis,Hamonic,D,52,True,195.0,72.0,35.0,1990-08-16T07:00Z,16.0,St. Malo,QC,CAN,2010.0,,,,2008,2,53,NYI,DET,2025-10-11T22:13:50.013680,1
3891922,nhl,Erik Gustafsson,Erik,Gustafsson,D,56,False,189.0,73.0,33.0,1992-03-14T08:00Z,10.0,Nynashamn,,SWE,,,,,,,,,DET,2025-10-11T22:13:50.013680,1
5246,nhl,Ben Chiarot,Ben,Chiarot,D,8,True,224.0,75.0,34.0,1991-05-09T07:00Z,12.0,Hamilton,ON,CAN,2013.0,,,,2009,4,120,ATL,DET,2025-10-11T22:13:50.013680,1
5734,nhl,Cam Talbot,Cam,Talbot,G,39,True,200.0,76.0,38.0,1987-07-05T07:00Z,13.0,Caledonia,ON,CAN,2013.0,Alabama-Huntsville,2008,direct,,,,,DET,2025-10-11T22:13:50.013680,1
5763,nhl,Justin Holl,Justin,Holl,D,3,True,194.0,76.0,33.0,1992-01-30T08:00Z,8.0,Shorewood,MN,USA,2018.0,Minnesota,135,direct,2010,2,54,CHI,DET,2025-10-11T22:13:50.013680,1
2590824,nhl,John Gibson,John,Gibson,G,36,True,214.0,74.0,32.0,1993-07-14T07:00Z,12.0,Pittsburgh,PA,USA,2014.0,,,,2011,2,39,ANA,DET,2025-10-11T22:13:50.013680,1
3041995,nhl,J.T. Compher,J.T.,Compher,LW,37,True,190.0,72.0,30.0,1995-04-08T07:00Z,10.0,Northbrook,IL,USA,2017.0,Michigan,130,direct,2013,2,35,BUF,DET,2025-10-11T22:13:50.013680,1
3042114,nhl,Andrew Copp,Andrew,Copp,C,18,True,203.0,73.0,31.0,1994-07-08T07:00Z,11.0,Ann Arbor,MI,USA,2015.0,Michigan,130,direct,2013,4,104,WPG,DET,2025-10-11T22:13:50.013680,1
3114755,nhl,Dylan Larkin,Dylan,Larkin,C,71,True,199.0,73.0,29.0,1996-07-30T07:00Z,11.0,Waterford,MI,USA,2015.0,Michigan,130,direct,2014,1,15,DET,DET,2025-10-11T22:13:50.013680,1
3942043,nhl,Mason Appleton,Mason,Appleton,C,22,True,194.0,74.0,29.0,1996-01-15T08:00Z,8.0,Green Bay,WI,USA,2018.0,Michigan State,127,direct,2015,6,168,WPG,DET,2025-10-11T22:13:50.013680,1
4874720,nhl,Simon Edvinsson,Simon,Edvinsson,D,77,True,209.0,78.0,22.0,2003-02-05T08:00Z,3.0,Onsala,,SWE,,,,,2021,1,6,DET,DET,2025-10-11T22:13:50.013680,1
4063433,nhl,Alex DeBrincat,Alex,DeBrincat,RW,93,True,180.0,68.0,27.0,1997-12-18T08:00Z,9.0,Farmington Hills,MI,USA,2017.0,,,,2016,2,39,CHI,DET,2025-10-11T22:13:50.013680,1
4233576,nhl,Michael Rasmussen,Michael,Rasmussen,C,27,True,220.0,78.0,26.0,1999-04-17T07:00Z,7.0,Surrey,BC,CAN,2018.0,,,,2017,1,9,DET,DET,2025-10-11T22:13:50.013680,1
4352798,nhl,Jacob Bernard-Docker,Jacob,Bernard-Docker,D,25,True,198.0,73.0,25.0,2000-06-30T07:00Z,4.0,Canmore,AB,CAN,2018.0,,,,2018,1,26,OTT,DET,2025-10-11T22:13:50.013680,1
4378660,nhl,Jonatan Berggren,Jonatan,Berggren,RW,48,True,197.0,71.0,25.0,2000-07-16T07:00Z,4.0,Uppsala,,SWE,,,,,,,,,DET,2025-10-11T22:13:50.013680,1
4565227,nhl,Moritz Seider,Moritz,Seider,D,53,True,205.0,75.0,24.0,2001-04-06T07:00Z,5.0,Zell,,GER,2019.0,,,,2019,1,6,DET,DET,2025-10-11T22:13:50.013680,1
4565282,nhl,Albert Johansson,Albert,Johansson,D,20,True,168.0,72.0,24.0,2001-01-04T08:00Z,2.0,Karlstad,,SWE,,,,,,,,,DET,2025-10-11T22:13:50.013680,1
4697385,nhl,Lucas Raymond,Lucas,Raymond,LW,23,True,188.0,71.0,23.0,2002-03-28T08:00Z,5.0,Goteborg,,SWE,2020.0,,,,2020,1,4,DET,DET,2025-10-11T22:13:50.013680,1
2590847,nhl,Jesper Fast,Jesper,Fast,RW,71,False,191.0,73.0,33.0,1991-12-02T08:00Z,6.0,Nassjo,,SWE,2013.0,,,,2010,6,157,NYR,CAR,2025-10-11T22:13:50.013680,1
3114983,nhl,Brendan Lemieux,Brendan,Lemieux,LW,22,False,215.0,73.0,29.0,1996-03-15T08:00Z,7.0,Denver,CO,USA,2017.0,,,,2014,2,31,BUF,CAR,2025-10-11T22:13:50.013680,1
3151168,nhl,William Lagesson,William,Lagesson,D,84,False,211.0,74.0,29.0,1996-02-22T08:00Z,8.0,Gothenburg,,SWE,2019.0,Massachusetts,113,direct,2014,4,91,EDM,DET,2025-10-11T22:13:50.013680,1
2273,nhl,Corey Perry,Corey,Perry,RW,10,False,208.0,75.0,40.0,1985-05-16T07:00Z,19.0,Peterborough,ON,CAN,2005.0,,,,2003,1,28,ANA,LA,2025-10-11T22:13:50.013680,1
5137078,nhl,Keaton Mastrodonato,Keaton,Mastrodonato,D,,False,210.0,73.0,25.0,2000-09-24T07:00Z,,Powell River,BC,CAN,,Canisius,2099,direct,,,,,LA,2025-10-11T22:13:50.013680,1
5149241,nhl,Jakub Dvorak,Jakub,Dvorak,D,51,False,210.0,77.0,20.0,2005-05-25T07:00Z,,Liberec,,Czechoslovakia,,,,,2023,2,54,LA,LA,2025-10-11T22:13:50.013680,1
5172807,nhl,Koehn Ziemmer,Koehn,Ziemmer,RW,89,False,202.0,72.0,20.0,2004-12-08T08:00Z,,Mayerthorpe,AB,CAN,,,,,,,,,LA,2025-10-11T22:13:50.013680,1
5188497,nhl,Ryan Conmy,Ryan,Conmy,D,,False,,,,,,,,,,,,,,,,,LA,2025-10-11T22:13:50.013680,1
5188566,nhl,Kirill Kirsanov,Kirill,Kirsanov,D,78,False,,,,,,,,,,,,,,,,,LA,2025-10-11T22:13:50.013680,1
5188568,nhl,Kaleb Lawrence,Kaleb,Lawrence,C,88,False,230.0,79.0,22.0,2003-01-10T08:00Z,,Ottawa,ON,CAN,,,,,,,,,LA,2025-10-11T22:13:50.013680,1
5188575,nhl,Otto Salin,Otto,Salin,D,60,False,192.0,71.0,21.0,2004-03-07T08:00Z,,Helsinki,,FIN,,,,,,,,,LA,2025-10-11T22:13:50.013680,1
5188584,nhl,Aatu Jamsen,Aatu,Jamsen,RW,74,False,154.0,73.0,23.0,2002-07-22T07:00Z,,,,,,,,,,,,,LA,2025-10-11T22:13:50.013680,1
5188589,nhl,Hampton Slukynsky,Hampton,Slukynsky,G,0,False,185.0,74.0,,,,Warroad,MN,USA,,,,,,,,,LA,2025-10-11T22:13:50.013680,1
5188646,nhl,Jack Sparkes,Jack,Sparkes,D,,False,,80.0,,,,Ottawa,ON,CAN,,,,,,,,,LA,2025-10-11T22:13:50.013680,1
5206854,nhl,Jack Millar,Jack,Millar,D,50,False,220.0,77.0,24.0,2000-11-30T08:00Z,,Westminster,CO,USA,,Colorado College,2144,direct,,,,,LA,2025-10-11T22:13:50.013680,1
5216895,nhl,Liam Greentree,Liam,Greentree,RW,64,False,207.0,74.0,19.0,2006-01-01T08:00Z,,Oshawa,ON,CAN,,,,,2024,1,26,LA,LA,2025-10-11T22:13:50.013680,1
5216932,nhl,Carter George,Carter,George,G,40,False,194.0,73.0,19.0,2006-05-20T07:00Z,,Thunder Bay,ON,CAN,,,,,2024,2,57,LA,LA,2025-10-11T22:13:50.013680,1
5238143,nhl,Jared Woolley,Jared,Woolley,D,80,False,214.0,76.0,,,,Oshawa,ON,CAN,,,,,,,,,LA,2025-10-11T22:13:50.013680,1
5291969,nhl,Henry Brzustewicz,Henry,Brzustewicz,D,68,False,203.0,74.0,18.0,2007-02-09T08:00Z,,Washington,MI,USA,,,,,2025,1,31,LA,LA,2025-10-11T22:13:50.013680,1
3183,nhl,Anze Kopitar,Anze,Kopitar,C,11,True,225.0,75.0,38.0,1987-08-24T07:00Z,20.0,Jesenice,,YUG,2006.0,,,,2005,1,11,LA,LA,2025-10-11T22:13:50.013680,1
3995,nhl,Drew Doughty,Drew,Doughty,D,8,True,210.0,73.0,35.0,1989-12-08T08:00Z,18.0,London,ON,CAN,2008.0,,,,2008,1,2,LA,LA,2025-10-11T22:13:50.013680,1
5104200,nhl,Jared Wright,Jared,Wright,RW,53,False,195.0,73.0,22.0,2002-11-22T08:00Z,,Burnsville,MN,USA,,,,,,,,,LA,2025-10-11T22:13:50.013680,1
5104191,nhl,Braden Doyle,Braden,Doyle,D,,False,162.0,71.0,24.0,2001-08-24T07:00Z,,Beverly,MA,USA,,,,,,,,,LA,2025-10-11T22:13:50.013680,1
5104190,nhl,Kenny Connors,Kenny,Connors,C,34,False,207.0,74.0,22.0,2003-03-10T08:00Z,,Glen Mills,PA,USA,,,,,,,,,LA,2025-10-11T22:13:50.013680,1
4587583,nhl,Isaiah Saville,Isaiah,Saville,G,31,False,193.0,73.0,25.0,2000-09-21T07:00Z,,Anchorage,AK,USA,,Omaha,2437,direct,,,,,LA,2025-10-11T22:13:50.013680,1
3069340,nhl,Jacob Doty,Jacob,Doty,C,76,False,223.0,75.0,32.0,1993-06-19T07:00Z,,Denver,CO,USA,,,,,,,,,LA,2025-10-11T22:13:50.013680,1
3150480,nhl,Joe Hicketts,Joe,Hicketts,D,27,False,180.0,68.0,29.0,1996-05-04T07:00Z,,Kamloops,BC,CAN,2018.0,,,,,,,,LA,2025-10-11T22:13:50.013680,1
3942352,nhl,Glenn Gawdin,Glenn,Gawdin,C,57,False,191.0,73.0,28.0,1997-03-25T08:00Z,,Richmond,BC,CAN,2015.0,,,,2015,4,116,STL,LA,2025-10-11T22:13:50.013680,1
4024886,nhl,Logan Brown,Logan,Brown,C,92,False,220.0,78.0,27.0,1998-03-05T08:00Z,,Raleigh,NC,USA,2017.0,,,,2016,1,11,OTT,LA,2025-10-11T22:13:50.013680,1
4378682,nhl,Akil Thomas,Akil,Thomas,C,26,False,195.0,72.0,25.0,2000-01-02T08:00Z,,Toronto,ON,CAN,2018.0,,,,2018,2,51,LA,LA,2025-10-11T22:13:50.013680,1
4392658,nhl,Alexander Dergachyov,Alexander,Dergachyov,D,,False,,,,,,,,,,,,,,,,,LA,2025-10-11T22:13:50.013680,1
4565279,nhl,Samuel Bolduc,Samuel,Bolduc,D,58,False,220.0,76.0,24.0,2000-12-09T08:00Z,2.0,Laval,QC,CAN,2019.0,,,,2019,2,57,NYI,LA,2025-10-11T22:13:50.013680,1
4588042,nhl,Cole Guttman,Cole,Guttman,C,82,False,167.0,69.0,26.0,1999-04-06T07:00Z,2.0,Northridge,CA,USA,,,,,,,,,LA,2025-10-11T22:13:50.013680,1
5103541,nhl,Angus Booth,Angus,Booth,D,81,False,176.0,72.0,21.0,2004-04-27T07:00Z,,Montreal,QC,CAN,,,,,,,,,LA,2025-10-11T22:13:50.013680,1
4588176,nhl,Bulat Shafigullin,Bulat,Shafigullin,D,,False,,,,,,,,,,,,,,,,,LA,2025-10-11T22:13:50.013680,1
4697667,nhl,Martin Chromiak,Martin,Chromiak,RW,42,False,187.0,72.0,23.0,2002-08-20T07:00Z,,Ilava,,Czechoslovakia,,,,,2020,5,128,LA,LA,2025-10-11T22:13:50.013680,1
4781548,nhl,Erik Portillo,Erik,Portillo,G,1,False,220.0,78.0,25.0,2000-09-03T07:00Z,,Gothenburg,,SWE,,Michigan,130,direct,,,,,LA,2025-10-11T22:13:50.013680,1
4781650,nhl,Taylor Ward,Taylor,Ward,RW,52,False,207.0,74.0,27.0,1998-03-31T08:00Z,,Kelowna,BC,CAN,,Omaha,2437,direct,,,,,LA,2025-10-11T22:13:50.013680,1
4874884,nhl,Francesco Pinelli,Francesco,Pinelli,C,73,False,185.0,72.0,22.0,2003-04-11T07:00Z,,Hamilton,ON,CAN,,,,,2021,2,42,LA,LA,2025-10-11T22:13:50.013680,1
4996314,nhl,Jack Hughes,Jack,Hughes,D,,False,169.0,72.0,21.0,2003-11-02T08:00Z,,Westwood,MA,USA,,Northeastern,111,direct,2022,2,51,LA,LA,2025-10-11T22:13:50.013680,1
4997131,nhl,Andre Lee,Andre,Lee,LW,47,False,206.0,77.0,25.0,2000-07-26T07:00Z,,Karlstad,,SWE,,UMass Lowell,2349,direct,2019,7,188,LA,LA,2025-10-11T22:13:50.013680,1
5738,nhl,Brian Dumoulin,Brian,Dumoulin,D,2,True,214.0,76.0,34.0,1991-09-06T07:00Z,11.0,Biddeford,ME,USA,2013.0,Boston College,103,direct,2009,2,51,CAR,LA,2025-10-11T22:13:50.013680,1
2562596,nhl,Joel Armia,Joel,Armia,RW,40,True,216.0,75.0,32.0,1993-05-31T07:00Z,11.0,Pori,,FIN,2014.0,,,,2011,1,16,BUF,LA,2025-10-11T22:13:50.013680,1
2562602,nhl,Phillip Danault,Phillip,Danault,C,24,True,200.0,73.0,32.0,1993-02-24T08:00Z,11.0,Victoriaville,BC,CAN,2014.0,,,,2011,1,26,CHI,LA,2025-10-11T22:13:50.013680,1
5188475,nhl,Jake Karabela,Jake,Karabela,C,95,False,,,,,,,,,,,,,,,,,DAL,2025-10-11T22:13:50.013680,1
3037290,nhl,Michael Raffl,Michael,Raffl,LW,18,False,200.0,72.0,36.0,1988-12-01T08:00Z,9.0,Villach,,AUT,2013.0,,,,,,,,DAL,2025-10-11T22:13:50.013680,1
5207357,nhl,Luke Krys,Luke,Krys,D,,False,185.0,74.0,25.0,2000-09-27T07:00Z,,,,,,,,,,,,,DAL,2025-10-11T22:13:50.013680,1
4712026,nhl,Jerad Rosburg,Jerad,Rosburg,D,39,False,200.0,73.0,29.0,1996-06-18T07:00Z,,Clarksville,MD,USA,,Michigan State,127,direct,,,,,DAL,2025-10-11T22:13:50.013680,1
4895340,nhl,Artyom Grushnikov,Artyom,Grushnikov,D,59,False,194.0,73.0,22.0,2003-03-20T08:00Z,,Voskresensk,,USSR,,,,,,,,,DAL,2025-10-11T22:13:50.013680,1
2563047,nhl,Magnus Hellberg,Magnus,Hellberg,G,33,False,220.0,78.0,34.0,1991-04-04T08:00Z,3.0,Uppsala,,SWE,2013.0,,,,2011,2,38,NSH,DAL,2025-10-11T22:13:50.013680,1
4587603,nhl,Anthony Romano,Anthony,Romano,C,,False,,,25.0,2000-10-07T07:00Z,,,,,,,,,,,,,DAL,2025-10-11T22:13:50.013680,1
4712030,nhl,Mathias Emilio Pettersen,Mathias Emilio,Pettersen,C,37,False,170.0,70.0,25.0,2000-04-03T07:00Z,,Aalesund,,NOR,,,,,,,,,DAL,2025-10-11T22:13:50.013680,1
5188576,nhl,Brad Gardiner,Brad,Gardiner,C,45,False,,,,,,,,,,,,,,,,,DAL,2025-10-11T22:13:50.013680,1
5075,nhl,Braden Holtby,Braden,Holtby,G,70,False,211.0,74.0,36.0,1989-09-16T07:00Z,12.0,Lloydminster,SK,CAN,2010.0,,,,2008,4,93,WSH,DAL,2025-10-11T22:13:50.013680,1
5188598,nhl,Albert Sjoberg,Albert,Sjoberg,RW,73,False,,,,,,,,,,,,,,,,,DAL,2025-10-11T22:13:50.013680,1
5137011,nhl,Chase Wheatcroft,Chase,Wheatcroft,C,48,True,175.0,74.0,23.0,2002-05-28T07:00Z,,Calgary,AB,CAN,,,,,,,,,DAL,2025-10-11T22:13:50.013680,1
5173498,nhl,Kyle McDonald,Kyle,McDonald,RW,40,True,223.0,76.0,23.0,2002-02-05T08:00Z,,Ottawa,ON,CAN,,,,,,,,,DAL,2025-10-11T22:13:50.013680,1
5229177,nhl,Luke Krys,Luke,Krys,D,36,True,185.0,74.0,25.0,2000-09-27T07:00Z,,Ridgefield,CT,USA,,,,,,,,,DAL,2025-10-11T22:13:50.013680,1
3998,nhl,Jamie Benn,Jamie,Benn,LW,14,True,206.0,75.0,36.0,1989-07-18T07:00Z,17.0,Victoria,BC,CAN,2009.0,,,,2007,5,129,DAL,DAL,2025-10-11T22:13:50.013680,1
5161,nhl,Matt Duchene,Matt,Duchene,C,95,True,212.0,71.0,34.0,1991-01-16T08:00Z,17.0,Halliburton,ON,CAN,2009.0,,,,2009,1,3,COL,DAL,2025-10-11T22:13:50.013680,1
5430,nhl,Tyler Seguin,Tyler,Seguin,C,91,True,201.0,74.0,33.0,1992-01-31T08:00Z,15.0,Brampton,ON,CAN,2010.0,,,,2010,1,2,BOS,DAL,2025-10-11T22:13:50.013680,1
3024819,nhl,Riley Barber,Riley,Barber,RW,,False,193.0,72.0,31.0,1994-02-07T08:00Z,4.0,Pittsburgh,PA,USA,2017.0,Miami (OH),193,direct,2012,6,167,WSH,DAL,2025-10-11T22:13:50.013680,1
3249,nhl,Alexander Radulov,Alexander,Radulov,RW,47,False,205.0,73.0,39.0,1986-07-05T07:00Z,9.0,Nizhny Tagil,,USSR,2006.0,,,,2004,1,15,NSH,DAL,2025-10-11T22:13:50.013680,1
2563034,nhl,Joel Edmundson,Joel,Edmundson,D,6,True,221.0,77.0,32.0,1993-06-28T07:00Z,11.0,Brandon,MB,CAN,2015.0,,,,2011,2,46,STL,LA,2025-10-11T22:13:50.013680,1
3151036,nhl,Warren Foegele,Warren,Foegele,LW,37,True,204.0,74.0,29.0,1996-04-01T08:00Z,8.0,Markham,ON,CAN,2018.0,New Hampshire,160,direct,2014,3,67,CAR,LA,2025-10-11T22:13:50.013680,1
2610321,nhl,Darcy Kuemper,Darcy,Kuemper,G,35,True,215.0,77.0,35.0,1990-05-05T07:00Z,13.0,Saskatoon,SK,CAN,2013.0,,,,2006,6,160,MIN,LA,2025-10-11T22:13:50.013680,1
2976843,nhl,Cody Ceci,Cody,Ceci,D,5,True,210.0,75.0,31.0,1993-12-21T08:00Z,13.0,Ottawa,ON,CAN,2013.0,,,,2012,1,15,OTT,LA,2025-10-11T22:13:50.013680,1
3036851,nhl,Anton Forsberg,Anton,Forsberg,G,31,True,198.0,75.0,32.0,1992-11-27T08:00Z,6.0,Harnosand,,SWE,2014.0,,,,2011,7,188,CBJ,LA,2025-10-11T22:13:50.013680,1
3042255,nhl,Kyle Burroughs,Kyle,Burroughs,D,7,True,193.0,72.0,30.0,1995-07-12T07:00Z,5.0,Vancouver,BC,CAN,2013.0,,,,2013,7,196,NYI,LA,2025-10-11T22:13:50.013680,1
3096186,nhl,Trevor Moore,Trevor,Moore,LW,12,True,195.0,71.0,30.0,1995-03-31T08:00Z,8.0,Thousand Oaks,CA,USA,2018.0,Denver,2172,direct,,,,,LA,2025-10-11T22:13:50.013680,1
3114743,nhl,Kevin Fiala,Kevin,Fiala,LW,22,True,205.0,72.0,29.0,1996-07-22T07:00Z,10.0,St. Gallen,,SUI,2015.0,,,,2014,1,11,NSH,LA,2025-10-11T22:13:50.013680,1
3114802,nhl,Adrian Kempe,Adrian,Kempe,RW,9,True,200.0,74.0,29.0,1996-09-13T07:00Z,10.0,Ornskoldsvik,,SWE,2017.0,,,,2014,1,29,LA,LA,2025-10-11T22:13:50.013680,1
4063280,nhl,Jacob Moverare,Jacob,Moverare,D,43,True,210.0,75.0,27.0,1998-08-31T07:00Z,4.0,Ostersund,,SWE,2016.0,,,,2016,4,112,LA,LA,2025-10-11T22:13:50.013680,1
5077308,nhl,Andrei Kuzmenko,Andrei,Kuzmenko,LW,96,True,194.0,71.0,29.0,1996-02-04T08:00Z,4.0,Yakutsk,,RUS,,,,,,,,,LA,2025-10-11T22:13:50.013680,1
4565226,nhl,Alex Turcotte,Alex,Turcotte,C,15,True,185.0,71.0,24.0,2001-02-26T08:00Z,3.0,Island Lake,IL,USA,2019.0,,,,2019,1,5,LA,LA,2025-10-11T22:13:50.013680,1
4588178,nhl,Mikey Anderson,Mikey,Anderson,D,44,True,195.0,72.0,26.0,1999-05-25T07:00Z,6.0,Fridley,MN,USA,2020.0,Minnesota Duluth,134,direct,2017,4,103,LA,LA,2025-10-11T22:13:50.013680,1
4697383,nhl,Quinton Byfield,Quinton,Byfield,RW,55,True,225.0,77.0,23.0,2002-08-19T07:00Z,5.0,Newmarket,ON,CAN,2020.0,,,,2020,1,2,LA,LA,2025-10-11T22:13:50.013680,1
4697725,nhl,Alex Laferriere,Alex,Laferriere,RW,14,True,205.0,73.0,23.0,2001-10-28T07:00Z,3.0,Chatham,NJ,USA,,Harvard,108,direct,,,,,LA,2025-10-11T22:13:50.013680,1
4874722,nhl,Brandt Clarke,Brandt,Clarke,D,92,True,200.0,74.0,22.0,2003-02-09T08:00Z,3.0,Ottawa,ON,CAN,,,,,2021,1,8,LA,LA,2025-10-11T22:13:50.013680,1
4874923,nhl,Samuel Helenius,Samuel,Helenius,C,79,True,201.0,78.0,22.0,2002-11-26T08:00Z,2.0,Jarvenpaa,,FIN,,,,,2021,2,59,LA,LA,2025-10-11T22:13:50.013680,1
4895214,nhl,Jeff Malott,Jeff,Malott,LW,39,True,208.0,77.0,29.0,1996-08-07T07:00Z,2.0,Burlington,ON,CAN,,,,,,,,,LA,2025-10-11T22:13:50.013680,1
3454,nhl,Trevor Lewis,Trevor,Lewis,C,61,False,205.0,73.0,38.0,1987-01-08T08:00Z,16.0,Salt Lake City,UT,USA,2008.0,,,,2006,1,17,LA,LA,2025-10-11T22:13:50.013680,1
5291999,nhl,Vojtech Cihar,Vojtech,Cihar,LW,,False,181.0,72.0,18.0,2007-03-29T07:00Z,,Chomutov,,CZE,,,,,2025,2,59,LA,LA,2025-10-11T22:13:50.013680,1
5089731,nhl,Anttoni Honka,Anttoni,Honka,D,84,False,179.0,70.0,25.0,2000-10-05T07:00Z,,Jyvaskyla,,FIN,,,,,2019,3,83,CAR,CAR,2025-10-11T22:13:50.013680,1
5188610,nhl,Matthew Mania,Matthew,Mania,C,,False,,,,,,,,,,,,,,,,,LA,2025-10-11T22:13:50.013680,1
4195214,nhl,Gavin Bayreuther,Gavin,Bayreuther,D,25,False,195.0,73.0,31.0,1994-05-12T07:00Z,,Canaan,NH,USA,2018.0,St. Lawrence,2779,direct,,,,,CAR,2025-10-11T22:13:50.013680,1
4272905,nhl,Sean Walker,Sean,Walker,D,26,True,191.0,71.0,30.0,1994-11-13T08:00Z,7.0,Keswick,ON,CAN,2018.0,Bowling Green,189,direct,,,,,CAR,2025-10-11T22:13:50.013680,1
