gsis_id,sportradar_id,college,swish_id,fantasy_data_id,news_updated,birth_state,player_id,birth_date,height,depth_chart_order,espn_id,team,active,team_abbr,kalshi_id,practice_description,rotoworld_id,high_school,rotowire_id,competitions,status,injury_start_date,search_last_name,search_first_name,practice_participation,sport,age,years_exp,opta_id,pandascore_id,oddsjam_id,birth_city,injury_status,first_name,fantasy_positions,stats_id,birth_country,metadata,last_name,depth_chart_position,injury_body_part,hashtag,position,search_rank,team_changed_at,number,search_full_name,full_name,injury_notes,weight,yahoo_id
 00-0035088,0553c32c-4b9d-4ea9-811d-6d58c1985c9b,Texas,,21058.0,1574206250534.0,,6042,1995-09-26,74,,3929849.0,,True,,,,,Booker T. Washington,13849.0,[],Active,,davis,davante,,nfl,26.0,3.0,,,,,,Davante,['DB'],,,{'channel_id': '1116853192714354688'},Davis,,,#davantedavis-NFL-FA-0,CB,9999999.0,,0.0,davantedavis,Davante Davis,,205,32331.0
00-0032402,a72ab12a-751b-4a0d-9f9d-a44d2510ac23,Texas,691353.0,18038.0,1699389360645.0,,3277,1994-11-02,75,,2971725.0,,True,,,,,Mansfield (TX),11160.0,[],Active,,ridgeway,hassan,,nfl,29.0,8.0,,,158A38B61B5D,,Questionable,Hassan,['DL'],,,"{'channel_id': '1116852843681153024', 'rookie_year': '2016'}",Ridgeway,,Achilles,#hassanridgeway-NFL-FA-91,DT,9999999.0,,91.0,hassanridgeway,Hassan Ridgeway,Surgery,305,29350.0
 00-0035285,c5614795-d8e3-4104-ad9b-edfb575410bb,Washington,865960.0,20878.0,1659200117649.0,,6009,1997-02-08,74,,3886824.0,,True,,,,,Oceanside (CA),13876.0,[],Active,,miller,jordan,,nfl,26.0,4.0,,,,,,Jordan,['DB'],,,{'channel_id': '1116853188092231680'},Miller,,,#jordanmiller-NFL-FA-37,DB,9999999.0,,37.0,jordanmiller,Jordan Miller,,190,32004.0
,573375f0-ca1f-11ec-aeb5-1b91b32ddede,Fresno State,976800.0,23776.0,1755390016456.0,,8569,1999-04-13,75,,,GB,True,,36f3c879-ee52-43ba-b8e1-5cb5796be0a7,,,Sanger (CA),16509.0,[],Active,,mosby,arron,,nfl,26.0,3.0,,,3C3692D47080,,,Arron,['LB'],,,"{'channel_id': '1113708798440140800', 'rookie_year': '2022'}",Mosby,,,#arronmosby-NFL-GB-53,LB,9999999.0,,53.0,arronmosby,Arron Mosby,,250,
00-0033048,a6493c08-f70e-4aef-ab07-914625b9c047,Central Michigan,694105.0,18128.0,1659192316796.0,,3367,1994-08-11,72,,2972505.0,LV,True,,,,,Grand Rapids Christian (MI),11036.0,[],Active,,frazier,kavon,,nfl,27.0,6.0,,,,,,Kavon,['DB'],,,{'channel_id': '1116852855454564352'},Frazier,,,#kavonfrazier-NFL-LV-43,DB,9999999.0,,43.0,kavonfrazier,Kavon Frazier,,220,29446.0
00-0033740,dbce7118-3f7f-42b4-8da4-83a864f91aed,Purdue,692243.0,19578.0,,,4677,1993-07-06,75,,2977779.0,,True,,,,,Celina (TX),12435.0,[],Active,,roos,jordan,,nfl,30.0,7.0,,,97B56D90C16A,,,Jordan,['OL'],,,"{'channel_id': '1116853004666929152', 'rookie_year': '2017'}",Roos,,,#jordanroos-NFL-FA-70,G,9999999.0,,70.0,jordanroos,Jordan Roos,,302,30762.0
,3856a727-3196-47b2-a01d-4ecdb9cf20d0,Ouachita Baptist,1384862.0,,1755906033389.0,,8503,1999-06-21,72,,,,True,,4c958feb-a602-4e79-b22e-746a8ae3a032,,,Crossett (AR),16072.0,[],Active,,junior,gregory,,nfl,26.0,3.0,,,40352005E186,,Questionable,Gregory,['DB'],,,"{'channel_id': '1113708889439760384', 'rookie_year': '2022'}",Junior,,Hamstring,#gregoryjunior-NFL-FA-30,CB,9999999.0,,30.0,gregoryjunior,Gregory Junior,,190,
,bc97bd70-d39d-11ec-96a0-c3471a31202c,Clemson,913550.0,,,,8835,1998-02-02,72,,,,True,,,,,Northgate (GA),15953.0,[],Active,,skalski,james,,nfl,25.0,1.0,,,,,,James,['LB'],,,"{'channel_id': '1116853536794083328', 'years_exp_shift': '1'}",Skalski,,,#jamesskalski-NFL-FA-0,LB,9999999.0,,0.0,jamesskalski,James Skalski,,228,
00-0034471,dbe9a91f-bc71-48a2-aaeb-8f7f3d3fec14,West Virginia,,20216.0,,,5518,,72,,4039221.0,,True,,,,,Barringer,13208.0,[],Active,,battle,elijah,,nfl,,4.0,,,,,,Elijah,['DB'],,,{'channel_id': '1116853115606269952'},Battle,,,#elijahbattle-NFL-FA-0,CB,9999999.0,,0.0,elijahbattle,Elijah Battle,,193,31297.0
,99979d00-2510-11f0-afbc-3796713e15e7,Georgia Southern,,,1755823531383.0,,12953,2002-06-05,72,,,,True,,6ce62e46-9eea-4ea9-a354-769e81af7c96,,,Daleville (AL),18950.0,[],Inactive,,white,jalen,,nfl,23.0,0.0,,,6B34938390DA8DC9,,Questionable,Jalen,['RB'],,,"{'channel_id': '1222983683766497280', 'rookie_year': '0'}",White,,Foot,#jalenwhite-NFL-FA-35,RB,384.0,,35.0,jalenwhite,Jalen White,,205,
,2d233d49-fca4-4ddf-a73d-21f4451ce3fc,West Georgia,874195.0,22273.0,1608695746256.0,,7276,1996-10-16,76,,3911982.0,,True,,,,,Alpharetta (GA),14853.0,[],Active,,alufohai,auzoyah,,nfl,25.0,2.0,,,,,,Auzoyah,['DL'],,,{'channel_id': '1116853360645898240'},Alufohai,,,#auzoyahalufohai-NFL-FA-98,DT,9999999.0,,98.0,auzoyahalufohai,Auzoyah Alufohai,,320,33156.0
00-0033964,08875a0a-0a3c-4fc1-b5f7-41d510503628,Miami (FL),748589.0,19105.0,1759291556898.0,,4259,1995-03-28,75,2.0,3051942.0,DET,True,,8e8bd06f-c03d-45c9-9500-9e0893d7bd93,,,Don Bosco Prep (NJ),11930.0,[],Active,,muhammad,alquadin,,nfl,30.0,8.0,,,E60F8F505986,,,Al-Quadin,['DL'],748589.0,,"{'channel_id': '1116852942293434368', 'rookie_year': '2017'}",Muhammad,RDE,,#alquadinmuhammad-NFL-DET-96,DE,9999999.0,,96.0,alquadinmuhammad,Al-Quadin Muhammad,,250,30309.0
,5c4763e0-656f-4d97-b72e-7939c2610558,Louisville,1121071.0,,1651692013321.0,,7563,1999-11-03,69,,,,True,,,,,Cocoa (FL),15207.0,[],Active,,hawkins,javian,,nfl,22.0,1.0,,,,,,Javian,['RB'],,,"{'channel_id': '1116853406376394752', 'source_id': '005e0a65-5dd9-4430-b563-0ab4cf1f7d03'}",Hawkins,,,#javianhawkins-NFL-FA-14,RB,483.0,,14.0,javianhawkins,Javian Hawkins,,196,
00-0033087,032fda0b-de60-41fe-bb23-acef1123c7d5,New Mexico,,18711.0,1515437401529.0,,3889,1994-08-05,76,,2974198.0,,False,,,,,Boulder Creek (AZ),11649.0,[],Inactive,,bundy,marquis,,nfl,27.0,6.0,,,,,,Marquis,['WR'],693004.0,,,Bundy,,,#marquisbundy-NFL-FA-86,WR,9999999.0,,86.0,marquisbundy,Marquis Bundy,,215,30019.0
,026464dd-7cda-47bd-b082-de3f31d056b0,Duke,,17437.0,,,2958,1992-01-22,"6'4""",,,,False,,,,,,10813.0,[],Inactive,,cofield,takoby,,nfl,26.0,1.0,,,,,,Takoby,['OL'],,,,Cofield,,,#takobycofield-NFL-FA-69,G,9999999.0,,69.0,takobycofield,Takoby Cofield,,310,29006.0
,,,,17822.0,,,3075,,,,,,False,,,,9470.0,,,[],Inactive,,kroenke,stan,,nfl,,0.0,,,,,,Stan,,,,,Kroenke,,,#stankroenke-NFL-FA-0,,9999999.0,,0.0,stankroenke,Stan Kroenke,,,
,2bd18508-91d1-463f-ab87-18a41fe7ca32,Ohio State,,5442.0,,,217,1985-07-24,"5'10""",,9594.0,,False,,,,3691.0,Glenville (OH),4752.0,[],Inactive,,whitner,donte,,nfl,35.0,14.0,,,,,,Donte,['DB'],,,,Whitner,,,#dontewhitner-NFL-FA-39,SS,9999999.0,,39.0,dontewhitner,Donte Whitner,,208,7757.0
,da9fbb26-ca12-41a7-955e-a8abe04d19f0,Stony Brook,701450.0,22473.0,1658798745042.0,,7503,1994-10-20,80,,,,True,,,,,Fallston (MD),15172.0,[],Active,,davis,connor,,nfl,27.0,2.0,,,,,,Connor,['TE'],,,{'channel_id': '1116853400273682432'},Davis,,,#connordavis-NFL-FA-0,TE,259.0,,0.0,connordavis,Connor Davis,,271,33362.0
,69099150-2f71-11f0-a03b-217b79594bbd,Fresno State,,,,,13207,2001-05-11,74,,,,True,,02b41dfd-0e61-4bb8-b05f-2d70200f06ed,,,St. Francis (CA),,[],Active,,vavao,mose,,nfl,24.0,0.0,,,81450B0082D9D130,,,Mose,['OL'],,,"{'channel_id': '1227770185532833792', 'rookie_year': '2025'}",Vavao,,,#mosevavao-NFL-FA-65,OL,9999999.0,,65.0,mosevavao,Mose Vavao,,305,
,00b1c740-cc9f-11ec-952e-a10f2c98fc4d,Baylor,977908.0,,1693249549283.0,,8190,1998-09-14,71,,,,True,,,,,Abilene (TX),16109.0,[],Active,,smith,abram,,nfl,24.0,1.0,,,,,,Abram,['RB'],,,"{'channel_id': '1116853472432488448', 'source_id': '8af4097f-cb81-4ef4-a5be-cc72796df1b0', 'years_exp_shift': '-1'}",Smith,,,#abramsmith-NFL-FA-41,RB,9999999.0,,41.0,abramsmith,Abram Smith,,221,
00-0034578,2d16fcef-89b8-4a92-844f-a92c4e20b5c9,Louisville,830860.0,20103.0,1673327111943.0,,5162,1996-01-04,72,,3116642.0,,True,,,,13496.0,Trinity (KY),13233.0,[],Active,,bonnafon,reggie,,nfl,27.0,5.0,,,,,,Reggie,['RB'],830860.0,,{'channel_id': '1116853063764672512'},Bonnafon,,,#reggiebonnafon-NFL-FA-38,RB,9999999.0,,38.0,reggiebonnafon,Reggie Bonnafon,,215,31302.0
00-0033281,bf9749c6-6609-456e-a3eb-b8cab21dd76a,Alabama,835806.0,18917.0,1759356059922.0,,4071,1996-07-08,72,1.0,3126356.0,BAL,True,,e9fd1ed3-58ff-4d63-9a2f-3479991805cc,,12287.0,Hoover (AL),12017.0,[],Active,,humphrey,marlon,,nfl,29.0,8.0,,,3B23B06603CC,,Doubtful,Marlon,['DB'],,,"{'channel_id': '1113708871538470912', 'rookie_year': '2017'}",Humphrey,NB,Calf,#marlonhumphrey-NFL-BAL-44,CB,403.0,,44.0,marlonhumphrey,Marlon Humphrey,,210,30129.0
00-0027793,16e33176-b73e-49b7-b0aa-c405b47a706e,Central Michigan,406214.0,11056.0,1750620057773.0,,536,1988-07-10,70,,13934.0,,True,,,,5698.0,Norland (FL),6454.0,[],Active,,brown,antonio,,nfl,33.0,12.0,,,,,,Antonio,['WR'],406214.0,,{'channel_id': '1116853090759213056'},Brown,,,#antoniobrown-NFL-FA-0,WR,89.0,,0.0,antoniobrown,Antonio Brown,,185,24171.0
 00-0035502,fea687cd-12c8-4954-8431-31b1634bcd3f,North Carolina State,,20843.0,1566491718783.0,,6062,1995-10-27,75,,3116735.0,,True,,,,,Stephenson (GA),13676.0,[],Active,,jones,tyler,,nfl,26.0,3.0,,,,,,Tyler,['OL'],,,{'channel_id': '1116853196770246656'},Jones,,,#tylerjones-NFL-FA-0,G,9999999.0,,0.0,tylerjones,Tyler Jones,,306,32525.0
,508a1f6e-0731-471b-ba78-0ac9e2328757,William & Mary,,17077.0,,,2609,1987-08-05,"6'2""",,13309.0,,False,,,,,,,[],Inactive,,archer,rj,,nfl,30.0,1.0,,,,,,RJ,['QB'],288460.0,,,Archer,,,#rjarcher-NFL-FA-6,QB,9999999.0,,6.0,rjarcher,RJ Archer,,220,24539.0
,c9dcada0-7f61-48af-84fc-d147a31c60e6,Missouri,920080.0,22454.0,1597980934675.0,,7479,1997-09-25,77,,4035113.0,,True,,,,,East St. Louis (IL),14959.0,[],Active,,wallacesimms,trevour,,nfl,25.0,3.0,,,,,,Tre'Vour,['OL'],,,{'channel_id': '1116853395706085376'},Wallace-Simms,,,#trevourwallacesimms-NFL-FA-73,OL,9999999.0,,73.0,trevourwallacesimms,Tre'Vour Wallace-Simms,,330,33145.0
,38d9a47a-c3e3-4355-9995-c12782832728,Wisconsin,1065368.0,23612.0,1754964914372.0,,8495,1999-07-09,75,,,DEN,True,,9b294c6d-d790-4475-87b6-1d02b9052641,,,Menomonee Falls (WI),15915.0,[],Inactive,,henningsen,matt,,nfl,26.0,3.0,,,7D291007EC18,,IR,Matt,['DL'],,,"{'channel_id': '1113708823941509120', 'rookie_year': '2022'}",Henningsen,DL,Achilles,#matthenningsen-NFL-DEN-91,DE,9999999.0,,91.0,matthenningsen,Matt Henningsen,Surgery,291,
00-0032517,2967c556-a7b2-407a-8013-cee8d99b41cf,Minnesota,651572.0,18239.0,1641260460242.0,,3474,1993-01-21,69,,2970694.0,TEN,True,,,,,Wilmington Delcastle Tech (DE),10910.0,[],Active,,boddycalhoun,briean,,nfl,29.0,6.0,,,,,,Briean,['DB'],651572.0,,{'channel_id': '1116852867563520000'},Boddy-Calhoun,,,#brieanboddycalhoun-NFL-TEN-36,CB,9999999.0,,36.0,brieanboddycalhoun,Briean Boddy-Calhoun,,193,29507.0
00-0030033,d9f211f9-6028-4153-a9a8-f4d05298e6e4,West Virginia,,15530.0,1537647304308.0,,1688,1991-01-01,75,,16457.0,,False,,,,,Loyola Blakefield (MD),9106.0,[],Inactive,,garvin,terence,,nfl,31.0,9.0,,,,,,Terence,['LB'],513840.0,,,Garvin,,,#terencegarvin-NFL-FA-0,LB,9999999.0,,0.0,terencegarvin,Terence Garvin,,235,27275.0
,57026301-74b5-429b-b586-c48f3b295c0b,Colorado State,,18243.0,1532628601559.0,,3478,1992-11-21,73,,2575655.0,,False,,,,,Carter (TX),11029.0,[],Inactive,,elliott,deandre,,nfl,29.0,6.0,,,,,,DeAndre,['DB'],,,,Elliott,,,#deandreelliott-NFL-FA-0,CB,9999999.0,,0.0,deandreelliott,DeAndre Elliott,,189,29814.0
,,Notre Dame,,18706.0,,,3884,1992-10-08,"6'3""",,2579841.0,,False,,,,,,11343.0,[],Inactive,,grace,jarrett,,nfl,25.0,0.0,,,,,,Jarrett,['LB'],,,,Grace,,,#jarrettgrace-NFL-FA-45,ILB,9999999.0,,45.0,jarrettgrace,Jarrett Grace,,242,30011.0
,8f229e50-2f37-4b3e-b570-474b4404a9e0,Purdue,,17075.0,,,2607,1991-08-22,71,,2511676.0,,True,,,,,Bishop Dwenger (IN),,[],Active,,feichter,landon,,nfl,33.0,10.0,,,,,,Landon,['DB'],,,"{'channel_id': '1202954209612267520', 'rookie_year': '2015'}",Feichter,,,#landonfeichter-NFL-FA-0,SS,9999999.0,,0.0,landonfeichter,Landon Feichter,,201,29036.0
,1858f746-cbd9-492f-83ef-3f963b110962,Wake Forest,,16758.0,,,2303,1991-01-22,"5'10""",,2467210.0,,False,,,,,,,[],Inactive,,harris,josh,,nfl,26.0,1.0,,,,,,Josh,['RB'],,,,Harris,,,#joshharris-NFL-FA-40,RB,9999999.0,,40.0,joshharris,Josh Harris,,206,28331.0
,1624b5cf-0032-4093-af56-e4dea4f64149,Pittsburgh,923814.0,,1741038045748.0,,7989,1997-01-18,69,,,,True,,,,,DeMatha Catholic (MD),15533.0,[],Active,,turner,dj,,nfl,28.0,4.0,,,4C75A6F788F9,,Questionable,DJ,['WR'],,,"{'channel_id': '1113708767788167168', 'rookie_year': '2021'}",Turner,,Knee,#djturner-NFL-FA-19,WR,9999999.0,,19.0,djturner,DJ Turner,,205,
,98daf8a3-bbef-499c-959e-2c9fb19f79b4,Rhodes,,21343.0,,,6578,,74,,4422067.0,,True,,,,,Great Atlanta Christian,14258.0,[],Active,,coker,dj,,nfl,,3.0,,,,,,D.J.,['OL'],,,{'channel_id': '1116853273995771904'},Coker,,,#djcoker-NFL-FA-62,C,9999999.0,,62.0,djcoker,D.J. Coker,,320,32501.0
00-0032707,c57b1184-e381-40cc-b603-f703e10d3fad,Jacksonville,,18508.0,1628571344765.0,,3702,1994-06-28,73,,2982761.0,NYG,False,,,,,East Ridge (FL),11269.0,[],Inactive,,jones,andy,,nfl,27.0,6.0,,,,,,Andy,['WR'],704246.0,,,Jones,,,#andyjones-NFL-NYG-0,WR,1085.0,,0.0,andyjones,Andy Jones,,217,29893.0
,d796c5e2-7237-4f9e-9933-806babe71556,Illinois,,14884.0,,,1363,1991-01-24,"6'5""",,15959.0,,False,,,,,,,[],Inactive,,buchanan,michael,,nfl,26.0,2.0,,,,,,Michael,['DL'],,,,Buchanan,,,#michaelbuchanan-NFL-FA-99,DE,9999999.0,,99.0,michaelbuchanan,Michael Buchanan,,255,
00-0022127,e38c9b1b-7c51-48a2-ac1d-a752502e8930,Tennessee,,722.0,1611786015933.0,,23,1982-05-06,78,,4527.0,,True,,,,1990.0,Elizabethton (TN),3086.0,[],Injured Reserve,,witten,jason,,nfl,39.0,19.0,,,,,,Jason,['TE'],184571.0,,{'channel_id': '1116852791424319488'},Witten,,,#jasonwitten-NFL-FA-0,TE,378.0,,0.0,jasonwitten,Jason Witten,,263,6405.0
,fdf35da4-edb3-4e22-8154-7bb077f0037a,Purdue,,19397.0,,,4521,1995-03-31,77,,3052462.0,,True,,,,,Lincoln Way Central (IL),12242.0,[],Inactive,,panfil,evan,,nfl,26.0,5.0,,,,,,Evan,['DL'],,,{'channel_id': '1116852980432240640'},Panfil,,,#evanpanfil-NFL-FA-0,DE,9999999.0,,0.0,evanpanfil,Evan Panfil,,270,30706.0
,8dd6946e-a36c-4b5e-9182-2fb1726ab554,Tennessee,1059596.0,23611.0,1758311428500.0,,8496,1998-10-02,73,2.0,,MIN,True,,99d93ada-014f-4dc1-a57f-709987ac7216,,,Overton (TN),16279.0,[],Active,,jackson,theo,,nfl,27.0,3.0,,,98CE52A4C169,,,Theo,['DB'],,,"{'channel_id': '1113708710682718208', 'rookie_year': '2022'}",Jackson,FS,,#theojackson-NFL-MIN-26,DB,9999999.0,,26.0,theojackson,Theo Jackson,,205,
,f5b18ecd-311e-49b3-a69f-830c7ba199a8,Oklahoma,1161867.0,25292.0,1714256136458.0,,11812,2001-03-09,78,,,MIN,True,,90edd683-b8d7-4f4c-af60-6a94cd578fd2,,,Sidwell Friends (MD),18027.0,[],Active,,rouse,walter,,nfl,24.0,1.0,,,054A5380D74B,,,Walter,['OL'],,,"{'channel_id': '1113708713148968961', 'rookie_year': '2024'}",Rouse,OL,,#walterrouse-NFL-MIN-73,OL,9999999.0,,73.0,walterrouse,Walter Rouse,,330,
00-0033681,a8c96abf-a911-47a0-ac16-dd51a8782b5e,Kentucky Wesleyan,791008.0,19514.0,1704767440438.0,,4622,1993-04-20,73,,3071572.0,,True,,,,12539.0,Central (KY),12388.0,[],Active,,cole,keelan,,nfl,31.0,7.0,,,C55C74629F0D,,,Keelan,['WR'],791008.0,,"{'channel_id': '1116852996106354688', 'rookie_year': '2017'}",Cole,,,#keelancole-NFL-FA-84,WR,432.0,,84.0,keelancole,Keelan Cole,,194,30396.0
,6056e8a0-133b-11ed-b724-af93d2b51746,Toledo,1239851.0,,,,8923,1998-08-04,75,,,,True,,,,,Spencerport (NY),,[],Active,,gurman,vitaliy,,nfl,25.0,2.0,,,529C8C97D53A,,,Vitaliy,['OL'],,,"{'channel_id': '1116853550765309952', 'rookie_year': '2022'}",Gurman,,,#vitaliygurman-NFL-FA-50,G,9999999.0,,50.0,vitaliygurman,Vitaliy Gurman,,305,
,ca6c6bb5-9ab9-4b4c-a507-36c9dbd7738e,North Carolina State,,13019.0,,,870,1988-07-12,"6'1""",,14004.0,,False,,,,,Wallace-Rose Hill (NC),7499.0,[],Inactive,,irving,nate,,nfl,32.0,9.0,,,,,,Nate,['LB'],,,,Irving,,,#nateirving-NFL-FA-56,LB,9999999.0,,56.0,nateirving,Nate Irving,,253,24854.0
00-0032319,75dfd9cc-5419-49e1-bade-0632d03ca4b4,Penn State,602069.0,17750.0,1641940857759.0,,3041,1993-01-09,79,,3936647.0,,True,,,,,Chaska (MN),10837.0,[],Active,,travis,ross,,nfl,29.0,6.0,,,,,,Ross,['TE'],602069.0,,{'channel_id': '1116852830968217600'},Travis,,,#rosstravis-NFL-FA-0,TE,9999999.0,,0.0,rosstravis,Ross Travis,,235,29208.0
,21bf2521-3382-4e62-8249-a083435595b3,TCU,1113477.0,24121.0,1759447234980.0,,10234,2000-09-11,68,5.0,,LAC,True,,fd8294a8-28bb-45ff-ae39-26d89977348d,,,West Feliciana (LA),16939.0,[],Active,,davis,derius,,nfl,25.0,2.0,,,6FBC4BA88F41,,Questionable,Derius,['WR'],,,"{'channel_id': '1113708689597952000', 'rookie_year': '2023'}",Davis,SWR,Knee,#deriusdavis-NFL-LAC-12,WR,681.0,,12.0,deriusdavis,Derius Davis,,165,
00-0033552,dd50e8ab-518b-44a1-9c71-2bc2af74ee7c,Lamar,,18976.0,1577917235531.0,,4130,1994-10-16,72,,3043144.0,,False,,,,,Kell (GA),12022.0,[],Inactive,,langley,brendan,,nfl,27.0,5.0,,,,,,Brendan,"['DB', 'WR']",734330.0,,,Langley,,,#brendanlangley-NFL-FA-12,WR,9999999.0,,12.0,brendanlangley,Brendan Langley,,199,30214.0
,ca98164e-f504-48f7-8a55-48444dfb4df5,Charlotte,870744.0,22011.0,1651074030794.0,,7061,1997-11-16,76,,3914277.0,NYJ,True,,,,,Ben L. Smith (NC),14622.0,[],Inactive,,clark,cameron,,nfl,24.0,2.0,,,,,,Cameron,"['OL', 'OT']",,,{'channel_id': '1116853328114876416'},Clark,,,#cameronclark-NFL-NYJ-72,OT,9999999.0,,72.0,cameronclark,Cameron Clark,,308,32799.0
,7c1aa6c9-6548-4192-b8aa-3749cab84b84,Villanova,1129997.0,23607.0,1757471434456.0,,8487,2000-09-21,73,1.0,,BUF,True,,1796c77c-7102-4e25-95ce-129f79687257,,,Randallstown (MD),16275.0,[],Active,,benford,christian,,nfl,25.0,3.0,,,0DE3040D799C,,,Christian,['DB'],,,"{'channel_id': '1113708756761341952', 'rookie_year': '2022'}",Benford,LCB,,#christianbenford-NFL-BUF-47,DB,9999999.0,,47.0,christianbenford,Christian Benford,,205,
,ae8ae070-69a6-11f0-a234-2108354c2e6f,Kentucky,,,,,13239,1999-11-30,76,,,,True,,812ab6a3-3842-42d5-9185-f53edf10b893,,,Moore (KY),17883.0,[],Active,,weaver,jj,,nfl,25.0,0.0,,,,,,J.J.,['LB'],,,"{'channel_id': '1254602138777034752', 'rookie_year': '2025'}",Weaver,,,#jjweaver-NFL-FA-47,LB,690.0,,47.0,jjweaver,J.J. Weaver,,250,
00-0034523,f3de155c-da4f-4487-abb5-76225a8e3c17,Stanford,884951.0,20148.0,1659807913958.0,,5188,1996-06-20,73,,3931400.0,,True,,,,,Del Norte (CA),12614.0,[],Active,,meeks,quenton,,nfl,26.0,4.0,,,,,,Quenton,['DB'],884951.0,,{'channel_id': '1116853068047056896'},Meeks,,,#quentonmeeks-NFL-FA-43,CB,9999999.0,,43.0,quentonmeeks,Quenton Meeks,,209,31270.0
,0ad606f7-30b4-47ac-8954-2feda07ba599,Kansas,,16951.0,,,2492,1993-03-29,71,,2577237.0,,False,,,,,John Horn,10424.0,[],Inactive,,shepherd,jacorey,,nfl,28.0,7.0,,,,,,JaCorey,['DB'],590535.0,,,Shepherd,,,#jacoreyshepherd-NFL-FA-33,CB,9999999.0,,33.0,jacoreyshepherd,JaCorey Shepherd,,199,28578.0
,73513c4e-03b6-4ad6-922d-11943e406479,Nebraska,,4000.0,,,149,1984-11-18,"6'1""",,11365.0,,False,,,,,Batesburg-Leesville (SC),6229.0,[],Inactive,,bowman,zackary,,nfl,35.0,12.0,,,,,,Zackary,['DB'],,,,Bowman,,,#zackarybowman-NFL-FA-30,CB,9999999.0,,30.0,zackarybowman,Zackary Bowman,,196,8908.0
00-0028064,4a38cda2-e92f-47f8-b324-0c34e09d83f2,Louisville,,12800.0,1651004101377.0,,818,1988-10-27,70,,14129.0,,True,,,,6594.0,Lake Gibson (FL),7367.0,[],Active,,powell,bilal,,nfl,33.0,11.0,,,,,,Bilal,['RB'],403060.0,,{'channel_id': '1116853471165808640'},Powell,,,#bilalpowell-NFL-FA-29,RB,626.0,,29.0,bilalpowell,Bilal Powell,,204,24913.0
,3010aded-373c-41e8-9246-d5fb5aa0a345,Missouri,,21726.0,1599693359978.0,,7414,1996-09-30,70,,3924325.0,,True,,,,,Melrose (TN),14886.0,[],Active,,johnson,johnathon,,nfl,25.0,2.0,,,,,,Johnathon,['WR'],,,{'channel_id': '1116853384968667136'},Johnson,,,#johnathonjohnson-NFL-FA-0,WR,9999999.0,,0.0,johnathonjohnson,Johnathon Johnson,,180,33206.0
,79a849be-0552-4da9-89ff-11d20a7a764a,Arkansas,910377.0,22498.0,1759081547270.0,,7531,1997-12-22,78,3.0,,ATL,True,,d7265bbf-e620-4e97-b299-3c55e73953ec,,,Wakulla (FL),15324.0,[],Active,,franks,feleipe,,nfl,27.0,4.0,,,D283BC62094C,,Questionable,Feleipe,['TE'],,,"{'channel_id': '1116853402970619904', 'rookie_year': '2021'}",Franks,TE,Arm,#feleipefranks-NFL-ATL-84,TE,677.0,,84.0,feleipefranks,Feleipe Franks,,241,
,148e5e20-e90b-11ed-8c8f-0fa7db173d8e,Tulane,1214316.0,,1724799357115.0,,11204,1999-12-23,73,,,,True,,,,,Petal (MS),16981.0,[],Active,,watts,duece,,nfl,24.0,1.0,,,4E97C2304CB1,,,Duece,['WR'],,,"{'channel_id': '1113708816412733440', 'rookie_year': '2023'}",Watts,,,#duecewatts-NFL-FA-85,WR,306.0,,85.0,duecewatts,Duece Watts,,196,
,f9093247-ea7a-40ea-a100-bc5103fa5cfd,Notre Dame,946095.0,22809.0,1756344625664.0,,7660,1998-01-19,78,,,MIA,True,,7355eca6-5f30-4299-b70e-66cf17d9857c,,,Saint Ignatius (OH),15545.0,[],Active,,eichenberg,liam,,nfl,27.0,4.0,,,CA56459763F4,,PUP,Liam,['OT'],,,"{'channel_id': '1113708740957204480', 'rookie_year': '2021'}",Eichenberg,OL,Undisclosed,#liameichenberg-NFL-MIA-74,T,9999999.0,,74.0,liameichenberg,Liam Eichenberg,,300,
00-0033540,dcc7a0e1-05e3-407f-84e1-fdedf8eecbbf,UCLA,850284.0,18915.0,1729975811196.0,,4069,1995-11-02,74,,3152371.0,,True,,,,12232.0,Kennedy (CA),11928.0,[],Active,,mckinley,takk,,nfl,29.0,7.0,,,A4680871CA3A,,,Takk,['DL'],,,"{'channel_id': '1113708746330107904', 'rookie_year': '2017'}",McKinley,,,#takkmckinley-NFL-FA-93,DE,9999999.0,,93.0,takkmckinley,Takk McKinley,,250,30139.0
,c6694d10-0be9-11ef-a721-8139b4e17025,Incarnate Word,,,,,12280,,78,,,,True,,,,,Rock Canyon (CO),,[],Active,,bryson,joe,,nfl,,1.0,,,,,,Joe,['OL'],,,"{'channel_id': '1116852719533948928', 'rookie_year': '2024'}",Bryson,,,#joebryson-NFL-FA,OL,9999999.0,,,joebryson,Joe Bryson,,300,
,dfccc0db-1bad-4eed-8a8a-904aa65c6173,Boston College,,18284.0,,,3518,1992-09-24,75,,2576478.0,,True,,,,,Seton Hall Prep,10939.0,[],Active,,wujciak,connor,,nfl,29.0,6.0,,,,,,Connor,['DL'],,,{'channel_id': '1116852871837515776'},Wujciak,,,#connorwujciak-NFL-FA-78,DT,9999999.0,,78.0,connorwujciak,Connor Wujciak,,300,29688.0
